Date Time	Event (Events)
01/12/10 10:12:30.0	0
01/12/10 13:08:26.5	0.0108696
01/12/10 13:31:32.0	0.0217392
01/12/10 13:45:35.0	0.0326088
01/12/10 21:23:50.5	0.0434784
01/12/10 23:22:38.0	0.054348
01/12/10 23:40:05.5	0.0652176
01/12/10 23:44:37.0	0.0760872
01/12/10 23:46:40.0	0.0869568
01/12/10 23:48:15.5	0.0978264
01/12/10 23:52:31.5	0.108696
01/12/10 23:54:33.0	0.119566
01/12/10 23:57:30.0	0.130435
01/12/10 23:58:53.0	0.141305
01/13/10 00:01:16.0	0.152174
01/13/10 00:04:46.5	0.163044
01/13/10 00:17:39.0	0.173914
01/13/10 01:10:53.0	0.184783
01/13/10 01:11:59.0	0.195653
01/13/10 01:16:24.0	0.206522
01/13/10 01:17:14.0	0.217392
01/16/10 14:44:09.0	0.228262
01/16/10 16:27:29.0	0.239131
01/16/10 17:15:14.5	0.250001
01/16/10 18:40:54.5	0.26087
01/16/10 19:51:36.0	0.27174
01/16/10 20:21:31.5	0.28261
01/16/10 22:10:51.5	0.293479
01/16/10 23:39:02.5	0.304349
01/17/10 00:01:37.0	0.315218
01/17/10 00:09:37.5	0.326088
01/17/10 00:26:17.0	0.336958
01/17/10 01:20:37.0	0.347827
01/17/10 01:24:13.5	0.358697
01/17/10 01:28:18.5	0.369566
01/17/10 01:30:45.5	0.380436
01/17/10 01:35:42.0	0.391306
01/17/10 01:41:01.5	0.402175
01/17/10 01:54:38.0	0.413045
01/17/10 02:21:55.5	0.423914
01/17/10 02:47:02.5	0.434784
01/17/10 02:54:32.5	0.445654
01/17/10 03:04:23.0	0.456523
01/17/10 03:14:59.5	0.467393
01/17/10 03:33:05.0	0.478262
01/17/10 05:19:16.0	0.489132
01/17/10 06:37:15.5	0.500002
01/17/10 08:11:36.0	0.510871
01/17/10 09:07:02.0	0.521741
01/17/10 09:18:43.5	0.53261
01/17/10 09:44:16.0	0.54348
01/17/10 10:02:33.5	0.55435
01/17/10 11:54:46.5	0.565219
01/17/10 12:09:56.0	0.576089
01/17/10 12:15:28.0	0.586958
01/17/10 12:19:56.5	0.597828
01/17/10 12:23:44.5	0.608698
01/17/10 12:28:57.0	0.619567
01/17/10 12:38:24.5	0.630437
01/17/10 12:44:36.5	0.641306
01/17/10 12:50:10.0	0.652176
01/17/10 12:53:54.0	0.663046
01/17/10 13:01:40.5	0.673915
01/17/10 13:12:26.5	0.684785
01/17/10 13:28:54.0	0.695654
01/17/10 13:31:52.5	0.706524
01/17/10 13:35:08.5	0.717394
01/17/10 13:39:41.5	0.728263
01/17/10 13:47:42.5	0.739133
01/17/10 18:19:31.5	0.750002
01/17/10 18:44:48.0	0.760872
01/17/10 19:00:01.5	0.771742
01/17/10 19:18:55.0	0.782611
01/17/10 19:24:49.5	0.793481
01/17/10 19:30:00.0	0.80435
01/17/10 19:34:38.5	0.81522
01/17/10 19:42:24.5	0.82609
01/17/10 19:52:31.0	0.836959
01/17/10 20:13:32.0	0.847829
01/18/10 01:43:35.5	0.858698
01/18/10 02:05:20.0	0.869568
01/18/10 02:11:06.5	0.880438
01/18/10 02:16:59.5	0.891307
01/18/10 02:22:33.5	0.902177
01/18/10 02:25:32.0	0.913046
01/18/10 02:28:13.5	0.923916
01/18/10 02:33:15.5	0.934786
01/18/10 02:35:41.0	0.945655
01/18/10 02:38:21.5	0.956525
01/18/10 02:40:17.5	0.967394
01/18/10 02:42:45.0	0.978264
01/18/10 02:46:55.5	0.989134
01/18/10 03:02:49.5	1
01/18/10 04:53:30.0	1.01087
01/18/10 04:55:27.5	1.02174
01/18/10 04:56:58.0	1.03261
01/18/10 04:58:09.0	1.04348
01/18/10 04:59:45.0	1.05435
01/18/10 05:01:43.5	1.06522
01/18/10 05:04:00.0	1.07609
01/18/10 05:10:55.5	1.08696
01/18/10 05:15:24.0	1.09783
01/18/10 05:27:48.0	1.1087
01/18/10 06:07:51.0	1.11957
01/18/10 06:29:55.0	1.13044
01/18/10 06:36:25.0	1.14131
01/18/10 06:40:26.5	1.15218
01/18/10 06:43:22.5	1.16305
01/18/10 06:48:42.5	1.17392
01/18/10 06:52:11.5	1.18479
01/18/10 06:54:49.0	1.19566
01/18/10 06:57:32.5	1.20653
01/18/10 07:00:10.5	1.2174
01/18/10 07:03:25.5	1.22826
01/18/10 07:07:12.5	1.23913
01/18/10 07:09:56.5	1.25
01/18/10 07:13:41.5	1.26087
01/18/10 07:17:36.5	1.27174
01/18/10 07:22:16.0	1.28261
01/18/10 07:24:49.5	1.29348
01/18/10 07:28:50.5	1.30435
01/18/10 07:30:38.5	1.31522
01/18/10 07:33:37.5	1.32609
01/18/10 07:37:07.0	1.33696
01/18/10 07:40:21.0	1.34783
01/18/10 07:43:36.0	1.3587
01/18/10 07:46:22.5	1.36957
01/18/10 07:50:20.5	1.38044
01/18/10 07:54:38.5	1.39131
01/18/10 07:57:39.0	1.40218
01/18/10 08:00:11.5	1.41305
01/18/10 08:02:09.5	1.42392
01/18/10 08:04:02.5	1.43479
01/18/10 08:05:45.0	1.44566
01/18/10 08:07:58.5	1.45653
01/18/10 08:09:43.0	1.4674
01/18/10 08:11:37.0	1.47827
01/18/10 08:13:36.5	1.48914
01/18/10 08:15:55.5	1.5
01/18/10 08:17:32.0	1.51087
01/18/10 08:18:58.0	1.52174
01/18/10 08:20:27.0	1.53261
01/18/10 08:22:05.0	1.54348
01/18/10 08:23:16.0	1.55435
01/18/10 08:25:06.0	1.56522
01/18/10 08:26:07.5	1.57609
01/18/10 08:27:13.0	1.58696
01/18/10 08:28:24.5	1.59783
01/18/10 08:29:16.0	1.6087
01/18/10 08:30:08.0	1.61957
01/18/10 08:31:09.5	1.63044
01/18/10 08:32:54.5	1.64131
01/18/10 08:35:23.0	1.65218
01/18/10 08:37:58.0	1.66305
01/18/10 08:41:28.0	1.67392
01/18/10 08:44:59.5	1.68479
01/18/10 08:49:29.5	1.69566
01/18/10 08:52:22.5	1.70653
01/18/10 08:56:07.0	1.7174
01/18/10 08:59:56.0	1.72827
01/18/10 09:02:34.0	1.73914
01/18/10 09:05:48.5	1.75001
01/18/10 09:08:55.0	1.76088
01/18/10 09:11:06.5	1.77174
01/18/10 09:12:14.5	1.78261
01/18/10 09:13:48.0	1.79348
01/18/10 09:14:40.5	1.80435
01/18/10 09:16:32.0	1.81522
01/18/10 09:18:58.5	1.82609
01/18/10 09:22:56.5	1.83696
01/18/10 09:44:13.0	1.84783
01/18/10 09:49:06.5	1.8587
01/18/10 09:50:17.5	1.86957
01/18/10 09:51:12.5	1.88044
01/18/10 09:53:18.0	1.89131
01/18/10 09:56:24.0	1.90218
01/18/10 09:59:10.0	1.91305
01/18/10 10:00:44.0	1.92392
01/18/10 10:01:40.0	1.93479
01/18/10 10:02:50.0	1.94566
01/18/10 10:03:27.0	1.95653
01/18/10 10:03:40.5	1.9674
01/18/10 10:03:49.0	1.97827
01/18/10 10:03:56.5	1.98914
01/18/10 10:04:03.0	2.00001
01/18/10 10:04:08.0	2.01088
01/18/10 10:04:16.5	2.02175
01/18/10 10:04:24.0	2.03262
01/18/10 10:04:34.0	2.04348
01/18/10 10:04:44.0	2.05435
01/18/10 10:04:54.5	2.06522
01/18/10 10:05:00.0	2.07609
01/18/10 10:05:12.5	2.08696
01/18/10 10:05:23.5	2.09783
01/18/10 10:05:34.5	2.1087
01/18/10 10:05:46.5	2.11957
01/18/10 10:05:56.0	2.13044
01/18/10 10:06:06.5	2.14131
01/18/10 10:06:14.5	2.15218
01/18/10 10:06:27.5	2.16305
01/18/10 10:07:52.5	2.17392
01/18/10 10:08:51.0	2.18479
01/18/10 10:09:11.0	2.19566
01/18/10 10:09:24.0	2.20653
01/18/10 10:09:34.5	2.2174
01/18/10 10:09:44.0	2.22827
01/18/10 10:09:57.0	2.23914
01/18/10 10:10:10.0	2.25001
01/18/10 10:10:23.5	2.26088
01/18/10 10:10:35.5	2.27175
01/18/10 10:10:46.5	2.28262
01/18/10 10:10:56.5	2.29349
01/18/10 10:11:11.0	2.30436
01/18/10 10:11:21.5	2.31522
01/18/10 10:11:35.5	2.32609
01/18/10 10:11:46.5	2.33696
01/18/10 10:11:59.5	2.34783
01/18/10 10:12:09.0	2.3587
01/18/10 10:12:24.0	2.36957
01/18/10 10:12:47.0	2.38044
01/18/10 10:13:05.5	2.39131
01/18/10 10:13:27.0	2.40218
01/18/10 10:14:14.5	2.41305
01/19/10 01:44:49.0	2.42392
01/19/10 01:57:59.0	2.43479
01/19/10 03:19:32.5	2.44566
01/19/10 03:22:57.5	2.45653
01/19/10 03:38:41.0	2.4674
01/19/10 03:45:52.5	2.47827
01/19/10 03:51:05.5	2.48914
01/19/10 03:53:28.0	2.50001
01/19/10 03:55:40.0	2.51088
01/19/10 03:56:37.0	2.52175
01/19/10 03:57:56.5	2.53262
01/19/10 03:58:23.0	2.54349
01/19/10 03:58:55.5	2.55436
01/19/10 04:00:48.0	2.56523
01/19/10 04:01:30.5	2.5761
01/19/10 04:02:38.5	2.58696
01/19/10 04:08:03.0	2.59783
01/19/10 04:13:26.5	2.6087
01/19/10 04:14:27.0	2.61957
01/19/10 04:15:49.5	2.63044
01/19/10 04:20:10.0	2.64131
01/19/10 04:23:23.0	2.65218
01/19/10 04:25:31.5	2.66305
01/19/10 04:27:31.0	2.67392
01/19/10 04:31:05.5	2.68479
01/19/10 04:37:47.5	2.69566
01/19/10 04:40:41.0	2.70653
01/19/10 04:43:00.5	2.7174
01/19/10 04:45:13.5	2.72827
01/19/10 04:58:54.0	2.73914
01/19/10 05:01:59.0	2.75001
01/19/10 05:03:11.0	2.76088
01/19/10 05:09:52.5	2.77175
01/19/10 05:15:28.5	2.78262
01/19/10 05:17:09.0	2.79349
01/19/10 05:19:37.0	2.80436
01/19/10 05:23:55.0	2.81523
01/19/10 05:26:44.0	2.8261
01/19/10 05:29:28.0	2.83697
01/19/10 05:34:52.5	2.84784
01/19/10 05:39:58.5	2.8587
01/19/10 05:43:22.5	2.86957
01/19/10 05:44:25.5	2.88044
01/19/10 05:45:04.5	2.89131
01/19/10 05:45:25.5	2.90218
01/19/10 05:45:58.0	2.91305
01/19/10 05:46:36.5	2.92392
01/19/10 05:47:03.0	2.93479
01/19/10 05:47:28.5	2.94566
01/19/10 05:48:09.0	2.95653
01/19/10 05:49:07.5	2.9674
01/19/10 05:51:11.0	2.97827
01/19/10 05:52:25.0	2.98914
01/19/10 05:53:06.0	3.00001
01/19/10 05:54:16.0	3.01088
01/19/10 05:56:20.0	3.02175
01/19/10 05:58:27.0	3.03262
01/19/10 06:00:46.0	3.04349
01/19/10 06:03:08.5	3.05436
01/19/10 06:05:20.5	3.06523
01/19/10 06:07:01.0	3.0761
01/19/10 06:08:06.5	3.08697
01/19/10 06:08:36.0	3.09784
01/19/10 06:09:24.0	3.10871
01/19/10 06:10:13.5	3.11958
01/19/10 06:11:34.0	3.13044
01/19/10 06:13:32.5	3.14131
01/19/10 06:16:04.5	3.15218
01/19/10 06:23:21.0	3.16305
01/19/10 06:28:15.0	3.17392
01/19/10 06:31:01.5	3.18479
01/19/10 06:41:37.5	3.19566
01/19/10 07:34:48.0	3.20653
01/19/10 07:41:29.5	3.2174
01/19/10 07:46:00.0	3.22827
01/19/10 07:53:19.5	3.23914
01/19/10 08:01:10.0	3.25001
01/19/10 08:27:15.5	3.26088
01/19/10 09:48:13.5	3.27175
01/19/10 14:51:04.0	3.28262
01/19/10 14:51:33.5	3.29349
01/19/10 14:51:50.0	3.30436
01/19/10 14:52:03.5	3.31523
01/19/10 14:52:13.5	3.3261
01/19/10 14:52:26.0	3.33697
01/19/10 14:52:48.5	3.34784
01/19/10 14:53:04.5	3.35871
01/19/10 14:53:31.0	3.36958
01/19/10 16:14:50.0	3.38045
01/19/10 16:15:49.5	3.39132
01/19/10 16:17:00.0	3.40218
01/19/10 16:17:31.0	3.41305
01/19/10 20:47:59.5	3.42392
01/19/10 20:58:03.0	3.43479
01/20/10 01:54:04.0	3.44566
01/20/10 02:16:12.5	3.45653
01/20/10 02:17:25.5	3.4674
01/20/10 02:22:45.0	3.47827
01/20/10 02:30:24.5	3.48914
01/20/10 02:30:47.0	3.50001
01/20/10 02:31:24.5	3.51088
01/20/10 02:34:29.5	3.52175
01/20/10 02:35:27.0	3.53262
01/20/10 02:58:46.0	3.54349
01/20/10 03:07:20.5	3.55436
01/20/10 03:16:07.5	3.56523
01/20/10 03:17:38.0	3.5761
01/20/10 03:23:37.0	3.58697
01/20/10 03:26:44.0	3.59784
01/20/10 03:27:29.0	3.60871
01/20/10 03:28:20.5	3.61958
01/20/10 03:30:04.0	3.63045
01/20/10 03:31:18.5	3.64132
01/20/10 03:32:20.5	3.65219
01/20/10 03:34:02.5	3.66306
01/20/10 03:36:20.5	3.67392
01/20/10 03:38:44.0	3.68479
01/20/10 03:41:01.0	3.69566
01/20/10 03:42:25.5	3.70653
01/20/10 03:43:27.0	3.7174
01/20/10 03:45:15.0	3.72827
01/20/10 03:47:51.0	3.73914
01/20/10 03:49:46.0	3.75001
01/20/10 03:51:03.5	3.76088
01/20/10 03:52:58.5	3.77175
01/20/10 03:54:25.0	3.78262
01/20/10 03:55:25.5	3.79349
01/20/10 03:56:14.5	3.80436
01/20/10 03:57:23.0	3.81523
01/20/10 03:59:22.5	3.8261
01/20/10 04:00:45.0	3.83697
01/20/10 04:03:26.5	3.84784
01/20/10 04:04:09.5	3.85871
01/20/10 04:04:52.5	3.86958
01/20/10 04:06:09.0	3.88045
01/20/10 04:10:24.5	3.89132
01/20/10 04:14:53.5	3.90219
01/20/10 04:19:46.0	3.91306
01/20/10 04:27:40.0	3.92393
01/20/10 04:30:29.0	3.9348
01/20/10 04:32:26.5	3.94566
01/20/10 04:34:56.5	3.95653
01/20/10 04:39:15.0	3.9674
01/20/10 04:41:05.5	3.97827
01/20/10 04:42:51.5	3.98914
01/20/10 04:46:16.5	4.00001
01/20/10 04:49:27.0	4.01088
01/20/10 04:57:43.5	4.02175
01/20/10 05:05:05.0	4.03262
01/20/10 05:16:38.0	4.04349
01/20/10 05:21:50.5	4.05436
01/20/10 05:29:34.0	4.06523
01/20/10 05:34:43.0	4.0761
01/20/10 05:36:59.0	4.08697
01/20/10 05:40:23.5	4.09784
01/20/10 05:43:37.5	4.10871
01/20/10 05:46:27.5	4.11958
01/20/10 05:49:47.5	4.13045
01/20/10 05:53:05.5	4.14132
01/20/10 05:55:58.5	4.15219
01/20/10 05:57:29.0	4.16306
01/20/10 06:00:36.0	4.17393
01/20/10 06:06:04.0	4.1848
01/20/10 06:09:49.5	4.19567
01/20/10 06:14:00.0	4.20654
01/20/10 06:17:03.0	4.2174
01/20/10 06:19:28.5	4.22827
01/20/10 06:21:57.5	4.23914
01/20/10 06:23:37.5	4.25001
01/20/10 06:25:25.0	4.26088
01/20/10 06:27:44.5	4.27175
01/20/10 06:30:39.5	4.28262
01/20/10 06:33:43.0	4.29349
01/20/10 06:38:42.5	4.30436
01/20/10 06:43:31.5	4.31523
01/20/10 06:49:13.5	4.3261
01/20/10 06:55:52.5	4.33697
01/20/10 07:08:36.5	4.34784
01/20/10 07:41:51.0	4.35871
01/20/10 07:50:29.0	4.36958
01/20/10 07:56:25.0	4.38045
01/20/10 07:59:07.5	4.39132
01/20/10 08:01:04.5	4.40219
01/20/10 08:04:13.5	4.41306
01/20/10 08:05:35.5	4.42393
01/20/10 08:06:38.0	4.4348
01/20/10 08:07:29.5	4.44567
01/20/10 08:10:22.5	4.45654
01/20/10 08:14:10.5	4.46741
01/20/10 08:16:38.5	4.47828
01/20/10 08:19:15.0	4.48914
01/20/10 08:23:37.5	4.50001
