Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
02/03/09 11:23:58.0	0
02/05/09 01:08:55.5	0.0109
02/05/09 01:09:41.0	0.0217
02/05/09 01:12:42.5	0.0326
02/05/09 01:15:54.5	0.0435
02/05/09 01:31:58.0	0.0543
02/05/09 01:40:39.5	0.0652
02/05/09 01:50:10.5	0.0761
02/05/09 02:00:06.5	0.087
02/05/09 02:10:32.5	0.0978
02/05/09 02:13:55.5	0.1087
02/05/09 02:19:24.5	0.1196
02/05/09 02:24:03.5	0.1304
02/05/09 02:29:55.5	0.1413
02/05/09 02:37:02.0	0.1522
02/05/09 02:44:18.5	0.163
02/05/09 02:51:55.5	0.1739
02/05/09 03:03:48.0	0.1848
02/05/09 03:14:14.5	0.1957
02/05/09 03:25:13.0	0.2065
02/05/09 03:31:46.0	0.2174
02/05/09 03:43:15.5	0.2283
02/05/09 08:11:16.5	0.2391
02/05/09 08:26:54.0	0.25
02/05/09 08:51:43.5	0.2609
02/05/09 09:04:49.5	0.2717
02/05/09 09:51:59.5	0.2826
02/05/09 09:55:16.5	0.2935
02/05/09 10:02:56.5	0.3043
02/05/09 22:17:56.5	0.3152
02/06/09 06:07:38.5	0.3261
02/06/09 07:23:07.5	0.337
02/06/09 07:29:23.5	0.3478
02/06/09 07:33:13.0	0.3587
02/06/09 07:37:59.5	0.3696
02/06/09 07:40:32.0	0.3804
02/06/09 07:41:52.0	0.3913
02/06/09 07:43:40.5	0.4022
02/06/09 07:45:46.5	0.413
02/06/09 07:47:18.0	0.4239
02/06/09 07:49:30.0	0.4348
02/06/09 07:53:27.5	0.4457
02/06/09 07:56:36.5	0.4565
02/06/09 08:01:08.5	0.4674
02/06/09 08:04:01.0	0.4783
02/06/09 08:10:41.5	0.4891
02/06/09 08:15:36.5	0.5
02/06/09 08:19:26.5	0.5109
02/06/09 08:27:23.0	0.5217
02/06/09 08:38:32.5	0.5326
02/06/09 08:50:39.0	0.5435
02/06/09 08:59:37.5	0.5543
02/06/09 14:32:34.0	0.5652
02/06/09 17:06:48.5	0.5761
02/06/09 17:32:11.5	0.587
02/06/09 17:50:12.0	0.5978
02/06/09 18:19:41.0	0.6087
02/06/09 19:02:13.0	0.6196
02/06/09 19:17:13.5	0.6304
02/06/09 19:28:58.0	0.6413
02/06/09 19:47:13.0	0.6522
02/06/09 20:00:02.5	0.663
02/06/09 20:31:11.0	0.6739
02/06/09 21:19:34.0	0.6848
02/06/09 22:09:20.5	0.6957
02/08/09 13:32:35.0	0.7065
02/08/09 18:07:31.5	0.7174
02/08/09 18:14:36.0	0.7283
02/08/09 18:24:16.0	0.7391
02/08/09 18:33:59.5	0.75
02/08/09 18:42:29.0	0.7609
02/08/09 18:51:00.5	0.7717
02/08/09 18:54:57.5	0.7826
02/08/09 19:01:00.5	0.7935
02/08/09 19:05:19.5	0.8044
02/08/09 19:08:57.5	0.8152
02/08/09 19:12:29.0	0.8261
02/08/09 19:17:26.0	0.837
02/08/09 19:22:51.0	0.8478
02/08/09 19:34:04.0	0.8587
02/08/09 19:43:50.5	0.8696
02/08/09 19:47:31.5	0.8804
02/08/09 19:50:53.0	0.8913
02/08/09 19:52:30.5	0.9022
02/08/09 19:54:00.5	0.913
02/08/09 19:55:49.0	0.9239
02/08/09 19:57:19.5	0.9348
02/08/09 19:58:33.5	0.9457
02/08/09 20:00:24.5	0.9565
02/08/09 20:01:10.0	0.9674
02/08/09 20:02:24.5	0.9783
02/08/09 20:03:22.0	0.9891
02/08/09 20:05:16.0	1
02/08/09 20:06:01.5	1.0109
02/08/09 20:09:28.5	1.0217
02/08/09 21:02:28.5	1.0326
02/08/09 21:49:58.0	1.0435
02/08/09 21:59:03.0	1.0544
02/08/09 23:11:37.5	1.0652
02/09/09 05:24:53.0	1.0761
02/09/09 05:41:25.0	1.087
02/09/09 06:54:49.0	1.0978
02/09/09 08:00:50.5	1.1087
02/10/09 09:04:33.0	1.1087
