Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
10/27/08 15:49:28.0	0
10/30/08 14:56:31.0	0.0109
10/30/08 14:58:37.5	0.0217
10/30/08 15:15:38.0	0.0326
10/30/08 15:17:04.0	0.0435
10/30/08 15:17:15.0	0.0543
10/30/08 15:17:44.5	0.0652
10/30/08 15:18:25.0	0.0761
10/30/08 15:19:14.0	0.087
10/30/08 15:19:45.5	0.0978
10/30/08 15:20:16.5	0.1087
10/30/08 15:21:26.5	0.1196
10/30/08 15:25:47.5	0.1304
10/30/08 15:27:38.0	0.1413
10/30/08 15:40:39.5	0.1522
10/31/08 03:53:28.5	0.163
10/31/08 03:55:17.5	0.1739
10/31/08 03:56:23.0	0.1848
10/31/08 03:58:15.0	0.1957
10/31/08 03:59:52.5	0.2065
10/31/08 04:09:24.5	0.2174
10/31/08 04:10:54.0	0.2283
10/31/08 04:11:48.0	0.2391
10/31/08 04:12:23.0	0.25
10/31/08 04:15:15.5	0.2609
10/31/08 04:20:15.5	0.2717
10/31/08 04:24:26.0	0.2826
10/31/08 04:32:07.5	0.2935
10/31/08 04:41:43.5	0.3043
10/31/08 04:43:32.0	0.3152
10/31/08 05:06:20.5	0.3261
10/31/08 08:55:46.0	0.337
10/31/08 09:00:17.5	0.3478
10/31/08 09:05:07.5	0.3587
10/31/08 09:23:28.5	0.3696
10/31/08 10:42:42.5	0.3804
10/31/08 20:00:03.5	0.3913
10/31/08 21:38:43.0	0.4022
10/31/08 21:46:19.0	0.413
10/31/08 21:49:41.0	0.4239
10/31/08 21:54:13.0	0.4348
10/31/08 22:03:35.5	0.4457
11/01/08 07:42:22.0	0.4565
11/01/08 07:44:06.5	0.4674
11/01/08 07:50:13.5	0.4783
11/01/08 07:52:49.5	0.4891
11/01/08 08:00:35.5	0.5
11/01/08 08:12:09.5	0.5109
11/01/08 08:22:25.0	0.5217
11/01/08 08:25:37.5	0.5326
11/01/08 08:30:36.5	0.5435
11/01/08 08:48:32.5	0.5543
11/01/08 10:23:59.5	0.5652
11/01/08 10:32:13.5	0.5761
11/01/08 10:36:10.0	0.587
11/01/08 10:40:48.0	0.5978
11/01/08 10:42:20.0	0.6087
11/01/08 10:46:06.0	0.6196
11/01/08 10:50:25.0	0.6304
11/01/08 10:50:58.0	0.6413
11/01/08 10:52:30.0	0.6522
11/01/08 10:59:10.5	0.663
11/01/08 11:13:36.0	0.6739
11/01/08 11:22:21.5	0.6848
11/01/08 11:24:33.5	0.6957
11/01/08 11:28:56.5	0.7065
11/01/08 11:33:56.0	0.7174
11/01/08 12:06:32.0	0.7283
11/01/08 12:16:07.0	0.7391
11/01/08 12:18:01.5	0.75
11/01/08 12:21:27.5	0.7609
11/01/08 12:23:39.0	0.7717
11/01/08 12:27:09.0	0.7826
11/01/08 12:32:52.0	0.7935
11/01/08 12:35:31.5	0.8043
11/01/08 12:39:57.5	0.8152
11/01/08 13:11:33.0	0.8261
11/01/08 14:32:43.5	0.837
11/01/08 14:39:36.0	0.8478
11/01/08 14:41:22.5	0.8587
11/01/08 14:43:46.0	0.8696
11/01/08 14:48:04.0	0.8804
11/01/08 15:05:32.5	0.8913
11/01/08 15:14:37.0	0.9022
11/01/08 15:20:35.5	0.913
11/01/08 15:24:20.5	0.9239
11/01/08 15:26:52.5	0.9348
11/01/08 15:30:06.5	0.9457
11/01/08 15:33:29.5	0.9565
11/01/08 15:35:11.5	0.9674
11/01/08 15:36:00.0	0.9783
11/01/08 15:37:29.0	0.9891
11/01/08 15:39:12.5	1
11/01/08 15:41:37.0	1.0109
11/01/08 15:44:18.0	1.0217
11/01/08 15:51:54.5	1.0326
11/01/08 15:57:28.5	1.0435
11/01/08 16:00:49.0	1.0543
11/01/08 16:05:01.0	1.0652
11/01/08 16:06:38.5	1.0761
11/01/08 16:08:29.5	1.087
11/01/08 16:10:00.5	1.0978
11/01/08 16:11:01.0	1.1087
11/01/08 16:11:53.0	1.1196
11/01/08 16:12:46.5	1.1304
11/01/08 16:13:45.0	1.1413
11/01/08 16:15:44.0	1.1522
11/01/08 16:16:34.0	1.163
11/01/08 16:17:35.0	1.1739
11/01/08 16:18:39.0	1.1848
11/01/08 16:19:43.0	1.1957
11/01/08 16:20:42.0	1.2065
11/01/08 16:21:34.5	1.2174
11/01/08 16:22:05.5	1.2283
11/01/08 16:23:16.5	1.2391
11/01/08 16:24:24.0	1.25
11/01/08 16:25:24.5	1.2609
11/01/08 16:26:20.0	1.2717
11/01/08 16:27:23.0	1.2826
11/01/08 16:28:56.0	1.2935
11/01/08 16:29:59.0	1.3043
11/01/08 16:30:30.5	1.3152
11/01/08 16:31:24.5	1.3261
11/01/08 16:32:27.0	1.337
11/01/08 16:35:10.5	1.3478
11/01/08 16:37:32.5	1.3587
11/01/08 16:38:14.5	1.3696
11/01/08 16:38:56.0	1.3804
11/01/08 16:40:37.0	1.3913
11/01/08 16:41:56.0	1.4022
11/01/08 16:42:27.5	1.413
11/01/08 16:42:57.0	1.4239
11/01/08 16:43:44.0	1.4348
11/01/08 16:44:50.0	1.4457
11/01/08 16:45:58.5	1.4565
11/01/08 16:48:23.5	1.4674
11/01/08 16:50:19.5	1.4783
11/01/08 16:50:52.5	1.4891
11/01/08 16:51:23.0	1.5
11/01/08 16:51:38.5	1.5109
11/01/08 16:52:15.0	1.5217
11/01/08 16:52:59.5	1.5326
11/01/08 16:53:45.5	1.5435
11/01/08 16:54:35.5	1.5543
11/01/08 16:55:10.5	1.5652
11/01/08 16:55:55.5	1.5761
11/01/08 16:56:42.5	1.587
11/01/08 16:57:41.5	1.5978
11/01/08 16:58:50.5	1.6087
11/01/08 17:00:05.0	1.6196
11/01/08 17:01:43.0	1.6304
11/01/08 17:04:42.0	1.6413
11/01/08 17:06:58.0	1.6522
11/01/08 17:08:13.5	1.663
11/01/08 17:09:20.5	1.6739
11/01/08 17:11:37.5	1.6848
11/01/08 17:17:05.5	1.6957
11/01/08 17:22:28.0	1.7065
11/01/08 17:28:05.0	1.7174
11/01/08 17:32:40.0	1.7283
11/01/08 17:35:36.5	1.7391
11/01/08 17:38:49.5	1.75
11/01/08 17:42:37.0	1.7609
11/01/08 17:45:21.0	1.7717
11/01/08 17:49:52.5	1.7826
11/01/08 17:52:18.5	1.7935
11/01/08 17:54:58.5	1.8043
11/01/08 17:56:51.0	1.8152
11/01/08 18:00:15.0	1.8261
11/01/08 18:02:21.5	1.837
11/01/08 18:04:25.0	1.8478
11/01/08 18:07:10.0	1.8587
11/01/08 18:13:54.5	1.8696
11/01/08 18:16:32.0	1.8804
11/01/08 18:17:44.0	1.8913
11/01/08 18:19:09.5	1.9022
11/01/08 18:20:32.0	1.913
11/01/08 18:21:42.5	1.9239
11/01/08 18:22:40.5	1.9348
11/01/08 18:23:37.0	1.9457
11/01/08 18:24:29.0	1.9565
11/01/08 18:25:48.0	1.9674
11/01/08 18:27:52.0	1.9783
11/01/08 18:30:09.0	1.9891
11/01/08 18:33:04.5	2
11/01/08 18:35:05.5	2.0109
11/01/08 18:37:27.5	2.0217
11/01/08 18:42:26.5	2.0326
11/01/08 18:45:01.0	2.0435
11/01/08 18:50:14.0	2.0543
11/01/08 18:55:19.0	2.0652
11/01/08 19:00:22.0	2.0761
11/01/08 19:04:08.0	2.087
11/01/08 19:05:38.0	2.0978
11/01/08 19:08:03.0	2.1087
11/01/08 19:15:06.0	2.1196
11/01/08 19:34:37.5	2.1304
11/01/08 19:37:00.5	2.1413
11/01/08 19:39:37.0	2.1522
11/01/08 19:44:31.5	2.163
11/01/08 19:56:53.5	2.1739
11/01/08 20:08:59.5	2.1848
11/01/08 20:12:03.5	2.1957
11/01/08 20:17:15.5	2.2065
11/01/08 20:26:59.0	2.2174
11/01/08 20:31:52.5	2.2283
11/01/08 21:26:27.5	2.2391
11/01/08 23:55:10.0	2.25
11/01/08 23:57:50.0	2.2609
11/01/08 23:58:39.0	2.2717
11/02/08 00:00:16.0	2.2826
11/02/08 01:04:17.5	2.2935
11/02/08 01:06:14.5	2.3043
11/02/08 01:10:21.0	2.3152
11/02/08 01:26:10.0	2.3261
11/02/08 01:29:36.0	2.337
11/02/08 01:31:57.0	2.3478
11/02/08 01:56:01.0	2.3587
11/02/08 01:59:39.5	2.3696
11/03/08 14:27:37.0	2.3804
11/03/08 14:34:38.5	2.3913
11/03/08 14:38:02.5	2.4022
11/03/08 14:41:59.0	2.413
11/03/08 14:45:04.0	2.4239
11/03/08 14:51:17.5	2.4348
11/03/08 14:57:07.5	2.4457
11/03/08 15:03:50.5	2.4565
11/03/08 15:10:19.5	2.4674
11/03/08 15:13:29.0	2.4783
11/03/08 15:16:01.0	2.4891
11/03/08 15:18:09.0	2.5
11/03/08 15:19:42.5	2.5109
11/03/08 15:23:44.0	2.5217
11/03/08 15:34:23.0	2.5326
11/03/08 15:47:31.0	2.5435
11/03/08 15:49:56.0	2.5543
11/03/08 15:53:04.5	2.5652
11/03/08 15:54:46.0	2.5761
11/03/08 15:57:08.0	2.587
11/03/08 15:58:25.0	2.5978
11/03/08 15:59:19.5	2.6087
11/03/08 16:00:37.0	2.6196
11/03/08 16:02:20.0	2.6304
11/03/08 16:04:06.0	2.6413
11/03/08 16:05:13.0	2.6522
11/03/08 16:06:26.0	2.663
