Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
04/20/10 09:10:49.0	0
04/20/10 09:30:15.5	0.0109
04/20/10 09:36:41.0	0.0217
04/20/10 13:09:37.0	0.0326
04/20/10 20:12:41.0	0.0435
04/20/10 22:21:17.0	0.0543
04/20/10 22:39:24.0	0.0652
04/20/10 22:45:09.5	0.0761
04/20/10 22:51:32.5	0.087
04/20/10 22:57:07.0	0.0978
04/20/10 23:26:59.0	0.1087
04/20/10 23:27:37.5	0.1196
04/20/10 23:31:46.5	0.1304
04/20/10 23:33:55.5	0.1413
04/20/10 23:43:44.0	0.1522
04/21/10 00:31:38.5	0.163
04/21/10 00:36:30.0	0.1739
04/21/10 00:51:55.0	0.1848
04/21/10 01:49:21.5	0.1957
04/21/10 03:38:10.0	0.2065
04/27/10 06:26:54.0	0.2174
04/27/10 06:29:10.0	0.2283
04/27/10 06:31:49.5	0.2391
04/27/10 06:38:58.5	0.25
04/27/10 06:47:32.0	0.2609
04/27/10 06:51:00.5	0.2717
04/27/10 06:57:15.5	0.2826
04/27/10 07:02:09.5	0.2935
04/27/10 07:08:22.0	0.3043
04/27/10 07:15:11.0	0.3152
04/27/10 07:22:26.5	0.3261
04/27/10 07:26:25.0	0.337
04/27/10 07:31:06.0	0.3478
04/27/10 07:32:50.0	0.3587
04/27/10 07:35:29.0	0.3696
04/27/10 07:38:09.0	0.3804
04/27/10 07:40:34.5	0.3913
04/27/10 07:43:41.5	0.4022
04/27/10 07:46:24.5	0.413
04/27/10 07:51:30.0	0.4239
04/27/10 07:57:59.0	0.4348
04/27/10 07:59:43.0	0.4457
04/27/10 08:01:20.5	0.4565
04/27/10 08:02:56.5	0.4674
04/27/10 08:08:07.0	0.4783
04/27/10 08:15:51.5	0.4891
04/27/10 08:19:15.5	0.5
04/27/10 08:21:54.0	0.5109
04/27/10 08:29:26.5	0.5217
04/27/10 08:32:47.5	0.5326
04/27/10 08:36:14.0	0.5435
04/27/10 08:38:34.0	0.5543
04/27/10 08:45:19.5	0.5652
04/27/10 09:45:39.5	0.5761
04/27/10 10:17:14.5	0.587
04/27/10 10:45:31.5	0.5978
04/27/10 10:57:33.5	0.5978
