Date Time	Event (Events)
02/02/10 10:44:00.0	0
02/02/10 14:28:44.5	0.0108696
02/02/10 15:41:07.0	0.0217392
02/03/10 06:21:58.0	0.0326088
02/04/10 15:26:32.5	0.0434784
02/04/10 15:40:13.0	0.054348
02/04/10 16:39:50.5	0.0652176
02/04/10 16:51:24.0	0.0760872
02/04/10 16:56:34.0	0.0869568
02/04/10 17:07:41.5	0.0978264
02/04/10 17:13:15.0	0.108696
02/04/10 17:19:01.5	0.119566
02/04/10 17:20:46.0	0.130435
02/04/10 17:24:09.0	0.141305
02/04/10 17:29:59.5	0.152174
02/04/10 17:37:04.5	0.163044
02/04/10 17:42:58.0	0.173914
02/04/10 17:53:20.0	0.184783
02/04/10 18:00:36.0	0.195653
02/04/10 18:05:28.5	0.206522
02/04/10 18:11:21.0	0.217392
02/04/10 18:22:32.5	0.228262
02/04/10 18:34:18.5	0.239131
02/04/10 18:42:36.5	0.250001
02/04/10 18:53:22.5	0.26087
02/04/10 18:58:34.0	0.27174
02/04/10 19:01:38.0	0.28261
02/04/10 19:03:39.5	0.293479
02/04/10 19:06:56.5	0.304349
02/04/10 19:10:49.5	0.315218
02/04/10 19:15:38.0	0.326088
02/04/10 19:20:33.5	0.336958
02/04/10 19:28:51.5	0.347827
02/04/10 19:33:10.0	0.358697
02/04/10 19:34:35.5	0.369566
02/04/10 19:36:39.0	0.380436
02/04/10 19:39:43.5	0.391306
02/04/10 19:41:21.5	0.402175
02/04/10 19:42:44.5	0.413045
02/04/10 19:44:24.0	0.423914
02/04/10 19:45:55.0	0.434784
02/04/10 19:48:34.0	0.445654
02/04/10 19:50:27.0	0.456523
02/04/10 19:53:04.0	0.467393
02/04/10 19:54:55.5	0.478262
02/04/10 19:57:19.0	0.489132
02/04/10 20:00:21.5	0.500002
02/04/10 20:03:24.0	0.510871
02/04/10 20:05:28.0	0.521741
02/04/10 20:07:38.5	0.53261
02/04/10 20:09:22.0	0.54348
02/04/10 20:11:36.5	0.55435
02/04/10 20:14:52.0	0.565219
02/04/10 20:17:28.5	0.576089
02/04/10 20:20:59.5	0.586958
02/04/10 20:23:22.0	0.597828
02/04/10 20:25:27.5	0.608698
02/04/10 20:27:25.0	0.619567
02/04/10 20:28:58.5	0.630437
02/04/10 20:31:18.0	0.641306
02/04/10 20:33:57.5	0.652176
02/04/10 20:39:05.5	0.663046
02/04/10 20:55:32.5	0.673915
02/04/10 21:13:37.5	0.684785
02/04/10 21:23:12.5	0.695654
02/04/10 21:33:54.0	0.706524
02/04/10 21:39:19.5	0.717394
02/04/10 21:41:39.0	0.728263
02/04/10 21:42:08.5	0.739133
02/04/10 21:42:55.5	0.750002
02/04/10 21:43:54.0	0.760872
02/04/10 21:45:31.0	0.771742
02/04/10 21:47:27.5	0.782611
02/04/10 21:49:47.5	0.793481
02/04/10 21:52:07.0	0.80435
02/04/10 21:55:10.0	0.81522
02/04/10 21:58:14.0	0.82609
02/04/10 22:02:51.5	0.836959
02/04/10 22:05:45.5	0.847829
02/04/10 22:09:00.5	0.858698
02/04/10 22:11:49.0	0.869568
02/04/10 22:14:30.5	0.880438
02/04/10 22:16:33.5	0.891307
02/04/10 22:18:18.5	0.902177
02/04/10 22:21:03.0	0.913046
02/04/10 22:24:47.5	0.923916
02/04/10 22:30:08.0	0.934786
02/04/10 22:32:32.5	0.945655
02/04/10 22:33:52.5	0.956525
02/04/10 22:35:14.0	0.967394
02/04/10 22:36:20.0	0.978264
02/04/10 22:37:27.5	0.989134
02/04/10 22:38:25.5	1
02/04/10 22:41:20.5	1.01087
02/04/10 22:43:38.0	1.02174
02/04/10 22:44:02.5	1.03261
02/04/10 22:44:31.5	1.04348
02/04/10 22:45:32.5	1.05435
02/04/10 22:47:00.0	1.06522
02/04/10 22:48:18.0	1.07609
02/04/10 22:49:12.0	1.08696
02/04/10 22:49:53.5	1.09783
02/04/10 22:50:20.0	1.1087
02/04/10 22:50:59.0	1.11957
02/04/10 22:51:25.0	1.13044
02/04/10 22:51:57.5	1.14131
02/04/10 22:52:35.0	1.15218
02/04/10 22:53:10.5	1.16305
02/04/10 22:55:12.5	1.17392
02/04/10 23:08:02.0	1.18479
02/04/10 23:33:19.0	1.19566
02/05/10 06:23:37.5	1.20653
02/05/10 13:50:27.0	1.2174
02/06/10 00:59:38.0	1.22826
02/06/10 01:14:03.5	1.23913
02/06/10 01:17:29.0	1.25
02/06/10 01:24:33.5	1.26087
02/06/10 02:15:24.5	1.27174
02/06/10 02:20:22.5	1.28261
02/06/10 02:24:05.0	1.29348
02/06/10 02:27:31.0	1.30435
02/06/10 02:29:45.5	1.31522
02/06/10 02:31:31.0	1.32609
02/06/10 02:33:38.5	1.33696
02/06/10 02:34:35.0	1.34783
02/06/10 02:35:11.5	1.3587
02/06/10 02:35:39.0	1.36957
02/06/10 02:36:17.5	1.38044
02/06/10 02:36:45.0	1.39131
02/06/10 02:37:20.0	1.40218
02/06/10 02:37:53.0	1.41305
02/06/10 02:38:35.5	1.42392
02/06/10 02:39:08.5	1.43479
02/06/10 02:40:05.5	1.44566
02/06/10 02:41:08.0	1.45653
02/06/10 02:42:09.0	1.4674
02/06/10 02:42:48.5	1.47827
02/06/10 02:43:46.0	1.48914
02/06/10 02:44:58.0	1.5
02/06/10 02:45:58.0	1.51087
02/06/10 02:47:03.5	1.52174
02/06/10 02:48:09.0	1.53261
02/06/10 02:48:51.5	1.54348
02/06/10 02:49:11.0	1.55435
02/06/10 02:49:27.0	1.56522
02/06/10 02:49:45.5	1.57609
02/06/10 02:50:07.0	1.58696
02/06/10 02:50:35.5	1.59783
02/06/10 02:51:15.0	1.6087
02/06/10 02:52:22.0	1.61957
02/06/10 02:52:57.5	1.63044
02/06/10 02:53:51.5	1.64131
02/06/10 02:54:27.0	1.65218
02/06/10 02:55:05.0	1.66305
02/06/10 02:56:11.0	1.67392
02/06/10 02:57:22.0	1.68479
02/06/10 02:58:40.5	1.69566
02/06/10 02:59:34.5	1.70653
02/06/10 03:00:25.5	1.7174
02/06/10 03:01:43.0	1.72827
02/06/10 03:02:59.0	1.73914
02/06/10 03:04:20.5	1.75001
02/06/10 03:05:25.0	1.76088
02/06/10 03:06:42.0	1.77174
02/06/10 03:07:49.5	1.78261
02/06/10 03:08:53.0	1.79348
02/06/10 03:09:45.5	1.80435
02/06/10 03:10:52.0	1.81522
02/06/10 03:11:52.5	1.82609
02/06/10 03:12:53.0	1.83696
02/06/10 03:13:43.5	1.84783
02/06/10 03:14:54.0	1.8587
02/06/10 03:15:49.5	1.86957
02/06/10 03:16:35.5	1.88044
02/06/10 03:17:03.0	1.89131
02/06/10 03:17:48.5	1.90218
