Date Time	1/20/98 start
01/20/98 15:21:53.0	0	Start
01/23/98 15:48:27.5	1
01/23/98 19:23:19.0	2
01/24/98 08:00:18.0	3
01/25/98 23:12:43.0	4
01/26/98 09:54:38.0	5
01/26/98 09:54:38.5	6
01/26/98 10:24:28.5	7
01/26/98 12:02:14.0	8
01/26/98 12:02:14.5	9
01/26/98 12:07:49.5	10
01/26/98 12:13:46.0	11
01/26/98 12:53:51.5	12
01/26/98 13:00:08.5	13
01/26/98 13:23:02.5	14
01/26/98 16:35:04.0	15
01/26/98 16:46:23.0	16
01/26/98 17:21:38.5	17
01/26/98 18:26:16.5	18
01/26/98 18:26:17.0	19
01/26/98 19:37:57.5	20
01/26/98 19:37:58.0	21
01/26/98 23:56:47.5	22
01/27/98 00:14:13.0	23
01/27/98 00:15:09.5	24
01/27/98 00:15:58.5	25
01/27/98 00:16:40.0	26
01/27/98 00:16:40.5	27
01/27/98 00:18:02.5	28
01/27/98 00:20:23.5	29
01/27/98 00:20:24.0	30
01/27/98 00:22:42.0	31
01/27/98 00:23:38.0	32
01/27/98 00:24:28.0	33
01/27/98 00:25:15.5	34
01/27/98 00:26:10.0	35
01/27/98 00:26:52.5	36
01/27/98 00:27:34.0	37
01/27/98 00:28:14.0	38
01/27/98 00:29:04.0	39
01/27/98 00:30:14.0	40
01/27/98 00:32:23.0	41
01/27/98 00:39:05.0	42
01/27/98 00:41:37.0	43
01/27/98 00:42:26.5	44
01/27/98 00:43:21.5	45
01/27/98 00:45:51.0	46
01/27/98 00:45:51.5	47
01/27/98 00:53:57.0	48
01/28/98 22:40:20.5	49
01/28/98 22:42:13.5	50
01/28/98 22:44:57.5	51
01/28/98 22:44:58.0	52
01/28/98 22:57:54.0	53
01/28/98 22:59:47.0	54
01/28/98 23:04:40.0	55
01/28/98 23:06:02.0	56
01/28/98 23:07:16.0	57
01/28/98 23:07:16.5	58
01/28/98 23:10:00.0	59
01/28/98 23:11:41.0	60
01/28/98 23:11:49.5	61
01/28/98 23:11:50.0	62
01/28/98 23:11:56.5	63
01/28/98 23:11:57.0	64
01/28/98 23:12:02.5	65
01/28/98 23:12:09.0	66
01/28/98 23:12:14.5	67
01/28/98 23:12:22.5	68
01/28/98 23:12:23.0	69
01/28/98 23:12:28.5	70
01/28/98 23:12:36.0	71
01/28/98 23:12:41.5	72
01/28/98 23:12:48.5	73
01/28/98 23:12:51.5	74
01/28/98 23:12:58.0	75
01/28/98 23:13:02.0	76
01/28/98 23:13:05.5	77
01/28/98 23:13:06.0	78
01/28/98 23:13:09.5	79
01/28/98 23:13:15.0	80
01/28/98 23:13:19.5	81
01/28/98 23:13:24.0	82
01/28/98 23:13:29.0	83
01/28/98 23:13:34.0	84
01/28/98 23:13:34.5	85
01/28/98 23:13:39.5	86
01/28/98 23:13:40.0	87
01/28/98 23:13:44.0	88
01/28/98 23:13:48.0	89
01/28/98 23:13:52.0	90
01/28/98 23:13:56.0	91
01/28/98 23:14:00.5	92
01/28/98 23:14:05.5	93
01/28/98 23:14:11.5	94
01/28/98 23:14:17.5	95
01/28/98 23:14:25.0	96
01/28/98 23:14:31.5	97
01/28/98 23:14:42.0	98
01/28/98 23:15:00.5	99
01/28/98 23:15:21.0	100
01/28/98 23:15:37.0	101
01/28/98 23:16:18.5	102
01/28/98 23:17:00.5	103
01/28/98 23:17:33.0	104
01/28/98 23:18:20.5	105
01/28/98 23:19:02.0	106
01/28/98 23:20:07.0	107
01/28/98 23:22:04.5	108
01/28/98 23:23:49.0	109
01/28/98 23:27:08.5	110
01/28/98 23:29:27.5	111
01/28/98 23:31:24.5	112
01/28/98 23:33:01.0	113
01/28/98 23:34:59.0	114
01/28/98 23:37:14.5	115
01/28/98 23:40:09.5	116
01/28/98 23:41:50.0	117
01/28/98 23:41:50.5	118
01/28/98 23:44:55.5	119
01/28/98 23:49:07.5	120
01/28/98 23:50:30.0	121
01/28/98 23:52:08.0	122
01/28/98 23:54:48.0	123
01/28/98 23:59:05.0	124
01/29/98 00:01:07.5	125
01/29/98 00:02:42.0	126
01/29/98 00:02:42.5	127
01/29/98 00:04:09.5	128
01/29/98 00:05:45.0	129
01/29/98 00:07:19.0	130
01/29/98 00:08:36.0	131
01/29/98 00:10:30.5	132
01/29/98 00:12:13.0	133
01/29/98 00:13:48.0	134
01/29/98 00:15:25.0	135
01/29/98 00:17:04.5	136
01/29/98 00:18:42.5	137
01/29/98 00:20:57.5	138
01/29/98 00:23:12.0	139
01/29/98 00:25:33.0	140
01/29/98 00:28:18.5	141
01/29/98 00:33:20.0	142
01/29/98 00:33:20.5	143
01/29/98 00:36:56.0	144
01/29/98 00:39:48.5	145
01/29/98 00:43:04.0	146
01/29/98 00:49:58.0	147
01/29/98 00:53:23.0	148
01/29/98 00:57:04.0	149
01/29/98 01:02:09.0	150
01/29/98 01:02:09.5	151
01/29/98 01:07:16.0	152
01/29/98 01:14:33.0	153
01/29/98 01:18:05.5	154
01/29/98 01:19:45.0	155
01/29/98 01:21:51.0	156
01/29/98 01:24:25.0	157
01/29/98 01:26:42.5	158
01/29/98 01:28:18.5	159
01/29/98 01:28:19.0	160
01/29/98 01:29:28.5	161
01/29/98 01:30:27.5	162
01/29/98 01:31:01.5	163
01/29/98 01:32:18.5	164
01/29/98 01:32:19.0	165
01/29/98 01:34:25.0	166
01/29/98 01:36:51.5	167
01/29/98 01:39:07.0	168
01/29/98 01:39:07.5	169
01/29/98 01:41:20.5	170
01/29/98 01:43:26.0	171
01/29/98 01:45:08.5	172
01/29/98 01:47:38.0	173
01/29/98 01:51:09.5	174
01/29/98 01:51:10.0	175
01/29/98 01:54:08.5	176
01/29/98 01:56:38.0	177
01/29/98 01:56:38.5	178
01/29/98 02:00:41.0	179
01/29/98 02:04:18.0	180
01/29/98 02:06:59.5	181
01/29/98 02:09:38.5	182
01/29/98 02:12:14.0	183
01/29/98 02:12:14.5	184
01/29/98 02:14:31.0	185
01/29/98 02:17:08.5	186
01/29/98 02:19:43.0	187
01/29/98 02:21:07.0	188
01/29/98 02:22:13.0	189
01/29/98 02:23:56.5	190
01/29/98 02:26:47.5	191
01/29/98 02:26:48.0	192
01/29/98 02:30:19.5	193
01/29/98 02:36:59.5	194
01/29/98 02:37:00.0	195
01/29/98 02:43:28.0	196
01/29/98 02:46:01.0	197
01/29/98 03:23:40.0	198
01/29/98 03:38:06.0	199
01/29/98 03:39:35.5	200
01/29/98 03:39:36.0	201
01/29/98 03:39:55.0	202
01/29/98 03:39:55.5	203
01/29/98 03:40:20.5	204
01/29/98 03:40:51.5	205
01/29/98 03:41:26.5	206
01/29/98 03:41:27.0	207
01/29/98 03:42:21.5	208
01/29/98 05:31:18.5	209
01/29/98 07:39:51.5	210
01/29/98 08:29:02.0	211
01/29/98 08:29:15.5	212
01/29/98 08:29:16.0	213
01/29/98 08:29:38.5	214
01/29/98 08:30:17.5	215
01/29/98 08:30:18.0	216
01/29/98 08:35:07.5	217
01/29/98 08:40:50.0	218
01/29/98 08:42:56.0	219
