Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
11/25/08 09:54:06.0	0
11/26/08 03:30:54.5	0.0109
11/26/08 05:18:54.0	0.0217
11/26/08 09:57:24.5	0.0326
11/26/08 10:08:54.5	0.0435
11/26/08 10:21:55.5	0.0543
11/26/08 10:32:48.0	0.0652
11/26/08 10:43:51.0	0.0761
11/26/08 10:54:57.5	0.087
11/26/08 11:06:05.0	0.0978
11/26/08 11:17:54.5	0.1087
11/26/08 11:27:37.5	0.1196
11/26/08 11:37:01.0	0.1304
11/26/08 11:46:19.5	0.1413
11/26/08 11:53:53.0	0.1522
11/26/08 11:59:42.0	0.163
11/26/08 12:06:03.5	0.1739
11/26/08 12:14:48.5	0.1848
11/26/08 12:23:18.5	0.1957
11/26/08 12:29:48.0	0.2065
11/26/08 12:37:57.0	0.2174
11/26/08 12:50:21.0	0.2283
11/26/08 13:02:45.5	0.2391
11/26/08 13:18:56.0	0.25
11/26/08 13:29:28.5	0.2609
11/26/08 13:45:06.5	0.2717
11/26/08 13:57:23.0	0.2826
11/26/08 14:13:07.5	0.2935
11/26/08 14:28:40.5	0.3043
11/26/08 14:46:36.5	0.3152
11/26/08 15:02:36.5	0.3261
11/26/08 15:18:30.0	0.337
11/26/08 15:37:34.0	0.3478
11/26/08 15:57:59.0	0.3587
11/26/08 16:20:41.5	0.3696
11/26/08 17:08:33.5	0.3804
11/29/08 05:29:39.0	0.3913
12/04/08 13:39:07.5	0.3913
