Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
02/10/09 09:05:25.0	0
02/10/09 21:55:17.5	0.0109
02/10/09 22:23:14.0	0.0217
02/10/09 22:27:37.5	0.0326
02/10/09 22:30:04.0	0.0435
02/10/09 22:33:57.0	0.0543
02/10/09 22:36:55.0	0.0652
02/10/09 22:39:38.5	0.0761
02/10/09 22:41:13.5	0.087
02/10/09 22:43:33.0	0.0978
02/10/09 22:47:22.0	0.1087
02/10/09 22:51:31.5	0.1196
02/10/09 22:55:18.5	0.1304
02/10/09 22:57:38.0	0.1413
02/10/09 23:01:37.5	0.1522
02/10/09 23:03:56.5	0.163
02/10/09 23:05:26.5	0.1739
02/10/09 23:07:12.0	0.1848
02/10/09 23:09:53.0	0.1957
02/10/09 23:11:58.5	0.2065
02/10/09 23:15:02.0	0.2174
02/10/09 23:18:24.0	0.2283
02/10/09 23:22:00.0	0.2391
02/10/09 23:25:31.5	0.25
02/10/09 23:28:35.0	0.2609
02/10/09 23:32:10.0	0.2717
02/10/09 23:37:41.5	0.2826
02/10/09 23:44:06.5	0.2935
02/10/09 23:47:09.5	0.3043
02/10/09 23:48:58.0	0.3152
02/10/09 23:51:40.0	0.3261
02/10/09 23:54:26.0	0.337
02/10/09 23:56:48.0	0.3478
02/11/09 00:00:18.0	0.3587
02/11/09 00:04:42.5	0.3696
02/11/09 00:19:57.0	0.3804
02/11/09 00:22:13.0	0.3913
02/11/09 00:48:55.0	0.4022
02/11/09 11:23:40.5	0.413
02/11/09 11:44:56.5	0.4239
02/11/09 11:53:23.0	0.4348
02/11/09 14:38:47.0	0.4457
02/11/09 14:45:34.0	0.4565
02/11/09 14:48:15.5	0.4674
02/11/09 14:49:57.5	0.4783
02/11/09 14:51:25.5	0.4891
02/11/09 14:56:10.0	0.5
02/11/09 15:00:15.5	0.5109
02/11/09 15:12:06.5	0.5217
02/11/09 15:13:49.5	0.5326
02/11/09 15:15:02.0	0.5435
02/11/09 15:16:38.0	0.5543
02/11/09 15:17:38.0	0.5652
02/11/09 15:19:45.5	0.5761
02/11/09 15:22:51.5	0.587
02/11/09 15:26:25.0	0.5978
02/11/09 15:27:26.0	0.6087
02/11/09 15:28:19.5	0.6196
02/11/09 15:31:07.5	0.6304
02/11/09 15:33:54.0	0.6413
02/11/09 15:38:23.5	0.6522
02/11/09 15:40:42.5	0.663
02/11/09 15:42:45.0	0.6739
02/11/09 15:46:22.0	0.6848
02/11/09 16:49:16.0	0.6957
02/11/09 21:15:02.0	0.7065
02/11/09 22:32:41.0	0.7174
02/11/09 22:33:13.0	0.7283
02/11/09 22:33:40.0	0.7391
02/11/09 22:34:06.5	0.75
02/11/09 22:34:30.0	0.7609
02/11/09 22:35:25.5	0.7717
02/11/09 23:01:46.0	0.7826
02/11/09 23:10:18.5	0.7935
02/11/09 23:31:19.0	0.8044
02/11/09 23:34:09.5	0.8152
02/11/09 23:36:50.5	0.8261
02/11/09 23:46:22.0	0.837
02/12/09 00:32:39.5	0.8478
02/12/09 02:06:45.5	0.8587
02/12/09 03:58:25.5	0.8696
02/12/09 04:04:06.5	0.8804
02/12/09 04:15:20.5	0.8913
02/12/09 04:30:17.5	0.9022
02/12/09 06:32:08.5	0.913
02/12/09 08:55:32.0	0.9239
02/13/09 01:42:14.5	0.9348
02/13/09 01:56:52.0	0.9457
02/13/09 02:04:35.5	0.9565
02/13/09 02:06:12.5	0.9674
02/13/09 02:06:56.5	0.9783
02/13/09 02:08:21.0	0.9891
02/13/09 02:12:17.0	1
02/13/09 02:19:11.0	1.0109
02/13/09 02:25:27.5	1.0217
02/13/09 02:30:46.5	1.0326
02/13/09 02:34:54.0	1.0435
02/13/09 02:38:06.5	1.0544
02/13/09 02:41:15.5	1.0652
02/13/09 02:45:10.0	1.0761
02/13/09 02:48:17.0	1.087
02/13/09 02:51:11.5	1.0978
02/13/09 02:54:08.0	1.1087
02/13/09 02:58:03.0	1.1196
02/13/09 02:59:31.5	1.1304
02/13/09 03:02:20.5	1.1413
02/13/09 03:05:18.0	1.1522
02/13/09 03:08:04.0	1.163
02/13/09 03:11:05.0	1.1739
02/13/09 03:13:58.0	1.1848
02/13/09 03:16:52.5	1.1957
02/13/09 03:19:47.0	1.2065
02/13/09 03:27:20.5	1.2174
02/13/09 03:33:51.0	1.2283
02/13/09 03:44:50.5	1.2391
02/13/09 04:33:25.5	1.25
02/13/09 04:34:18.5	1.2609
02/13/09 04:34:46.0	1.2717
02/13/09 04:35:32.0	1.2826
02/13/09 04:36:50.5	1.2935
02/13/09 04:42:16.0	1.3044
02/13/09 04:55:08.0	1.3152
02/13/09 09:40:50.5	1.3261
02/13/09 09:42:36.0	1.337
02/13/09 09:43:54.5	1.3478
02/13/09 09:45:45.5	1.3587
02/13/09 09:47:20.5	1.3696
02/13/09 09:48:13.5	1.3804
02/13/09 09:49:28.5	1.3913
02/13/09 09:51:15.0	1.4022
02/13/09 09:53:13.0	1.413
02/13/09 09:54:33.0	1.4239
02/13/09 09:57:36.0	1.4348
02/13/09 11:06:12.0	1.4457
02/13/09 11:17:21.0	1.4565
02/13/09 13:11:25.5	1.4674
02/13/09 13:31:29.0	1.4783
02/13/09 17:46:38.0	1.4891
02/13/09 17:52:25.0	1.5
02/13/09 17:53:45.5	1.5109
02/13/09 17:54:40.5	1.5217
02/13/09 17:56:46.5	1.5326
02/13/09 17:58:36.0	1.5435
02/13/09 18:00:24.0	1.5544
02/13/09 18:01:34.0	1.5652
02/13/09 18:03:04.5	1.5761
02/13/09 18:05:07.5	1.587
02/13/09 18:10:57.0	1.5978
02/13/09 18:15:07.0	1.6087
02/13/09 18:19:18.5	1.6196
02/13/09 20:25:21.5	1.6304
