Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
03/02/09 12:36:58.5	1.163
03/02/09 12:52:42.0	1.1739
03/02/09 12:54:28.5	1.1848
03/02/09 19:58:35.0	1.1957
03/03/09 09:19:34.5	1.2065
03/03/09 09:51:13.0	1.2174
03/03/09 10:34:19.0	1.2283
03/03/09 10:50:32.5	1.2391
03/03/09 10:57:20.0	1.25
03/03/09 14:46:20.5	1.2609
03/03/09 14:48:45.0	1.2717
03/03/09 14:49:56.0	1.2826
03/03/09 14:50:17.0	1.2935
03/03/09 14:50:37.5	1.3044
03/03/09 14:50:54.5	1.3152
03/03/09 14:51:24.5	1.3261
03/03/09 14:51:50.5	1.337
03/03/09 14:52:27.0	1.3478
03/03/09 14:53:00.0	1.3587
03/03/09 14:53:23.0	1.3696
03/03/09 14:54:11.5	1.3804
03/03/09 16:46:54.5	1.3913
03/03/09 16:50:26.5	1.4022
03/03/09 17:48:14.5	1.413
03/03/09 17:49:28.0	1.4239
03/03/09 17:50:24.5	1.4348
03/03/09 17:51:39.0	1.4457
03/03/09 17:53:40.0	1.4565
03/03/09 17:55:57.5	1.4674
03/03/09 18:12:39.0	1.4783
03/03/09 20:31:07.5	1.4891
03/03/09 21:43:27.5	1.5
03/03/09 22:44:35.5	1.5109
03/03/09 22:49:04.5	1.5217
03/03/09 22:51:29.5	1.5326
03/03/09 22:55:13.5	1.5435
03/03/09 23:07:20.5	1.5544
03/03/09 23:14:20.5	1.5652
03/03/09 23:17:56.0	1.5761
03/03/09 23:21:50.5	1.587
03/03/09 23:29:00.0	1.5978
03/03/09 23:36:01.0	1.6087
03/03/09 23:39:54.5	1.6196
03/03/09 23:42:10.5	1.6304
03/03/09 23:45:23.5	1.6413
03/03/09 23:50:29.0	1.6522
03/03/09 23:52:56.5	1.663
03/03/09 23:55:53.5	1.6739
03/04/09 00:00:31.5	1.6848
03/04/09 00:07:18.5	1.6957
03/04/09 05:14:02.5	1.7065
03/04/09 06:27:27.5	1.7174
03/04/09 08:50:42.5	1.7283
03/04/09 10:50:17.0	1.7283
