Date Time	Event (Events)
08/27/09 12:29:22.0	0
09/13/09 18:01:16.5	0.0108696
09/13/09 18:17:10.5	0.0217392
09/13/09 18:27:16.0	0.0326088
09/13/09 18:35:20.0	0.0434784
09/13/09 18:39:38.0	0.054348
09/13/09 18:43:48.0	0.0652176
09/13/09 18:52:13.0	0.0760872
09/13/09 18:58:04.0	0.0869568
09/13/09 19:01:37.0	0.0978264
09/13/09 19:05:13.5	0.108696
09/13/09 19:06:43.5	0.119566
09/13/09 19:09:01.0	0.130435
09/13/09 19:13:16.0	0.141305
09/13/09 19:19:01.5	0.152174
09/13/09 19:27:19.0	0.163044
09/13/09 19:32:47.0	0.173914
09/13/09 19:37:27.5	0.184783
09/13/09 19:40:50.5	0.195653
09/13/09 19:44:17.5	0.206522
09/13/09 19:46:16.0	0.217392
09/13/09 19:48:27.5	0.228262
09/13/09 19:50:28.5	0.239131
09/13/09 19:52:25.0	0.250001
09/13/09 19:53:29.5	0.26087
09/13/09 19:54:37.5	0.27174
09/13/09 19:56:46.0	0.28261
09/13/09 19:59:15.0	0.293479
09/13/09 20:01:15.0	0.304349
09/13/09 20:03:08.0	0.315218
09/13/09 20:05:41.0	0.326088
09/13/09 20:09:47.0	0.336958
09/13/09 20:12:04.5	0.347827
09/13/09 20:13:54.0	0.358697
09/13/09 20:16:05.0	0.369566
09/13/09 20:18:10.5	0.380436
09/13/09 20:22:19.0	0.391306
09/13/09 20:26:24.5	0.402175
09/13/09 20:28:00.0	0.413045
09/13/09 20:29:08.0	0.423914
09/13/09 20:30:47.5	0.434784
09/13/09 20:32:32.0	0.445654
09/13/09 20:35:15.5	0.456523
09/13/09 20:40:42.0	0.467393
09/13/09 20:43:22.0	0.478262
09/13/09 20:45:21.0	0.489132
09/13/09 20:48:11.5	0.500002
09/13/09 20:52:25.0	0.510871
09/13/09 20:55:55.5	0.521741
09/13/09 20:59:32.5	0.53261
09/13/09 21:04:57.5	0.54348
09/13/09 21:07:23.5	0.55435
09/13/09 21:10:03.0	0.565219
09/13/09 21:14:00.0	0.576089
09/13/09 21:19:29.5	0.586958
09/13/09 21:23:25.5	0.597828
09/13/09 21:25:59.5	0.608698
09/13/09 21:31:28.5	0.619567
09/13/09 21:35:08.5	0.630437
09/13/09 21:38:36.5	0.641306
09/13/09 21:41:30.0	0.652176
09/13/09 21:43:29.5	0.663046
09/13/09 21:46:34.5	0.673915
09/13/09 22:08:53.0	0.684785
09/13/09 22:19:42.0	0.695654
09/13/09 22:27:41.5	0.706524
09/13/09 22:30:27.0	0.717394
09/13/09 22:33:17.0	0.728263
09/13/09 22:36:49.0	0.739133
09/13/09 22:40:16.5	0.750002
09/13/09 22:43:50.5	0.760872
09/13/09 22:47:44.5	0.771742
09/13/09 23:02:40.5	0.782611
09/15/09 11:27:12.5	0.782611
