Date Time	6/19/98 start
06/19/98 11:58:52.0	0	Start
06/22/98 08:23:29.0	1
06/23/98 05:10:05.0	2
06/24/98 01:58:41.0	3
07/02/98 02:59:44.5	4
07/02/98 08:46:16.0	5
07/02/98 09:43:13.0	6
09/08/98 13:26:17.5	7
09/09/98 01:45:06.5	8
09/25/98 20:19:01.5	9
09/26/98 09:47:05.0	10
09/26/98 09:50:22.0	11
09/26/98 09:50:22.5	12
09/26/98 09:51:41.0	13
09/26/98 09:53:59.0	14
09/26/98 11:24:23.5	15
09/26/98 11:24:51.5	16
09/26/98 11:25:18.5	17
09/26/98 11:26:07.5	18
09/26/98 11:28:05.5	19
09/26/98 11:38:29.0	20
09/26/98 11:38:29.5	21
09/26/98 11:40:12.0	22
09/26/98 11:44:05.0	23
09/26/98 11:45:33.5	24
09/26/98 11:45:34.0	25
09/26/98 11:49:20.0	26
10/01/98 05:38:09.5	27
10/24/98 06:27:34.0	28
10/24/98 06:38:17.5	29
10/24/98 06:42:10.0	30
10/24/98 06:44:39.0	31
10/24/98 06:47:21.0	32
10/24/98 06:49:44.0	33
10/24/98 06:55:32.0	34
10/24/98 07:00:48.5	35
10/24/98 07:04:16.0	36
10/24/98 07:12:12.0	37
10/24/98 07:14:20.0	38
10/24/98 12:21:55.0	39
10/24/98 12:47:13.0	40
10/24/98 13:42:19.5	41
10/24/98 14:29:43.0	42
10/24/98 14:29:43.5	43
10/25/98 12:21:22.0	44
10/25/98 14:53:36.0	45
11/04/98 08:43:47.0	46
11/04/98 08:44:16.5	47
11/04/98 08:44:36.5	48
11/04/98 08:44:39.5	49
11/04/98 08:47:05.0	49	End
