Serial Number:     532217     --     Series: Event (Events)

Date Time	Event (Events)
01/12/10 10:12:30.0	0
01/12/10 13:08:26.5	0.0109
01/12/10 13:31:32.0	0.0217
01/12/10 13:45:35.0	0.0326
01/12/10 21:23:50.5	0.0435
01/12/10 23:22:38.0	0.0543
01/12/10 23:40:05.5	0.0652
01/12/10 23:44:37.0	0.0761
01/12/10 23:46:40.0	0.087
01/12/10 23:48:15.5	0.0978
01/12/10 23:52:31.5	0.1087
01/12/10 23:54:33.0	0.1196
01/12/10 23:57:30.0	0.1304
01/12/10 23:58:53.0	0.1413
01/13/10 00:01:16.0	0.1522
01/13/10 00:04:46.5	0.163
01/13/10 00:17:39.0	0.1739
01/13/10 01:10:53.0	0.1848
01/13/10 01:11:59.0	0.1957
01/13/10 01:16:24.0	0.2065
01/13/10 01:17:14.0	0.2174
01/16/10 14:44:09.0	0.2283
01/16/10 16:27:29.0	0.2391
01/16/10 17:15:14.5	0.25
01/16/10 18:40:54.5	0.2609
01/16/10 19:51:36.0	0.2717
01/16/10 20:21:31.5	0.2826
01/16/10 22:10:51.5	0.2935
01/16/10 23:39:02.5	0.3043
01/17/10 00:01:37.0	0.3152
01/17/10 00:09:37.5	0.3261
01/17/10 00:26:17.0	0.337
01/17/10 01:20:37.0	0.3478
01/17/10 01:24:13.5	0.3587
01/17/10 01:28:18.5	0.3696
01/17/10 01:30:45.5	0.3804
01/17/10 01:35:42.0	0.3913
01/17/10 01:41:01.5	0.4022
01/17/10 01:54:38.0	0.413
01/17/10 02:21:55.5	0.4239
01/17/10 02:47:02.5	0.4348
01/17/10 02:54:32.5	0.4457
01/17/10 03:04:23.0	0.4565
01/17/10 03:14:59.5	0.4674
01/17/10 03:33:05.0	0.4783
01/17/10 05:19:16.0	0.4891
01/17/10 06:37:15.5	0.5
01/17/10 08:11:36.0	0.5109
01/17/10 09:07:02.0	0.5217
01/17/10 09:18:43.5	0.5326
01/17/10 09:44:16.0	0.5435
01/17/10 10:02:33.5	0.5543
