Date Time	6/19/98 start
11/04/98 09:56:57.0	0	Start
11/06/98 15:01:01.0	1
11/07/98 01:07:21.0	2
11/07/98 02:11:52.0	3
11/07/98 02:22:48.0	4
11/07/98 02:33:55.5	5
11/07/98 02:51:21.0	6
11/07/98 03:14:02.0	7
11/07/98 03:39:31.5	8
11/07/98 03:49:51.5	9
11/07/98 03:55:59.0	10
11/07/98 04:06:33.0	11
11/07/98 04:06:33.5	12
11/07/98 04:18:52.0	13
11/07/98 04:35:31.0	14
11/07/98 04:59:06.5	15
11/07/98 05:04:07.5	16
11/07/98 05:09:02.5	17
11/07/98 05:17:44.0	18
11/07/98 05:22:47.0	19
11/07/98 05:50:34.0	20
11/07/98 06:04:22.0	21
11/07/98 06:13:31.5	22
11/07/98 06:18:37.0	23
11/07/98 06:31:33.5	24
11/07/98 06:36:41.0	25
11/07/98 06:50:22.5	26
11/07/98 06:50:23.0	27
11/07/98 06:53:08.0	28
11/07/98 06:53:08.5	29
11/07/98 06:56:03.5	30
11/07/98 07:01:10.5	31
11/07/98 07:04:20.5	32
11/07/98 07:06:59.0	33
11/07/98 07:10:23.0	34
11/07/98 07:28:24.5	35
11/07/98 07:51:24.5	36
11/07/98 07:55:01.0	37
11/07/98 07:59:24.0	38
11/07/98 08:04:47.5	39
11/07/98 08:08:01.5	40
11/07/98 08:19:31.0	41
11/07/98 08:28:42.5	42
11/07/98 08:31:55.0	43
11/07/98 08:36:13.0	44
11/07/98 08:36:13.5	45
11/07/98 08:41:03.5	46
11/07/98 08:44:32.5	47
11/07/98 08:46:51.5	48
11/07/98 08:51:02.5	49
11/07/98 08:52:54.0	50
11/07/98 08:54:33.5	51
11/07/98 08:56:03.0	52
11/07/98 08:58:42.5	53
11/07/98 09:02:22.5	54
11/07/98 09:21:38.5	55
11/07/98 09:22:54.5	56
11/07/98 09:22:55.0	57
11/07/98 09:24:44.5	58
11/07/98 09:26:17.5	59
11/07/98 09:26:18.0	60
11/07/98 09:28:10.0	61
11/07/98 09:29:46.5	62
11/07/98 09:31:50.0	63
11/07/98 09:33:42.0	64
11/07/98 09:35:59.0	65
11/07/98 09:37:45.5	66
11/07/98 09:40:05.5	67
11/07/98 09:42:12.0	68
11/07/98 09:44:45.5	69
11/07/98 09:46:59.5	70
11/07/98 09:47:00.0	71
11/07/98 09:49:49.5	72
11/07/98 09:52:17.0	73
11/07/98 09:58:06.5	74
11/07/98 10:36:49.0	75
11/07/98 11:16:29.5	76
11/07/98 11:16:30.0	77
11/07/98 11:19:26.0	78
11/07/98 11:22:46.5	79
11/07/98 11:25:35.5	80
11/07/98 11:29:19.0	81
11/07/98 11:32:37.0	82
11/07/98 11:37:21.5	83
11/07/98 13:00:20.5	84
11/07/98 13:00:21.0	85
11/08/98 12:33:14.0	86
11/10/98 07:05:33.5	87
11/10/98 09:31:00.0	88
11/10/98 10:06:12.0	89
11/10/98 11:11:50.5	90
11/10/98 11:22:19.5	91
11/10/98 12:04:56.0	92
11/10/98 12:14:40.5	93
11/10/98 12:20:10.0	94
11/10/98 12:24:48.0	95
11/10/98 12:30:55.5	96
11/10/98 12:36:04.5	97
11/10/98 12:42:22.5	98
11/10/98 12:42:23.0	99
11/10/98 12:47:51.0	100
11/10/98 12:55:15.0	101
11/10/98 13:27:44.0	102
11/10/98 14:14:02.5	103
11/10/98 14:55:27.0	104
11/10/98 16:02:50.5	105
11/10/98 22:23:02.5	106
11/10/98 23:20:36.0	107
11/10/98 23:32:38.0	108
11/10/98 23:41:00.0	109
11/10/98 23:41:00.5	110
11/10/98 23:47:19.5	111
11/10/98 23:55:27.5	112
11/11/98 00:03:05.5	113
11/11/98 00:11:21.0	114
11/11/98 00:18:15.0	115
11/11/98 00:26:06.5	116
11/11/98 00:32:42.5	117
11/11/98 00:40:35.0	118
11/11/98 00:47:22.5	119
11/11/98 00:55:43.5	120
11/11/98 01:02:58.0	121
11/11/98 01:11:19.0	122
11/11/98 01:18:43.5	123
11/11/98 01:28:22.0	124
11/11/98 01:37:59.0	125
11/12/98 02:56:18.5	126
11/14/98 04:06:25.0	127
11/17/98 00:47:01.5	128
11/17/98 00:55:30.5	129
11/17/98 01:02:15.5	130
11/17/98 01:08:46.5	131
11/17/98 01:16:43.0	132
11/17/98 01:16:43.5	133
11/17/98 01:23:46.5	134
11/17/98 01:31:50.0	135
11/17/98 01:38:13.5	136
11/17/98 01:45:04.0	137
11/17/98 01:50:45.0	138
11/17/98 01:57:42.5	139
11/17/98 02:04:00.0	140
11/17/98 02:11:16.5	141
11/17/98 02:17:51.0	142
11/17/98 02:25:45.0	143
11/17/98 02:32:55.5	144
11/17/98 02:41:44.5	145
11/17/98 02:50:07.5	146
11/17/98 03:00:36.5	147
11/17/98 03:00:37.0	148
11/17/98 03:10:27.0	149
11/17/98 03:22:57.5	150
11/17/98 04:32:59.5	151
11/19/98 06:41:44.0	152
11/19/98 11:15:44.5	153
11/19/98 11:17:36.0	153	End
