Date Time	1/6/98 inches of rain
01/06/98 12:38:47.0	0	Start
01/06/98 18:20:13.5	1
01/06/98 18:24:30.0	2
01/06/98 18:28:59.5	3
01/06/98 18:46:34.5	4
01/06/98 18:52:10.0	5
01/06/98 18:54:54.0	6
01/06/98 18:58:01.0	7
01/06/98 19:04:44.0	8
01/06/98 19:09:33.0	9
01/06/98 19:14:34.0	10
01/06/98 19:24:26.0	11
01/06/98 19:41:43.5	12
01/06/98 19:54:23.5	13
01/06/98 20:06:40.0	14
01/06/98 20:16:11.0	15
01/06/98 20:21:27.5	16
01/06/98 20:26:04.0	17
01/06/98 20:32:31.0	18
01/06/98 20:46:16.0	19
01/06/98 21:01:42.0	20
01/06/98 21:06:53.0	21
01/06/98 21:12:00.5	22
01/06/98 21:12:01.0	23
01/06/98 21:22:20.0	24
01/06/98 21:22:20.5	25
01/06/98 21:35:06.0	26
01/06/98 21:45:54.0	27
01/06/98 21:54:11.5	28
01/06/98 21:59:26.5	29
01/06/98 22:07:38.0	30
01/06/98 22:21:45.0	31
01/06/98 22:26:04.5	32
01/06/98 22:40:57.5	33
01/06/98 22:45:49.0	34
01/06/98 22:45:49.5	35
01/06/98 22:56:34.5	36
01/06/98 23:07:51.5	37
01/06/98 23:38:49.0	38
01/07/98 00:10:04.0	39
01/09/98 00:52:43.0	40
01/09/98 05:21:25.5	41
01/09/98 05:37:54.5	42
01/09/98 10:30:49.0	43
01/09/98 10:34:55.0	44
01/09/98 10:43:27.0	45
01/09/98 11:26:41.5	46
01/09/98 11:32:36.0	47
01/09/98 11:35:34.5	48
01/09/98 11:41:33.5	49
01/09/98 11:47:07.0	50
01/09/98 11:53:55.0	51
01/09/98 11:57:25.0	52
01/09/98 12:25:40.5	53
01/09/98 13:09:24.0	54
01/09/98 13:41:27.5	55
01/09/98 13:44:49.5	56
01/09/98 13:48:16.0	57
01/09/98 13:51:24.0	58
01/09/98 13:58:20.0	59
01/09/98 14:04:18.0	60
01/09/98 14:07:50.0	61
01/09/98 14:10:22.5	62
01/09/98 14:16:13.0	63
01/09/98 14:24:36.0	64
01/09/98 14:29:28.5	65
01/09/98 14:31:51.0	66
01/09/98 14:34:38.0	67
01/09/98 14:40:49.0	68
01/09/98 14:44:23.0	69
01/09/98 14:46:47.0	70
01/09/98 14:48:53.5	71
01/09/98 14:49:58.5	72
01/09/98 14:51:07.5	73
01/09/98 14:52:17.0	74
01/09/98 14:53:34.0	75
01/09/98 14:54:15.5	76
01/09/98 14:55:04.5	77
01/09/98 14:55:56.5	78
01/09/98 14:57:12.5	79
01/09/98 14:58:22.0	80
01/09/98 14:59:30.0	81
01/09/98 15:00:27.5	82
01/09/98 15:00:28.0	83
01/09/98 15:01:35.0	84
01/09/98 15:02:17.0	85
01/09/98 15:03:10.0	86
01/09/98 15:03:41.5	87
01/09/98 15:04:18.5	88
01/09/98 15:04:43.5	89
01/09/98 15:05:23.5	90
01/09/98 15:05:46.5	91
01/09/98 15:06:13.5	92
01/09/98 15:06:35.0	93
01/09/98 15:07:06.0	94
01/09/98 15:07:33.0	95
01/09/98 15:07:54.0	96
01/09/98 15:08:16.5	97
01/09/98 15:08:17.0	98
01/09/98 15:08:45.5	99
01/09/98 15:09:14.5	100
01/09/98 15:09:41.0	101
01/09/98 15:09:59.5	102
01/09/98 15:10:18.0	103
01/09/98 15:10:37.5	104
01/09/98 15:10:38.0	105
01/09/98 15:11:08.5	106
01/09/98 15:11:27.5	107
01/09/98 15:11:56.5	108
01/09/98 15:12:27.5	109
01/09/98 15:13:05.5	110
01/09/98 15:13:47.0	111
01/09/98 15:15:05.0	112
01/09/98 15:16:52.0	113
01/09/98 15:19:01.0	114
01/09/98 15:20:02.5	115
01/09/98 15:21:16.0	116
01/09/98 15:22:47.5	117
01/09/98 15:25:52.5	118
01/09/98 15:29:12.5	119
01/09/98 15:30:28.0	120
01/09/98 15:30:57.0	121
01/09/98 15:31:45.0	122
01/09/98 15:32:32.0	123
01/09/98 15:33:40.5	124
01/09/98 15:34:44.5	125
01/09/98 15:36:41.0	126
01/09/98 15:40:51.0	127
01/09/98 15:44:27.0	128
01/09/98 15:46:39.5	129
01/09/98 15:51:45.5	130
01/09/98 15:54:11.5	131
01/09/98 15:56:34.5	132
01/09/98 16:00:42.5	133
01/09/98 16:11:09.0	134
01/09/98 16:30:12.5	135
01/09/98 16:50:00.0	136
01/09/98 17:47:02.5	137
01/09/98 17:59:54.0	138
01/09/98 18:11:42.5	139
01/09/98 18:22:20.5	140
01/09/98 20:39:00.0	141
01/09/98 21:22:20.0	142
01/09/98 21:23:10.5	143
01/09/98 21:26:16.0	144
01/09/98 21:33:20.0	145
01/09/98 21:33:58.5	146
01/09/98 21:34:17.0	147
01/09/98 21:34:38.0	148
01/09/98 21:34:55.0	149
01/09/98 21:35:11.5	150
01/09/98 21:35:26.0	151
01/09/98 21:35:43.0	152
01/09/98 21:35:59.0	153
01/09/98 21:36:13.5	154
01/09/98 21:36:31.0	155
01/09/98 21:36:49.0	156
01/09/98 21:37:05.0	157
01/09/98 21:37:25.0	158
01/09/98 21:37:51.5	159
01/09/98 21:38:20.0	160
01/09/98 21:38:55.0	161
01/09/98 21:39:33.5	162
01/09/98 21:40:34.0	163
01/09/98 21:40:53.5	164
01/09/98 21:41:09.5	165
01/09/98 21:41:47.0	166
01/09/98 21:41:47.5	167
01/09/98 21:42:15.5	168
01/09/98 21:42:16.0	169
01/09/98 21:43:19.0	170
01/09/98 21:44:12.0	171
01/09/98 21:45:20.5	172
01/09/98 21:45:58.5	173
01/09/98 21:45:59.0	174
01/09/98 21:46:45.5	175
01/09/98 21:48:12.5	176
01/09/98 21:49:14.5	177
01/09/98 21:49:38.5	178
01/09/98 21:50:00.0	179
01/09/98 21:50:00.5	180
01/09/98 21:50:21.0	181
01/09/98 21:50:21.5	182
01/09/98 21:50:54.5	183
01/09/98 21:51:43.0	184
01/09/98 22:00:39.0	185
01/09/98 22:00:39.5	186
01/09/98 23:41:14.5	187
01/10/98 00:03:09.5	188
01/10/98 00:09:34.5	189
01/10/98 00:11:07.0	190
01/10/98 00:22:13.5	191
01/10/98 00:23:15.0	192
01/10/98 00:23:15.5	193
01/10/98 00:23:55.5	194
01/10/98 00:23:56.0	195
01/10/98 00:28:23.0	196
01/10/98 02:35:15.0	197
01/10/98 02:36:24.0	198
01/10/98 02:36:49.0	199
01/10/98 02:37:10.5	200
01/10/98 02:37:44.0	201
01/10/98 02:38:07.0	202
01/10/98 02:38:27.5	203
01/10/98 02:38:55.5	204
01/10/98 02:41:02.0	205
01/10/98 02:45:13.5	206
01/10/98 02:54:10.0	207
01/10/98 02:58:02.5	208
01/10/98 03:00:51.5	209
01/10/98 03:10:10.0	210
01/10/98 03:11:06.0	211
01/10/98 03:16:36.0	212
01/10/98 03:29:49.0	213
01/10/98 03:31:34.0	214
01/10/98 03:32:40.5	215
01/10/98 03:34:05.0	216
01/10/98 03:36:02.5	217
01/10/98 03:41:25.5	218
01/10/98 03:44:53.0	219
01/10/98 03:46:45.5	220
01/10/98 03:48:53.5	221
01/10/98 03:50:21.0	222
01/10/98 03:50:47.5	223
01/10/98 03:51:10.5	224
01/10/98 03:51:30.0	225
01/10/98 03:52:01.0	226
01/10/98 03:53:34.5	227
01/10/98 03:55:52.0	228
01/10/98 03:56:38.0	229
01/10/98 03:57:47.0	230
01/10/98 03:59:14.5	231
01/10/98 04:02:09.0	232
01/10/98 04:04:33.5	233
01/10/98 04:04:34.0	234
01/10/98 04:28:09.0	235
01/10/98 05:06:30.0	236
01/10/98 05:11:24.5	237
01/10/98 05:21:47.5	238
01/10/98 05:23:02.5	239
01/10/98 05:26:33.0	240
01/10/98 05:26:33.5	241
01/10/98 05:27:32.5	242
01/10/98 05:28:57.5	243
01/10/98 05:32:03.5	244
01/10/98 05:33:19.0	245
01/10/98 05:34:10.0	246
01/10/98 05:34:59.5	247
01/10/98 05:35:56.0	248
01/10/98 05:36:44.5	249
01/10/98 05:37:44.5	250
01/10/98 05:38:33.5	251
01/10/98 05:39:43.0	252
01/10/98 05:40:23.0	253
01/10/98 05:41:43.5	254
01/10/98 05:42:49.0	255
01/10/98 05:44:30.0	256
01/10/98 05:46:10.5	257
01/10/98 05:47:31.0	258
01/10/98 05:49:05.5	259
01/10/98 05:51:55.0	260
01/10/98 05:55:40.0	261
01/10/98 05:56:37.0	262
01/10/98 05:57:11.0	263
01/10/98 05:57:38.5	264
01/10/98 05:58:12.0	265
01/10/98 05:59:01.5	266
01/10/98 05:59:41.5	267
01/10/98 06:00:41.0	268
01/10/98 06:01:23.5	269
01/10/98 06:02:06.5	270
01/10/98 06:03:00.0	271
01/10/98 06:03:53.5	272
01/10/98 06:04:42.5	273
01/10/98 06:05:34.0	274
01/10/98 06:06:15.0	275
01/10/98 06:06:55.5	276
01/10/98 06:07:38.0	277
01/10/98 06:07:38.5	278
01/10/98 06:08:10.5	279
01/10/98 06:08:40.5	280
01/10/98 06:09:13.0	281
01/10/98 06:09:42.0	282
01/10/98 06:10:21.5	283
01/10/98 06:10:53.5	284
01/10/98 06:11:34.0	285
01/10/98 06:12:17.5	286
01/10/98 06:13:05.0	287
01/10/98 06:13:37.5	288
01/10/98 06:13:38.0	289
01/10/98 06:14:16.0	290
01/10/98 06:14:53.0	291
01/10/98 06:14:53.5	292
01/10/98 06:15:54.5	293
01/10/98 06:17:31.5	294
01/10/98 06:19:17.0	295
01/10/98 06:20:01.5	296
01/10/98 06:21:02.5	297
01/10/98 06:22:37.0	298
01/10/98 06:23:32.5	299
01/10/98 06:24:11.5	300
01/10/98 06:24:43.0	301
01/10/98 06:25:17.0	302
01/10/98 06:25:50.0	303
01/10/98 06:26:10.5	304
01/10/98 06:26:32.5	305
01/10/98 06:26:52.0	306
01/10/98 06:27:21.0	307
01/10/98 06:28:31.0	308
01/10/98 06:29:45.0	309
01/10/98 06:31:07.5	310
01/10/98 06:32:20.5	311
01/10/98 06:33:21.5	312
01/10/98 06:34:28.0	313
01/10/98 06:35:15.5	314
01/10/98 06:36:36.0	315
01/10/98 06:38:25.5	316
01/10/98 06:39:57.5	317
01/10/98 06:42:48.0	318
01/10/98 06:43:53.5	319
01/10/98 06:44:47.5	320
01/10/98 06:46:06.0	321
01/10/98 06:47:45.5	322
01/10/98 06:49:03.0	323
01/10/98 06:52:16.5	324
01/10/98 06:56:07.5	325
01/10/98 09:26:40.5	326
01/10/98 09:26:41.0	327
01/10/98 09:28:00.5	328
01/10/98 09:30:56.5	329
01/10/98 09:38:49.5	330
01/10/98 09:44:15.0	331
01/10/98 09:50:43.5	332
01/10/98 09:52:31.0	333
01/10/98 10:03:23.0	334
01/10/98 10:04:43.5	335
01/10/98 10:09:10.0	336
01/10/98 10:18:23.0	337
01/10/98 10:18:23.5	338
01/10/98 10:22:14.5	339
01/10/98 10:26:05.5	340
01/10/98 10:26:06.0	341
01/10/98 10:26:57.0	342
01/10/98 10:27:50.5	343
01/10/98 10:29:09.0	344
01/10/98 10:30:42.5	345
01/10/98 10:30:43.0	346
01/10/98 10:32:14.0	347
01/10/98 10:33:46.0	348
01/10/98 10:34:58.5	349
01/10/98 10:36:00.0	350
01/10/98 10:36:57.0	351
01/10/98 10:37:57.0	352
01/10/98 10:44:20.5	353
01/10/98 10:44:21.0	354
01/10/98 10:46:28.5	355
01/10/98 10:46:29.0	356
01/10/98 10:48:54.5	357
01/10/98 10:51:53.5	358
01/10/98 10:54:41.0	359
01/10/98 10:57:09.5	360
01/10/98 11:00:11.5	361
01/10/98 11:03:55.0	362
01/10/98 11:07:55.0	363
01/10/98 11:10:21.5	364
01/10/98 11:12:44.5	365
01/10/98 11:15:47.5	366
01/10/98 11:17:18.5	367
01/10/98 11:18:30.5	368
01/10/98 11:20:08.5	369
01/10/98 11:22:00.0	370
01/10/98 11:23:32.0	371
01/10/98 11:25:01.0	372
01/10/98 11:26:28.0	373
01/10/98 11:27:34.0	374
01/10/98 11:29:06.5	375
01/10/98 11:31:17.5	376
01/10/98 11:36:43.5	377
01/10/98 11:38:19.5	378
01/10/98 11:40:04.0	379
01/10/98 11:41:15.5	380
01/10/98 11:42:25.5	381
01/10/98 11:43:26.5	382
01/10/98 11:44:04.0	383
01/10/98 11:44:04.5	384
01/10/98 11:45:23.5	385
01/10/98 11:47:41.0	386
01/10/98 11:47:41.5	387
01/10/98 11:55:40.0	388
01/10/98 12:00:17.5	389
01/10/98 12:06:27.0	390
01/10/98 12:06:27.5	391
01/10/98 12:13:17.5	392
01/10/98 12:17:46.5	393
01/10/98 12:21:10.0	394
01/10/98 12:21:41.0	395
01/10/98 12:21:41.5	396
01/10/98 12:22:11.0	397
01/10/98 12:22:33.5	398
01/10/98 12:22:59.0	399
01/10/98 12:23:26.0	400
01/10/98 12:23:26.5	401
01/10/98 12:23:50.5	402
01/10/98 12:24:25.5	403
01/10/98 12:50:51.0	404
01/10/98 12:59:01.0	405
01/10/98 12:59:35.5	406
01/10/98 13:00:31.5	407
01/10/98 13:01:57.0	408
01/10/98 13:03:08.5	409
01/10/98 13:04:30.5	410
01/10/98 13:04:31.0	411
01/10/98 13:11:25.0	412
01/10/98 13:22:38.5	413
01/10/98 13:25:18.0	414
01/10/98 14:04:38.0	415
01/10/98 14:06:03.5	416
01/10/98 14:21:50.0	417
01/10/98 14:22:26.5	418
01/10/98 14:23:11.0	419
01/10/98 14:24:06.5	420
01/10/98 14:33:24.5	421
01/10/98 14:46:19.0	422
01/10/98 14:49:06.5	423
01/10/98 15:12:39.5	424
01/10/98 15:17:29.0	425
01/10/98 15:17:29.5	426
01/10/98 15:18:48.5	427
01/10/98 15:20:36.0	428
01/10/98 15:23:00.0	429
01/10/98 15:26:00.0	430
01/10/98 15:26:00.5	431
01/10/98 15:30:23.5	432
01/10/98 15:33:46.5	433
01/10/98 15:46:01.5	434
01/10/98 15:47:14.0	435
01/10/98 15:48:04.5	436
01/10/98 15:49:14.0	437
01/10/98 15:53:32.5	438
01/10/98 15:56:53.5	439
01/10/98 15:59:37.5	440
01/10/98 16:01:22.0	441
01/10/98 16:05:09.5	442
01/10/98 16:09:28.5	443
01/10/98 16:13:52.5	444
01/10/98 16:22:42.5	445
01/10/98 16:28:51.5	446
01/10/98 16:39:51.0	447
01/10/98 16:39:51.5	448
01/10/98 17:01:55.0	449
01/10/98 17:36:03.0	450
01/10/98 17:58:53.5	451
01/10/98 18:15:40.5	452
01/10/98 19:29:45.5	453
01/10/98 19:30:45.0	454
01/10/98 19:31:41.5	455
