Date Time	1/100 INCHES OF RAIN
10/14/00 10:27:52.0	0	Start
10/25/00 09:33:29.5	1
10/25/00 09:50:20.5	2
10/25/00 09:54:15.0	3
10/25/00 09:54:15.5	4
10/25/00 09:57:53.0	5
10/25/00 09:57:53.5	6
10/25/00 10:00:24.0	7
10/25/00 10:04:18.0	8
10/25/00 10:05:55.5	9
10/25/00 10:10:22.0	10
10/25/00 10:15:02.5	11
10/25/00 10:19:00.0	12
10/25/00 10:21:27.0	13
10/25/00 10:21:27.5	14
10/25/00 10:23:51.0	15
10/25/00 10:27:57.5	16
10/25/00 10:34:25.5	17
10/25/00 10:40:41.5	18
10/25/00 10:40:42.0	19
10/25/00 10:43:52.0	20
10/25/00 10:47:06.0	21
10/25/00 10:50:37.5	22
10/25/00 10:57:10.0	23
10/25/00 11:14:54.0	24
10/25/00 11:28:13.0	25
10/25/00 23:40:50.0	26
10/25/00 23:51:52.5	27
10/25/00 23:56:52.5	28
10/26/00 00:01:21.5	29
10/26/00 00:01:22.0	30
10/26/00 00:06:20.5	31
10/26/00 01:00:04.0	32
10/26/00 01:28:38.0	33
10/26/00 01:40:02.5	34
10/26/00 01:41:42.0	35
10/26/00 01:41:42.5	36
10/26/00 01:43:18.5	37
10/26/00 01:45:10.0	38
10/26/00 01:46:50.5	39
10/26/00 01:47:57.0	40
10/26/00 01:48:53.5	41
10/26/00 01:49:41.5	42
10/26/00 01:50:27.0	43
10/26/00 01:50:27.5	44
10/26/00 01:52:30.5	45
10/26/00 01:53:28.5	46
10/26/00 01:54:59.5	47
10/26/00 01:56:27.0	48
10/26/00 01:58:07.5	49
10/26/00 01:59:30.0	50
10/26/00 02:00:54.0	51
10/26/00 02:02:24.0	52
10/26/00 02:04:49.5	53
10/26/00 02:04:50.0	54
10/26/00 02:07:05.0	55
10/26/00 02:10:07.0	56
10/26/00 02:13:08.5	57
10/26/00 02:14:51.0	58
10/26/00 02:16:04.5	59
10/26/00 02:18:56.0	60
10/26/00 02:20:45.0	61
10/26/00 02:23:09.0	62
10/26/00 02:23:09.5	63
10/26/00 02:24:44.0	64
10/26/00 02:25:54.0	65
10/26/00 02:26:43.5	66
10/26/00 02:27:36.5	67
10/26/00 02:28:15.0	68
10/26/00 02:29:02.0	69
10/26/00 02:29:46.5	70
10/26/00 02:30:39.5	71
10/26/00 02:31:29.0	72
10/26/00 02:31:29.5	73
10/26/00 02:32:36.0	74
10/26/00 02:33:52.5	75
10/26/00 02:35:01.0	76
10/26/00 02:36:22.5	77
10/26/00 02:38:42.0	78
10/26/00 02:38:42.5	79
10/26/00 02:39:56.0	80
10/26/00 02:41:27.5	81
10/26/00 02:41:28.0	82
10/26/00 02:42:58.0	83
10/26/00 02:42:58.5	84
10/26/00 02:43:59.5	85
10/26/00 02:44:57.0	86
10/26/00 02:45:43.0	87
10/26/00 02:45:43.5	88
10/26/00 02:46:26.5	89
10/26/00 02:47:06.5	90
10/26/00 02:47:59.5	91
10/26/00 02:49:52.5	92
10/26/00 02:50:55.5	93
10/26/00 02:51:56.5	94
10/26/00 02:52:15.5	95
10/26/00 02:52:40.5	96
10/26/00 02:53:05.0	97
10/26/00 02:53:41.5	98
10/26/00 02:54:09.5	99
10/26/00 02:55:01.5	100
10/26/00 02:55:26.0	101
10/26/00 02:55:49.5	102
10/26/00 02:56:11.5	103
10/26/00 02:56:43.0	104
10/26/00 02:56:43.5	105
10/26/00 02:57:06.5	106
10/26/00 02:57:34.0	107
10/26/00 02:57:59.5	108
10/26/00 02:58:42.0	109
10/26/00 03:01:09.5	110
10/26/00 03:03:51.0	111
10/26/00 03:04:09.5	112
10/26/00 03:05:13.5	113
10/26/00 03:28:19.5	114
10/26/00 04:12:40.0	115
10/26/00 04:12:40.5	116
10/26/00 04:37:06.0	117
10/26/00 05:19:02.5	118
10/26/00 05:25:28.5	119
10/26/00 05:26:55.0	120
10/26/00 05:27:46.0	121
10/26/00 05:28:38.5	122
10/26/00 05:32:08.0	123
10/26/00 05:36:29.5	124
10/26/00 05:53:49.0	125
10/26/00 07:28:05.0	126
10/26/00 07:38:29.5	127
10/26/00 08:00:53.0	128
10/26/00 08:04:18.5	129
10/26/00 08:06:01.0	130
10/26/00 10:04:01.5	131
10/26/00 10:05:29.5	132
10/26/00 10:05:30.0	133
10/26/00 10:05:52.0	134
10/26/00 10:05:52.5	135
10/26/00 10:06:17.0	136
10/26/00 10:06:17.5	137
10/26/00 10:06:38.0	138
10/26/00 10:07:20.5	139
10/26/00 10:11:24.0	140
10/26/00 10:18:52.0	141
10/26/00 10:18:52.5	142
10/26/00 10:20:10.0	143
10/26/00 10:31:53.5	144
10/26/00 10:31:54.0	145
10/26/00 10:37:23.0	146
10/26/00 10:37:23.5	147
10/26/00 10:46:13.5	148
10/26/00 10:58:50.0	149
10/26/00 11:09:12.0	150
10/26/00 11:16:54.0	151
10/26/00 11:28:28.5	152
10/26/00 11:44:17.0	153
10/26/00 11:48:55.0	154
10/26/00 11:53:57.0	155
10/26/00 11:58:36.5	156
10/26/00 12:00:40.5	157
10/26/00 12:02:01.0	158
10/26/00 12:02:57.5	159
10/26/00 12:03:55.5	160
10/26/00 12:05:36.0	161
10/26/00 12:08:22.5	162
10/26/00 13:48:54.0	163
10/26/00 13:58:24.0	164
10/26/00 13:58:24.5	165
10/26/00 14:10:55.0	166
10/26/00 14:20:53.5	167
10/26/00 14:30:56.5	168
10/26/00 14:40:27.0	169
10/26/00 15:07:06.5	170
10/26/00 15:43:01.0	171
10/26/00 15:46:28.5	172
10/26/00 15:48:13.0	173
10/26/00 15:49:05.0	174
10/26/00 15:50:09.5	175
10/26/00 15:52:04.5	176
10/26/00 15:53:36.0	177
10/26/00 15:55:14.0	178
10/26/00 15:55:14.5	179
10/26/00 15:57:48.5	180
10/26/00 16:00:04.0	181
10/26/00 16:01:43.5	182
10/26/00 16:04:24.5	183
10/26/00 16:07:22.0	184
10/26/00 16:10:31.5	185
10/26/00 16:13:48.0	186
10/26/00 16:17:15.5	187
10/26/00 16:22:20.0	188
10/26/00 16:29:14.5	189
10/26/00 16:39:46.5	190
10/26/00 17:24:22.0	191
10/28/00 09:32:20.0	192
10/28/00 09:46:42.5	192	End
