Date Time	1/100 INCHES OF RAIN
11/16/97 09:55:45.0	189
11/16/97 10:01:24.5	190
11/16/97 10:04:14.0	191
11/16/97 10:07:47.0	192
11/16/97 10:11:44.0	193
11/16/97 10:13:50.5	194
11/16/97 10:18:07.0	195
11/16/97 10:22:09.5	196
11/16/97 10:27:45.5	197
11/16/97 10:30:08.0	198
11/16/97 10:33:58.5	199
11/16/97 10:37:09.0	200
11/16/97 10:41:24.0	201
11/16/97 10:49:31.0	202
11/16/97 10:53:48.5	203
11/16/97 10:55:36.0	204
11/16/97 10:58:40.0	205
11/16/97 11:00:07.5	206
11/16/97 11:01:40.5	207
11/16/97 11:03:03.0	208
11/16/97 11:05:19.5	209
11/16/97 11:06:49.5	210
11/16/97 11:11:35.0	211
11/21/97 10:42:59.0	212
11/21/97 10:50:54.5	213
11/21/97 11:15:18.5	214
11/21/97 11:18:43.5	215
11/21/97 11:18:45.0	216
11/21/97 11:20:00.5	217
11/21/97 11:24:05.5	218
11/21/97 11:24:07.0	219
11/21/97 11:29:29.5	220
11/21/97 11:32:11.0	221
11/21/97 11:32:12.5	222
11/21/97 11:32:56.0	223
11/21/97 11:41:50.0	224
11/21/97 11:43:20.5	225
11/21/97 11:43:27.5	226
11/22/97 18:12:57.5	227
11/22/97 18:16:31.0	228
11/22/97 18:20:48.0	229
11/22/97 18:21:59.5	230
11/22/97 18:23:46.5	231
11/22/97 18:25:35.5	232
11/22/97 18:28:10.0	233
11/22/97 18:30:46.5	234
11/22/97 18:32:56.5	235
11/22/97 18:34:56.5	236
11/22/97 18:37:21.0	237
11/22/97 18:41:38.0	238
11/22/97 18:50:05.5	239
11/22/97 18:54:47.5	240
11/22/97 18:57:54.5	241
11/22/97 18:59:16.0	242
11/22/97 19:00:27.0	243
11/22/97 19:14:58.0	244
11/22/97 19:21:44.5	245
11/22/97 19:22:59.0	246
11/22/97 19:24:03.0	247
11/22/97 19:25:35.0	248
11/22/97 19:27:35.5	249
11/22/97 19:29:31.5	250
11/22/97 19:38:14.0	251
11/22/97 19:40:41.0	252
11/22/97 19:42:36.5	253
11/22/97 19:45:01.5	254
11/22/97 19:48:51.0	255
11/22/97 19:50:28.0	256
11/22/97 19:53:26.0	257
11/22/97 20:42:54.0	258
11/22/97 20:50:23.5	259
11/22/97 22:11:48.0	260
11/22/97 22:25:15.5	261
11/22/97 22:25:46.0	262
11/22/97 22:26:38.0	263
11/22/97 22:57:29.0	264
11/23/97 03:41:56.5	265
11/23/97 03:42:48.0	266
11/23/97 03:48:28.5	267
11/23/97 05:18:11.5	268
11/23/97 06:12:28.0	269
11/24/97 10:18:24.0	269	End
