Date Time	1/100 INCHES OF RAIN
03/11/00 12:53:58.0	0	Start
04/12/00 20:11:33.5	1
04/12/00 20:20:01.0	2
04/12/00 20:29:17.0	3
04/12/00 20:35:19.5	4
04/12/00 20:35:20.0	5
04/12/00 20:38:10.0	6
04/12/00 20:44:40.0	7
04/12/00 21:01:12.5	8
04/12/00 21:06:33.0	9
04/12/00 21:11:18.5	10
04/12/00 21:15:49.0	11
04/12/00 21:21:29.5	12
04/12/00 21:21:30.0	13
04/12/00 21:23:54.0	14
04/12/00 21:25:38.0	15
04/12/00 21:27:04.5	16
04/12/00 21:28:37.0	17
04/12/00 21:29:20.0	18
04/12/00 21:30:12.5	19
04/12/00 21:30:53.5	20
04/12/00 21:32:24.5	21
04/12/00 21:35:52.0	22
04/12/00 21:39:38.0	23
04/12/00 21:42:05.0	24
04/12/00 21:44:09.5	25
04/12/00 21:44:10.0	26
04/12/00 21:46:54.0	27
04/12/00 21:49:48.0	28
04/12/00 21:49:48.5	29
04/12/00 21:52:05.0	30
04/12/00 21:54:58.0	31
04/12/00 21:57:48.5	32
04/12/00 21:57:49.0	33
04/12/00 22:00:20.0	34
04/12/00 22:04:01.0	35
04/12/00 22:05:39.5	36
04/12/00 22:06:34.0	37
04/12/00 22:08:12.0	38
04/12/00 22:14:36.0	39
04/12/00 22:21:46.5	40
04/12/00 22:30:06.0	41
04/12/00 22:30:06.5	42
04/12/00 23:03:50.5	43
04/12/00 23:10:14.0	44
04/12/00 23:17:26.5	45
04/12/00 23:28:33.5	46
04/12/00 23:37:59.0	47
04/12/00 23:37:59.5	48
04/13/00 00:15:06.0	49
04/14/00 03:03:46.5	50
04/14/00 03:05:23.0	51
04/14/00 03:05:23.5	52
04/14/00 03:06:25.0	53
04/14/00 03:06:48.5	54
04/14/00 03:06:49.0	55
04/14/00 03:07:24.0	56
04/14/00 03:08:30.0	57
04/14/00 03:08:30.5	58
04/14/00 03:09:35.5	59
04/14/00 03:10:54.0	60
04/14/00 03:13:44.0	61
04/14/00 03:17:42.5	62
04/14/00 03:17:43.0	63
04/14/00 03:37:12.5	64
04/14/00 03:52:01.5	65
04/14/00 04:04:41.5	66
04/14/00 04:05:25.0	67
