Date Time	ln991116.start
11/16/99 08:52:54.0	0	Start
11/16/99 09:02:07.0	1
11/16/99 13:34:04.0	2
11/16/99 13:35:43.0	3
11/16/99 13:43:42.5	4
11/16/99 13:45:48.5	5
11/16/99 13:49:16.0	6
11/16/99 13:49:56.5	7
11/16/99 15:59:48.0	8
11/16/99 16:13:12.5	9
11/16/99 17:38:18.5	10
11/16/99 17:41:49.5	11
11/17/99 05:20:58.0	12
11/17/99 05:21:32.5	13
11/17/99 05:29:33.5	14
11/17/99 05:38:49.5	15
11/17/99 06:03:07.5	16
11/17/99 06:08:35.5	17
11/19/99 07:49:34.0	18
11/19/99 07:54:47.5	19
11/19/99 07:58:20.0	20
11/19/99 08:03:19.0	21
11/19/99 08:06:19.0	22
11/19/99 08:09:31.0	23
11/19/99 08:23:13.0	24
11/19/99 08:26:08.5	25
11/19/99 08:39:42.5	26
11/19/99 08:45:29.5	27
11/19/99 09:12:41.5	28
11/19/99 09:15:00.5	29
11/19/99 09:21:45.0	30
11/19/99 09:22:54.5	31
11/19/99 09:29:03.0	32
11/19/99 09:30:49.0	33
11/19/99 09:40:13.0	34
11/19/99 09:41:13.0	35
11/19/99 09:44:23.5	36
11/19/99 09:45:16.5	37
11/19/99 09:53:45.0	38
11/19/99 09:56:47.0	39
11/19/99 10:02:21.5	40
11/19/99 10:03:16.5	41
11/27/99 04:02:07.5	42
11/29/99 18:53:05.5	43
11/29/99 19:01:40.0	44
11/29/99 19:03:56.0	45
11/29/99 19:31:07.0	46
11/29/99 19:35:56.5	47
11/29/99 19:45:54.5	48
11/29/99 19:47:53.5	49
11/29/99 19:50:49.0	50
11/29/99 19:52:54.0	51
11/29/99 19:56:36.0	52
11/29/99 20:50:16.0	53
11/29/99 20:51:32.5	54
11/29/99 20:52:13.5	55
11/29/99 20:52:53.0	56
11/29/99 20:53:17.5	57
11/29/99 20:54:30.5	58
11/29/99 20:54:55.0	59
11/29/99 20:56:35.5	60
11/29/99 20:57:07.5	61
11/29/99 20:58:58.5	62
11/29/99 20:59:31.0	63
11/29/99 21:01:26.5	64
11/29/99 21:02:05.0	65
11/29/99 21:05:05.5	66
11/29/99 21:05:48.0	67
11/29/99 21:09:35.5	68
11/29/99 21:10:36.0	69
11/29/99 21:14:58.5	70
11/29/99 21:17:01.0	71
11/29/99 21:20:11.5	72
11/29/99 21:22:46.5	73
11/29/99 21:27:25.5	74
11/29/99 21:32:46.0	75
11/29/99 21:41:29.5	76
11/29/99 21:48:32.0	77
11/29/99 22:27:36.0	78
11/29/99 22:34:47.0	79
11/29/99 22:38:47.0	80
11/29/99 22:40:28.5	81
11/29/99 22:42:09.0	82
11/29/99 22:43:33.5	83
11/29/99 22:45:49.0	84
11/29/99 22:48:09.5	85
11/29/99 22:53:01.5	86
11/29/99 22:54:00.5	87
11/29/99 22:59:02.0	88
11/29/99 23:00:11.5	89
11/29/99 23:06:44.5	90
11/29/99 23:07:55.0	91
11/29/99 23:12:36.5	92
11/29/99 23:14:16.5	93
11/29/99 23:20:19.0	94
11/29/99 23:21:48.0	95
11/29/99 23:27:57.5	96
11/29/99 23:33:41.0	97
11/29/99 23:45:28.5	98
11/29/99 23:49:04.0	99
11/30/99 00:00:46.5	100
11/30/99 00:02:09.5	101
11/30/99 00:06:28.5	102
11/30/99 00:08:59.5	103
11/30/99 00:17:00.5	104
11/30/99 00:19:56.0	105
11/30/99 00:32:05.5	106
11/30/99 00:36:39.0	107
12/01/99 10:56:41.5	108
12/02/99 10:58:27.5	109
12/03/99 11:45:34.0	110
12/03/99 11:45:36.5	111
12/03/99 11:46:53.5	111	End
