Date Time	ln000125.start
02/14/00 04:28:44.5	618
02/14/00 04:30:37.5	619
02/14/00 04:32:29.5	620
02/14/00 04:34:02.0	621
02/14/00 04:35:41.5	622
02/14/00 04:37:34.0	623
02/14/00 04:40:33.0	624
02/14/00 04:43:33.0	625
02/14/00 04:52:45.5	626
02/14/00 04:59:28.0	627
02/14/00 05:03:24.0	628
02/14/00 05:05:50.5	629
02/14/00 05:08:31.5	630
02/14/00 05:13:09.5	631
02/14/00 06:11:50.5	632
02/15/00 14:44:12.5	632	End
