Date Time	6/19/98 start
01/06/99 16:49:18.0	0	Start
01/07/99 05:51:27.5	1
01/08/99 09:55:09.5	2
01/10/99 09:46:21.0	3
01/12/99 09:40:55.5	4
01/15/99 01:17:00.5	5
01/15/99 02:01:25.0	6
01/15/99 03:22:10.5	7
01/15/99 21:06:43.0	8
01/15/99 21:28:27.5	9
01/15/99 21:44:20.0	10
01/15/99 21:59:29.5	11
01/15/99 22:11:02.5	12
01/15/99 22:24:38.0	13
01/15/99 22:36:03.5	14
01/15/99 22:49:38.0	15
01/15/99 23:00:30.5	16
01/15/99 23:13:49.5	17
01/15/99 23:25:08.5	18
01/15/99 23:39:14.0	19
01/15/99 23:50:51.0	20
01/16/99 00:05:46.5	21
01/16/99 00:18:43.5	22
01/16/99 00:35:13.0	23
01/16/99 00:49:06.5	24
01/16/99 01:05:54.0	25
01/16/99 01:20:34.0	26
01/16/99 01:39:27.0	27
01/16/99 01:56:06.5	28
01/16/99 02:17:13.5	29
01/16/99 02:35:50.0	30
01/16/99 02:59:49.5	31
01/16/99 03:20:51.0	32
01/16/99 03:46:51.0	33
01/16/99 04:10:16.5	34
01/16/99 04:41:19.5	35
01/16/99 05:09:10.0	36
01/16/99 05:42:13.5	37
01/16/99 06:08:24.0	38
01/16/99 06:39:36.5	39
01/16/99 07:06:33.5	40
01/16/99 07:37:44.5	41
01/16/99 08:04:16.0	42
01/16/99 08:37:04.5	43
01/16/99 09:05:06.0	44
01/16/99 09:36:45.0	45
01/16/99 10:02:45.5	46
01/16/99 10:33:39.5	47
01/16/99 10:59:06.0	48
01/16/99 11:26:19.5	49
01/16/99 11:49:28.0	50
01/16/99 12:19:23.5	51
01/16/99 12:46:02.5	52
01/16/99 13:18:43.0	53
01/16/99 13:49:12.5	54
01/16/99 14:27:20.5	55
01/16/99 15:00:37.5	56
01/16/99 15:43:11.5	57
01/16/99 16:23:11.5	58
01/16/99 17:17:47.0	59
01/16/99 18:11:25.5	60
01/16/99 19:25:37.5	61
01/16/99 20:39:20.0	62
01/17/99 04:57:51.5	63
01/17/99 07:12:10.0	64
01/17/99 09:32:10.0	65
01/17/99 11:12:29.5	66
01/17/99 13:19:20.0	67
01/17/99 14:55:56.5	68
01/17/99 16:56:01.5	69
01/17/99 18:40:11.0	70
01/17/99 20:45:11.5	71
01/17/99 22:40:51.5	72
01/18/99 01:05:53.0	73
01/18/99 02:57:20.5	74
01/18/99 04:28:26.5	75
01/18/99 05:36:56.0	76
01/18/99 06:54:42.5	77
01/18/99 08:03:22.0	78
01/18/99 09:22:29.5	79
01/18/99 10:23:40.0	80
01/18/99 11:24:13.0	81
01/18/99 12:11:13.5	82
01/18/99 13:02:38.0	83
01/18/99 13:43:48.5	84
01/18/99 14:29:44.5	85
01/18/99 15:06:59.5	86
01/18/99 15:49:44.5	87
01/18/99 16:23:54.0	88
01/18/99 17:01:14.0	89
01/18/99 17:32:03.0	90
01/18/99 18:07:27.0	91
01/18/99 18:36:57.5	92
01/18/99 19:10:41.5	93
01/18/99 19:38:51.0	94
01/18/99 20:11:20.0	95
01/18/99 20:38:17.5	96
01/18/99 21:09:25.0	97
01/18/99 21:36:09.0	98
01/18/99 22:07:13.0	99
01/18/99 22:33:10.0	100
01/18/99 23:03:27.5	101
01/18/99 23:29:28.0	102
01/18/99 23:59:29.5	103
01/19/99 00:24:23.5	104
01/19/99 00:52:44.0	105
01/19/99 01:16:29.5	106
01/19/99 01:44:15.5	107
01/19/99 02:07:21.5	108
01/19/99 02:34:58.5	109
01/19/99 02:58:50.5	110
01/19/99 03:26:48.5	111
01/19/99 03:51:26.5	112
01/19/99 04:19:01.0	113
01/19/99 04:42:59.0	114
01/19/99 05:10:58.0	115
01/19/99 05:35:07.0	116
01/19/99 06:03:57.5	117
01/19/99 06:28:31.5	118
01/19/99 06:57:05.5	119
01/19/99 07:21:45.0	120
