Date Time	1/100 INCHES OF RAIN
01/24/01 11:40:28.0	0	Start
01/24/01 15:15:36.5	1
01/24/01 15:15:54.5	2
01/24/01 15:15:55.0	3
01/24/01 15:16:18.5	4
01/24/01 15:17:05.5	5
01/24/01 15:23:18.5	6
01/24/01 15:24:23.0	7
01/24/01 15:24:38.5	8
01/24/01 15:24:50.0	9
01/24/01 15:25:06.5	10
01/24/01 15:25:22.0	11
01/24/01 15:25:39.5	12
01/24/01 15:26:28.0	13
01/24/01 15:27:32.5	14
01/24/01 15:31:56.0	15
01/24/01 15:42:15.0	16
01/24/01 16:03:45.0	17
01/24/01 16:10:46.0	18
01/24/01 17:34:11.5	19
01/24/01 20:16:42.5	20
01/25/01 12:14:34.0	21
01/25/01 13:15:56.0	22
01/25/01 13:19:37.0	23
01/25/01 13:22:52.5	24
01/25/01 13:26:34.5	25
01/25/01 13:30:35.0	26
01/25/01 13:40:12.0	27
01/25/01 13:40:12.5	28
01/25/01 13:52:37.0	29
01/25/01 14:22:21.5	30
01/25/01 14:22:22.0	31
01/25/01 14:25:04.0	32
01/25/01 14:28:40.5	33
01/25/01 14:37:17.5	34
01/25/01 14:45:31.5	35
01/25/01 14:55:24.5	36
01/25/01 15:05:41.5	37
01/25/01 15:11:25.0	38
01/25/01 15:11:25.5	39
01/25/01 15:19:57.0	40
01/25/01 15:23:11.5	41
01/25/01 15:25:17.0	42
01/25/01 15:26:39.5	43
01/25/01 15:29:22.5	44
01/25/01 15:30:57.0	45
01/25/01 15:32:16.5	46
01/25/01 15:33:32.5	47
01/25/01 15:34:42.0	48
01/25/01 15:36:02.0	49
01/25/01 15:37:31.0	50
01/25/01 15:39:03.0	51
01/25/01 15:41:11.0	52
01/25/01 15:43:00.0	53
01/25/01 15:45:01.5	54
01/25/01 15:46:50.5	55
01/25/01 15:48:41.5	56
01/25/01 15:49:56.0	57
01/25/01 15:49:56.5	58
01/25/01 15:51:21.5	59
01/25/01 15:52:50.0	60
01/25/01 15:54:30.5	61
01/25/01 15:56:35.0	62
01/25/01 15:58:42.0	63
01/25/01 16:00:03.0	64
01/25/01 16:01:07.5	65
01/25/01 16:02:04.0	66
01/25/01 16:03:59.0	67
01/25/01 16:05:16.5	68
01/25/01 16:05:39.0	69
01/25/01 16:05:47.5	70
01/25/01 16:05:55.5	71
01/25/01 16:06:01.0	72
01/25/01 16:06:01.5	73
01/25/01 16:06:08.5	74
01/25/01 16:06:16.0	75
01/25/01 16:06:26.5	76
01/25/01 16:06:34.5	77
01/25/01 16:06:46.0	78
01/25/01 16:07:01.0	79
01/25/01 16:07:20.5	80
01/25/01 16:07:39.0	81
01/25/01 16:07:39.5	82
01/25/01 16:08:01.5	83
01/25/01 16:08:31.5	84
01/25/01 16:09:11.0	85
01/25/01 16:09:11.5	86
01/25/01 16:09:43.5	87
01/25/01 16:09:44.0	88
01/25/01 16:10:23.5	89
01/25/01 16:11:14.5	90
01/25/01 16:12:02.0	91
01/25/01 16:13:01.5	92
01/25/01 16:14:28.0	93
01/25/01 16:16:10.5	94
01/25/01 16:20:53.0	95
01/25/01 16:28:44.5	96
01/25/01 16:31:08.0	97
01/25/01 16:33:47.0	98
01/25/01 16:36:58.5	99
01/25/01 16:39:38.0	100
01/25/01 16:42:17.0	101
01/25/01 16:45:16.5	102
01/25/01 16:48:08.5	103
01/25/01 16:50:38.0	104
01/25/01 16:53:52.5	105
01/25/01 16:59:40.0	106
01/25/01 17:11:27.0	107
01/25/01 17:27:32.0	108
01/25/01 17:42:40.5	109
01/25/01 17:48:28.0	110
01/25/01 17:54:19.0	111
01/25/01 18:07:08.0	112
01/25/01 19:45:07.5	113
01/25/01 23:08:30.5	114
01/25/01 23:24:15.0	115
01/26/01 02:01:33.0	116
01/26/01 05:23:53.0	117
01/26/01 05:27:26.5	118
01/26/01 05:30:32.0	119
01/26/01 05:36:03.5	120
01/26/01 06:34:58.0	121
01/26/01 06:50:18.0	122
01/26/01 06:50:18.5	123
01/26/01 06:57:45.5	124
01/26/01 07:11:40.0	125
01/29/01 03:36:36.0	126
01/29/01 04:00:40.0	127
01/29/01 04:03:42.5	128
01/29/01 04:06:22.5	129
01/29/01 04:09:41.5	130
01/29/01 04:11:52.5	131
01/29/01 04:13:48.0	132
01/29/01 04:17:33.0	133
01/29/01 04:22:48.0	134
01/29/01 04:27:59.0	135
01/29/01 04:35:01.5	136
01/29/01 04:40:36.5	137
01/29/01 04:47:25.5	138
01/29/01 05:00:00.5	139
01/29/01 05:51:50.0	140
02/09/01 03:15:20.5	141
02/09/01 03:27:23.0	142
02/09/01 03:58:56.5	143
02/09/01 05:29:15.5	144
02/09/01 06:37:22.0	145
02/09/01 06:59:32.0	146
02/09/01 07:21:30.0	147
02/09/01 07:34:22.0	148
02/09/01 07:39:42.5	149
02/09/01 07:40:45.5	150
02/09/01 07:40:46.0	151
02/09/01 07:45:02.5	152
02/09/01 07:49:47.5	153
02/09/01 07:51:06.5	154
02/09/01 07:58:56.5	155
02/09/01 07:58:57.0	156
02/09/01 08:13:05.0	157
