Date Time	ln000105.start
01/05/00 16:46:28.0	0	Start
01/11/00 06:13:52.0	1
01/11/00 08:17:20.5	2
01/11/00 08:40:20.5	3
01/11/00 08:59:31.0	4
01/11/00 09:26:21.0	5
01/11/00 09:40:00.5	6
01/11/00 09:57:03.0	7
01/11/00 10:10:25.0	8
01/11/00 10:18:59.0	9
01/11/00 10:23:12.5	10
01/11/00 10:27:41.5	11
01/11/00 10:32:31.5	12
01/11/00 10:38:07.0	13
01/11/00 10:40:51.5	14
01/11/00 10:43:56.5	15
01/11/00 10:47:30.0	16
01/11/00 10:52:09.5	17
01/11/00 10:56:51.0	18
01/11/00 11:05:53.0	19
01/11/00 11:15:11.5	20
01/11/00 11:20:52.5	21
01/11/00 11:25:43.0	22
01/11/00 11:35:51.5	23
01/11/00 11:40:09.0	24
01/11/00 11:43:58.5	25
01/11/00 11:47:23.0	26
01/11/00 11:50:11.0	27
01/11/00 11:57:12.5	28
01/11/00 12:18:55.0	29
01/11/00 12:34:26.0	30
01/11/00 12:39:29.5	31
01/11/00 12:47:51.0	32
01/11/00 13:09:17.0	33
01/11/00 13:12:54.0	34
01/11/00 13:16:41.0	35
01/11/00 13:19:44.0	36
01/11/00 13:24:42.5	37
01/11/00 13:26:22.0	38
01/11/00 13:29:56.0	39
01/11/00 13:33:37.5	40
01/11/00 13:40:39.5	41
01/11/00 13:51:41.5	42
01/11/00 14:19:06.5	43
01/11/00 14:38:19.0	44
01/11/00 14:44:07.5	45
01/11/00 14:48:43.0	46
01/11/00 14:50:52.5	47
01/11/00 14:52:21.0	48
01/11/00 14:54:43.5	49
01/11/00 14:57:32.0	50
01/11/00 15:00:33.5	51
01/11/00 15:02:10.5	52
01/11/00 15:05:50.5	53
01/11/00 15:14:28.5	54
01/11/00 15:16:50.5	55
01/11/00 15:27:21.5	56
01/11/00 15:34:10.0	57
01/11/00 15:43:46.5	58
01/11/00 15:51:16.5	59
01/11/00 16:29:13.0	60
01/11/00 16:50:13.0	61
01/11/00 22:59:32.5	62
01/13/00 13:25:29.0	63
01/13/00 13:51:22.0	64
01/13/00 14:19:29.5	65
01/15/00 00:49:03.5	66
01/15/00 02:29:08.5	67
01/15/00 23:47:33.5	68
01/15/00 23:54:20.5	69
01/16/00 00:00:06.0	70
01/16/00 00:05:19.0	71
01/16/00 00:10:24.5	72
01/16/00 00:18:03.5	73
01/16/00 00:29:08.5	74
01/16/00 00:45:47.5	75
01/16/00 00:47:23.5	76
01/16/00 00:48:23.0	77
01/16/00 00:50:00.5	78
01/16/00 00:51:02.5	79
01/16/00 00:51:57.5	80
01/16/00 00:53:05.0	81
01/16/00 00:54:18.5	82
01/16/00 00:55:18.0	83
01/16/00 00:56:35.5	84
01/16/00 00:58:18.0	85
01/16/00 01:00:15.5	86
01/16/00 01:02:23.5	87
01/16/00 01:03:54.0	88
01/16/00 01:10:55.5	89
01/16/00 01:20:15.5	90
01/16/00 01:21:35.5	91
01/16/00 01:22:11.0	92
01/16/00 01:22:42.0	93
01/16/00 01:23:12.0	94
01/16/00 01:23:47.0	95
01/16/00 01:24:19.5	96
01/16/00 01:24:52.0	97
01/16/00 01:25:22.0	98
01/16/00 01:25:46.5	99
01/16/00 01:26:32.5	100
01/16/00 01:27:47.0	101
01/16/00 01:29:10.5	102
01/16/00 01:30:21.0	103
01/16/00 01:31:27.5	104
01/16/00 01:32:49.0	105
01/16/00 01:36:08.0	106
01/16/00 01:38:14.0	107
01/16/00 01:39:31.0	108
01/16/00 01:41:02.5	109
01/16/00 01:42:44.0	110
01/16/00 01:44:15.0	111
01/16/00 01:45:35.0	112
01/16/00 01:47:18.5	113
01/16/00 01:49:47.0	114
01/16/00 01:52:03.5	115
01/16/00 01:54:16.0	116
01/16/00 01:56:10.5	117
01/16/00 01:57:46.5	118
01/16/00 01:59:13.0	119
01/16/00 02:00:32.5	120
01/16/00 02:02:16.5	121
01/16/00 02:04:06.5	122
01/16/00 02:05:50.0	123
01/16/00 02:07:35.0	124
01/16/00 02:09:07.5	125
01/16/00 02:11:22.0	126
01/16/00 02:18:55.0	127
01/16/00 02:22:30.0	128
01/16/00 02:26:22.5	129
01/16/00 02:30:36.5	130
01/16/00 02:33:14.5	131
01/16/00 02:36:48.0	132
01/16/00 02:38:55.0	133
01/16/00 02:40:50.0	134
01/16/00 02:42:22.5	135
01/16/00 02:44:16.0	136
01/16/00 02:46:51.5	137
01/16/00 02:49:50.5	138
01/16/00 02:51:26.5	139
01/16/00 02:52:25.5	140
01/16/00 02:52:48.0	141
01/16/00 02:53:20.5	142
01/16/00 02:54:12.0	143
01/16/00 02:55:25.0	144
01/16/00 02:56:12.0	145
01/16/00 02:56:52.0	146
01/16/00 02:58:49.0	147
01/16/00 03:00:02.0	148
01/16/00 03:01:17.0	149
01/16/00 03:02:42.0	150
01/16/00 03:04:17.0	151
01/16/00 03:06:04.5	152
01/16/00 03:07:43.5	153
01/16/00 03:10:38.5	154
01/16/00 03:13:12.0	155
01/16/00 03:14:41.5	156
01/16/00 03:16:07.0	157
01/16/00 03:17:53.5	158
01/16/00 03:21:05.0	159
01/16/00 03:28:52.0	160
01/16/00 03:37:52.0	161
01/16/00 03:40:26.5	162
01/16/00 03:42:09.5	163
01/16/00 03:44:26.5	164
01/16/00 03:47:10.5	165
01/17/00 07:20:49.0	166
01/17/00 12:23:40.0	167
01/17/00 13:41:27.5	168
01/17/00 14:11:44.5	169
01/17/00 14:22:33.5	170
01/17/00 15:11:44.0	171
01/17/00 15:29:21.0	172
01/17/00 15:37:42.0	173
01/17/00 15:44:05.0	174
01/17/00 15:49:36.0	175
01/17/00 15:55:26.5	176
01/17/00 16:02:58.5	177
01/17/00 16:13:41.0	178
01/17/00 16:23:37.0	179
01/17/00 16:47:24.5	180
01/17/00 16:58:00.0	181
01/17/00 17:34:42.0	182
01/17/00 17:55:55.5	183
01/17/00 18:57:03.5	184
01/17/00 20:28:44.5	185
01/17/00 20:47:59.5	186
01/17/00 21:22:39.5	187
01/17/00 21:41:43.5	188
01/17/00 22:29:45.0	189
01/17/00 22:43:51.5	190
01/17/00 22:52:06.0	191
01/17/00 23:00:34.5	192
01/17/00 23:09:58.5	193
01/17/00 23:20:38.0	194
01/17/00 23:33:44.0	195
01/17/00 23:46:17.5	196
01/17/00 23:57:20.5	197
01/18/00 00:03:02.5	198
01/18/00 00:08:57.0	199
01/18/00 00:17:22.5	200
01/18/00 00:34:10.0	201
01/18/00 00:56:43.5	202
01/18/00 01:02:16.0	203
01/18/00 01:09:01.5	204
01/18/00 01:17:54.0	205
01/18/00 01:25:13.5	206
01/18/00 01:32:22.0	207
01/18/00 01:38:57.0	208
01/18/00 01:43:17.0	209
01/18/00 01:46:02.5	210
01/18/00 01:49:41.0	211
01/18/00 01:53:11.5	212
01/18/00 01:55:55.0	213
01/18/00 01:58:05.5	214
01/18/00 01:59:56.5	215
01/18/00 02:02:54.0	216
01/18/00 02:05:19.5	217
01/18/00 02:09:40.5	218
01/18/00 02:11:04.5	219
01/18/00 02:13:50.0	220
01/18/00 02:16:02.0	221
01/18/00 02:19:37.0	222
01/18/00 02:22:15.0	223
01/18/00 02:26:57.5	224
01/18/00 02:32:05.0	225
01/18/00 02:39:28.0	226
01/18/00 02:44:54.5	227
01/18/00 02:51:31.5	228
01/18/00 02:54:26.0	229
01/18/00 02:58:27.0	230
01/18/00 03:01:40.0	231
01/18/00 03:05:40.5	232
01/18/00 03:08:22.5	233
01/18/00 03:11:51.5	234
