Date Time	1/100 inches of rain
05/07/00 14:47:25.5	88
05/07/00 14:50:48.0	89
05/07/00 14:53:42.5	90
05/07/00 14:56:56.5	91
05/07/00 15:00:45.5	92
05/07/00 15:05:34.5	93
05/07/00 15:08:45.5	94
05/07/00 15:14:42.0	95
05/07/00 15:20:45.0	96
05/07/00 15:27:37.0	97
05/07/00 15:30:52.5	98
05/07/00 15:30:53.0	99
05/07/00 15:34:37.0	100
05/07/00 15:37:02.0	101
05/07/00 15:40:15.5	102
05/07/00 15:42:42.0	103
05/07/00 15:45:45.5	104
05/07/00 15:48:12.0	105
05/07/00 15:48:12.5	106
05/07/00 15:51:58.0	107
05/07/00 15:54:48.5	108
05/07/00 15:58:48.0	109
05/07/00 16:02:23.0	110
05/07/00 16:10:39.0	111
05/07/00 16:14:37.0	112
05/07/00 16:18:52.5	113
05/07/00 16:22:22.5	114
05/07/00 16:27:53.5	115
05/07/00 16:32:53.0	116
05/07/00 16:37:06.0	117
05/07/00 16:39:47.0	118
05/07/00 16:44:24.0	119
05/07/00 16:50:00.0	120
05/07/00 16:50:00.5	121
05/07/00 16:57:04.0	122
05/07/00 17:01:10.5	123
05/07/00 17:08:10.5	124
05/07/00 17:12:02.5	125
05/07/00 17:16:26.0	126
05/07/00 17:16:26.5	127
05/07/00 17:20:43.5	128
05/07/00 17:26:29.0	129
05/07/00 17:31:12.5	130
05/07/00 17:39:25.5	131
05/07/00 17:46:41.0	132
05/07/00 17:56:05.0	133
05/07/00 17:56:05.5	134
05/07/00 18:02:36.0	135
05/07/00 18:09:40.0	136
05/07/00 18:13:08.5	137
05/07/00 18:17:18.0	138
05/07/00 18:20:49.5	139
05/07/00 18:26:06.0	140
05/07/00 18:29:40.5	141
05/07/00 18:34:07.5	142
05/07/00 18:38:31.5	143
05/07/00 18:44:13.5	144
05/07/00 18:49:13.0	145
05/07/00 18:55:41.5	146
05/07/00 18:59:59.0	147
05/07/00 19:04:42.0	148
05/07/00 19:07:38.5	149
05/07/00 19:11:25.0	150
05/07/00 19:14:56.5	151
05/07/00 19:19:21.5	152
05/07/00 19:22:56.0	153
05/07/00 19:22:56.5	154
05/07/00 19:28:50.0	155
05/07/00 19:32:20.0	156
05/07/00 19:37:00.0	157
05/07/00 19:41:15.5	158
05/07/00 19:41:16.0	159
05/07/00 19:47:15.5	160
05/07/00 19:51:20.5	161
05/07/00 19:56:56.5	162
05/07/00 20:01:20.0	163
05/07/00 20:06:53.0	164
05/07/00 20:11:03.0	165
05/07/00 20:16:30.0	166
05/07/00 20:20:58.5	167
05/07/00 20:27:06.0	168
05/07/00 20:32:54.5	169
05/07/00 20:39:58.0	170
05/07/00 20:44:36.0	171
05/07/00 20:51:15.0	172
05/07/00 20:57:29.5	173
05/07/00 21:06:06.0	174
05/07/00 21:10:55.5	175
05/07/00 21:17:21.5	176
05/07/00 21:21:23.0	177
05/07/00 21:26:25.5	178
05/07/00 21:30:35.5	179
05/07/00 21:36:49.0	180
05/07/00 21:41:40.0	181
05/07/00 21:48:03.0	182
05/07/00 21:55:06.5	183
05/07/00 22:05:03.0	184
05/07/00 22:12:21.5	185
05/07/00 22:19:29.5	186
05/07/00 22:19:30.0	187
05/07/00 22:24:19.5	188
05/07/00 22:29:58.0	189
05/07/00 22:34:02.0	190
05/07/00 22:38:55.5	191
05/07/00 22:38:56.0	192
05/07/00 22:44:12.5	193
05/07/00 22:52:32.5	194
05/07/00 22:56:13.5	195
05/07/00 23:00:28.0	196
05/07/00 23:03:50.0	197
05/07/00 23:08:03.5	198
05/07/00 23:11:12.5	199
05/07/00 23:16:05.0	200
05/07/00 23:20:28.0	201
05/07/00 23:24:35.0	202
05/07/00 23:27:30.0	203
05/07/00 23:31:29.0	204
05/07/00 23:35:18.0	205
05/07/00 23:42:37.5	206
05/07/00 23:47:01.5	207
05/07/00 23:51:17.0	208
05/07/00 23:55:37.5	209
05/07/00 23:55:38.0	210
05/08/00 00:00:37.0	211
05/08/00 00:04:12.5	212
05/08/00 00:08:18.5	213
05/08/00 00:11:50.0	214
05/08/00 00:16:11.0	215
05/08/00 00:19:18.5	216
05/08/00 00:23:20.5	217
05/08/00 00:27:05.0	218
05/08/00 00:32:46.5	219
05/08/00 00:38:58.5	220
05/08/00 00:45:18.0	221
05/08/00 00:50:01.5	222
05/08/00 00:55:25.0	223
05/08/00 00:58:56.5	224
05/08/00 01:03:32.0	225
05/08/00 01:03:32.5	226
05/08/00 01:07:13.0	227
05/08/00 01:12:00.0	228
05/08/00 01:16:19.0	229
05/08/00 01:22:46.0	230
05/08/00 01:27:37.0	231
05/08/00 01:31:31.0	232
05/08/00 01:34:11.0	233
05/08/00 01:37:42.0	234
05/08/00 01:40:35.5	235
05/08/00 01:44:19.0	236
05/08/00 01:47:23.0	237
05/08/00 01:52:34.0	238
05/08/00 01:58:43.0	239
05/08/00 01:58:43.5	240
05/08/00 02:03:28.0	241
05/08/00 02:06:26.0	242
05/08/00 02:10:27.0	243
05/08/00 02:13:42.5	244
05/08/00 02:18:19.0	245
05/08/00 02:24:02.0	246
05/08/00 02:38:14.5	247
05/08/00 02:46:32.5	248
05/08/00 02:54:01.5	249
05/08/00 02:59:35.0	250
05/08/00 03:12:22.0	251
05/08/00 03:23:53.0	252
05/08/00 03:34:37.5	253
05/08/00 03:43:31.5	254
05/08/00 03:43:32.0	255
05/08/00 04:00:51.0	256
05/08/00 04:13:37.0	257
05/08/00 04:37:09.5	258
05/08/00 04:59:11.0	259
05/08/00 06:08:25.0	260
05/14/00 10:46:12.5	261
05/14/00 11:04:50.0	262
05/14/00 11:17:17.0	263
05/14/00 11:21:04.0	264
05/14/00 11:29:24.0	265
05/14/00 11:57:34.0	266
05/14/00 12:51:44.0	267
05/14/00 13:02:53.0	268
05/14/00 13:15:22.5	269
05/14/00 13:27:29.5	270
05/14/00 13:35:10.0	271
05/14/00 13:41:42.5	272
05/14/00 15:18:40.5	273
05/15/00 04:06:27.0	274
05/15/00 04:09:53.5	275
05/15/00 04:11:13.0	276
05/15/00 04:12:52.0	277
05/15/00 04:14:14.0	278
05/15/00 04:14:14.5	279
05/15/00 04:16:08.5	280
05/15/00 04:17:45.0	281
05/15/00 04:19:51.0	282
05/15/00 04:19:51.5	283
05/15/00 04:21:43.5	284
05/15/00 04:21:44.0	285
05/15/00 04:24:33.5	286
05/15/00 04:27:06.0	287
05/15/00 10:58:23.5	288
05/15/00 11:07:20.5	289
05/15/00 11:17:26.5	290
05/15/00 11:25:42.0	291
05/15/00 11:34:26.5	292
05/15/00 11:40:20.0	293
05/15/00 11:48:41.0	294
05/15/00 11:54:09.5	295
05/15/00 12:01:06.0	296
05/15/00 12:06:22.0	297
05/15/00 12:06:22.5	298
05/15/00 12:13:30.0	299
05/15/00 12:18:36.0	300
05/15/00 12:25:05.5	301
05/15/00 12:30:05.5	302
05/15/00 12:37:00.0	303
05/15/00 12:42:13.5	304
05/15/00 12:49:51.5	305
05/15/00 12:57:04.0	306
05/15/00 16:52:40.0	307
05/15/00 22:50:23.0	308
05/15/00 23:43:42.0	309
05/15/00 23:49:45.5	310
05/15/00 23:49:46.0	311
05/15/00 23:56:00.0	312
05/16/00 00:00:21.0	313
05/16/00 00:00:21.5	314
05/16/00 00:05:56.5	315
05/16/00 00:10:03.5	316
05/16/00 00:15:41.5	317
05/16/00 00:19:48.5	318
05/16/00 00:25:47.0	319
05/16/00 00:30:16.0	320
05/16/00 00:36:50.5	321
05/16/00 00:41:54.5	322
05/16/00 00:49:13.0	323
05/16/00 00:54:59.0	324
05/16/00 01:04:16.5	325
05/16/00 01:13:05.5	326
06/07/00 19:32:11.0	327
06/07/00 19:45:14.5	328
06/07/00 20:11:52.5	329
06/07/00 20:16:38.0	330
06/07/00 20:19:58.0	331
06/07/00 20:24:34.5	332
06/07/00 20:30:11.0	333
06/07/00 20:32:11.0	334
06/07/00 20:34:42.0	335
06/07/00 20:36:35.0	336
06/07/00 20:39:05.0	337
06/07/00 20:41:10.0	338
06/07/00 20:43:54.5	339
06/07/00 20:46:00.0	340
06/07/00 20:48:33.0	341
06/07/00 20:50:26.5	342
06/07/00 20:52:39.5	343
06/07/00 20:54:21.0	344
06/07/00 20:56:32.0	345
06/07/00 20:58:19.0	346
06/07/00 21:00:36.0	347
06/07/00 21:02:28.5	348
06/07/00 21:05:08.0	349
06/07/00 21:07:44.0	350
06/07/00 21:12:30.5	351
06/07/00 21:17:21.5	352
06/07/00 21:28:49.0	353
06/07/00 21:55:25.0	354
06/07/00 21:55:25.5	355
06/07/00 22:09:31.0	356
06/07/00 22:14:19.0	357
06/07/00 22:19:11.5	358
06/07/00 22:24:29.5	359
06/07/00 22:30:00.0	360
06/07/00 22:35:10.0	361
06/08/00 01:28:09.5	362
06/08/00 02:07:41.0	363
06/08/00 10:23:59.0	364
06/08/00 10:36:27.0	364	End
