Date Time	1/100 INCHES OF RAIN
04/17/00 09:51:53.0	0	Start
04/22/00 04:12:59.0	1
04/22/00 04:32:27.0	2
04/22/00 04:55:02.0	3
04/22/00 04:55:02.5	4
04/22/00 05:15:55.0	5
04/22/00 05:46:26.5	6
04/22/00 06:13:01.0	7
04/22/00 06:48:06.5	8
04/22/00 07:32:01.5	9
04/22/00 08:18:17.0	10
04/22/00 08:50:42.0	11
04/22/00 09:01:45.5	12
04/22/00 09:01:46.0	13
04/22/00 09:19:19.5	14
04/22/00 09:19:20.0	15
04/22/00 09:33:05.5	16
04/22/00 09:45:17.5	17
04/22/00 10:01:32.0	18
04/22/00 10:18:48.5	19
04/22/00 10:27:47.0	20
04/22/00 10:27:47.5	21
04/22/00 10:33:18.5	22
04/22/00 11:08:01.5	23
05/07/00 01:52:21.0	24
05/07/00 08:12:26.0	25
05/07/00 08:44:53.5	26
05/07/00 09:39:06.0	27
05/07/00 09:39:06.5	28
05/07/00 10:56:18.5	29
05/07/00 11:03:24.5	30
05/07/00 11:10:05.5	31
05/07/00 11:29:16.0	32
05/07/00 12:38:46.0	33
05/07/00 12:56:50.5	34
05/07/00 13:06:56.0	35
05/07/00 13:17:11.0	36
05/07/00 13:22:49.5	37
05/07/00 13:29:16.0	38
05/07/00 13:37:16.5	39
05/07/00 13:46:12.5	40
05/07/00 13:57:45.0	41
05/07/00 14:02:16.5	42
05/07/00 14:08:44.5	43
05/07/00 14:15:37.5	44
05/07/00 14:21:28.5	45
05/07/00 14:29:09.5	46
05/07/00 14:34:27.5	47
05/07/00 14:38:17.5	48
05/07/00 14:42:18.5	49
05/07/00 14:45:10.5	50
05/07/00 14:45:11.0	51
05/07/00 14:48:05.5	52
05/07/00 14:50:10.5	53
05/07/00 14:53:35.5	54
05/07/00 14:56:32.0	55
05/07/00 14:59:32.5	56
05/07/00 15:03:10.0	57
05/07/00 15:07:22.5	58
05/07/00 15:10:49.0	59
05/07/00 15:14:26.0	60
05/07/00 15:18:36.5	61
05/07/00 15:23:11.0	62
05/07/00 15:25:56.5	63
05/07/00 15:28:30.5	64
05/07/00 15:28:31.0	65
05/07/00 15:30:34.0	66
05/07/00 15:30:34.5	67
05/07/00 15:32:53.5	68
05/07/00 15:35:20.5	69
05/07/00 15:37:53.0	70
05/07/00 15:40:50.5	71
05/07/00 15:44:06.5	72
05/07/00 15:46:39.0	73
05/07/00 15:50:04.0	74
05/07/00 15:53:16.5	75
05/07/00 15:56:40.5	76
05/07/00 15:56:41.0	77
05/07/00 15:59:46.5	78
05/07/00 16:04:04.5	79
05/07/00 16:09:10.5	80
05/07/00 16:14:21.5	81
05/07/00 16:17:06.5	82
05/07/00 16:17:07.0	83
05/07/00 16:20:38.0	84
05/07/00 16:20:38.5	85
05/07/00 16:23:49.5	86
05/07/00 16:28:54.5	87
05/07/00 16:33:02.5	88
05/07/00 16:36:05.0	89
05/07/00 16:38:38.5	90
05/07/00 16:41:56.5	91
05/07/00 16:41:57.0	92
05/07/00 16:45:29.5	93
05/07/00 16:50:34.0	94
05/07/00 16:55:30.0	95
05/07/00 16:59:33.5	96
05/07/00 17:02:49.5	97
05/07/00 17:08:40.5	98
05/07/00 17:11:49.5	99
05/07/00 17:14:45.5	100
05/07/00 17:14:46.0	101
05/07/00 17:18:04.5	102
05/07/00 17:22:00.0	103
05/07/00 17:25:41.5	104
05/07/00 17:29:52.0	105
05/07/00 17:34:48.0	106
05/07/00 17:34:48.5	107
05/07/00 17:41:14.5	108
05/07/00 17:47:21.0	109
05/07/00 17:53:09.0	110
05/07/00 17:58:56.5	111
05/07/00 18:05:05.0	112
05/07/00 18:08:55.0	113
05/07/00 18:08:55.5	114
05/07/00 18:12:13.5	115
05/07/00 18:12:14.0	116
05/07/00 18:15:36.5	117
05/07/00 18:19:31.5	118
05/07/00 18:23:02.5	119
05/07/00 18:23:03.0	120
05/07/00 18:26:53.0	121
05/07/00 18:29:40.5	122
05/07/00 18:33:02.5	123
05/07/00 18:36:34.5	124
05/07/00 18:36:35.0	125
05/07/00 18:40:29.0	126
05/07/00 18:44:57.5	127
05/07/00 18:50:39.5	128
05/07/00 18:56:16.0	129
05/07/00 19:00:54.5	130
05/07/00 19:04:03.0	131
05/07/00 19:07:49.0	132
05/07/00 19:11:32.5	133
05/07/00 19:15:00.5	134
05/07/00 19:17:50.5	135
05/07/00 19:21:29.0	136
05/07/00 19:25:27.5	137
05/07/00 19:25:28.0	138
05/07/00 19:30:21.5	139
05/07/00 19:33:46.5	140
05/07/00 19:38:07.5	141
05/07/00 19:41:16.5	142
05/07/00 19:45:39.0	143
05/07/00 19:49:39.5	144
05/07/00 19:55:06.0	145
05/07/00 19:59:58.0	146
05/07/00 20:04:50.5	147
05/07/00 20:08:52.0	148
05/07/00 20:13:59.0	149
05/07/00 20:17:39.5	150
05/07/00 20:22:07.0	151
05/07/00 20:25:50.5	152
05/07/00 20:30:42.0	153
05/07/00 20:30:42.5	154
05/07/00 20:36:06.5	155
05/07/00 20:41:48.5	156
05/07/00 20:47:03.0	157
05/07/00 20:47:03.5	158
05/07/00 20:54:07.5	159
05/07/00 20:59:52.0	160
05/07/00 21:07:18.5	161
05/07/00 21:13:55.0	162
05/07/00 21:20:01.5	163
05/07/00 21:24:15.5	164
05/07/00 21:24:16.0	165
05/07/00 21:30:51.5	166
05/07/00 21:36:21.5	167
05/07/00 21:36:22.0	168
05/07/00 21:42:31.0	169
05/07/00 21:48:57.5	170
05/07/00 21:58:18.0	171
05/07/00 22:05:46.0	172
