Date/Time	Cumulative Precipitation	Event Starts	Storm End	Duration	Time since last rain	Total Precipitation	Total Energy	30-min Amount	30-min Time	EI30	15-min Amount	15-min Time	EI15	60-min Time	60-min Amount	EI60	2-hr Amount	2-hr Time	EI120	24-hour Rain	3-day Rain	7-day Rain	6-hr Amount	6-hr Time	EI360	Year	Gage	Start Date/Time	Cumulative Precipitation	Event Number	Storm End	Duration	Time since last rain	Total Precipitation	Total Energy	30-min Amount	30-min Time	EI30	15-min Amount	15-min time	EI15	60-min Amount	60-min Time	EI60	2-hr Amount	2-hr Time	EI120	24-hour Rain	3-day Rain	7-day Rain	6-hr Amount	6-hr Time	EI360
10/12/09 20:49	0.01	Event Start 1	10/13/2009 21:17:33	24:27:58	12 days  20:49	7.68	5640	0.55	0:29:53	61.748	0.33	0:15:00	73.615	0.94	0:59:55	52.842	1.71	1:59:48	48.090	0.00	0.00	0.00	4.00	5:59:42	37.601	RLNF	 RRG_091015	10/12/2009 20:49:35	0.0105	Event Start 1	10/13/2009 21:17:33	24:27:58	12 days  20:49	7.68	5640	0.55	0:29:53	61.748	0.33	0:15:00	73.615	0.94	0:59:55	52.842	1.71	1:59:48	48.090	0.00	0.00	0.00	4.00	5:59:42	37.601
10/12/09 20:55	0.02																																																				
10/12/09 21:01	0.03																																																				
10/12/09 21:23	0.04																																																				
10/12/09 21:40	0.05																																																				
10/13/09 2:23	0.06																																																				
10/13/09 2:41	0.07																																																				
10/13/09 2:55	0.08																																																				
10/13/09 3:03	0.09																																																				
10/13/09 3:06	0.11																																																				
10/13/09 3:10	0.12																																																				
10/13/09 3:17	0.13																																																				
10/13/09 3:25	0.14																																																				
10/13/09 3:28	0.15																																																				
10/13/09 3:31	0.16																																																				
10/13/09 3:35	0.17																																																				
10/13/09 3:41	0.18																																																				
10/13/09 3:44	0.19																																																				
10/13/09 3:46	0.20																																																				
10/13/09 3:49	0.21																																																				
10/13/09 3:54	0.22																																																				
10/13/09 4:13	0.23																																																				
10/13/09 4:23	0.24																																																				
10/13/09 4:34	0.25																																																				
10/13/09 4:40	0.26																																																				
10/13/09 4:43	0.27																																																				
10/13/09 4:46	0.28																																																				
10/13/09 4:48	0.29																																																				
10/13/09 4:50	0.31																																																				
10/13/09 4:52	0.32																																																				
10/13/09 4:53	0.33																																																				
10/13/09 4:54	0.34																																																				
10/13/09 4:56	0.35																																																				
10/13/09 4:58	0.36																																																				
10/13/09 4:59	0.37																																																				
10/13/09 5:01	0.38																																																				
10/13/09 5:04	0.39																																																				
10/13/09 5:07	0.40																																																				
10/13/09 5:11	0.41																																																				
10/13/09 5:13	0.42																																																				
10/13/09 5:16	0.43																																																				
10/13/09 5:18	0.44																																																				
10/13/09 5:20	0.45																																																				
10/13/09 5:21	0.46																																																				
10/13/09 5:23	0.47																																																				
10/13/09 5:24	0.48																																																				
10/13/09 5:25	0.49																																																				
10/13/09 5:26	0.51																																																				
10/13/09 5:27	0.52																																																				
10/13/09 5:28	0.53																																																				
10/13/09 5:30	0.54																																																				
10/13/09 5:31	0.55																																																				
10/13/09 5:32	0.56																																																				
10/13/09 5:34	0.57																																																				
10/13/09 5:36	0.58																																																				
10/13/09 5:38	0.59																																																				
10/13/09 5:40	0.60																																																				
10/13/09 5:42	0.61																																																				
10/13/09 5:43	0.62																																																				
10/13/09 5:44	0.63																																																				
10/13/09 5:45	0.64																																																				
10/13/09 5:47	0.65																																																				
10/13/09 5:48	0.66																																																				
10/13/09 5:48	0.67																																																				
10/13/09 5:49	0.68																																																				
10/13/09 5:50	0.69																																																				
10/13/09 5:50	0.71																																																				
10/13/09 5:51	0.72																																																				
10/13/09 5:52	0.73																																																				
10/13/09 5:52	0.74																																																				
10/13/09 5:53	0.75																																																				
10/13/09 5:54	0.76																																																				
10/13/09 5:55	0.77																																																				
10/13/09 5:56	0.78																																																				
10/13/09 5:57	0.79																																																				
10/13/09 5:58	0.80																																																				
10/13/09 5:59	0.81																																																				
10/13/09 5:59	0.82																																																				
10/13/09 6:00	0.83																																																				
10/13/09 6:00	0.84																																																				
10/13/09 6:01	0.85																																																				
10/13/09 6:01	0.86																																																				
10/13/09 6:02	0.87																																																				
10/13/09 6:03	0.88																																																				
10/13/09 6:03	0.89																																																				
10/13/09 6:04	0.91																																																				
10/13/09 6:05	0.92																																																				
10/13/09 6:06	0.93																																																				
10/13/09 6:07	0.94																																																				
10/13/09 6:08	0.95																																																				
10/13/09 6:09	0.96																																																				
10/13/09 6:10	0.97																																																				
10/13/09 6:11	0.98																																																				
10/13/09 6:12	0.99																																																				
10/13/09 6:13	1.00																																																				
10/13/09 6:15	1.01																																																				
10/13/09 6:16	1.02																																																				
10/13/09 6:17	1.03																																																				
10/13/09 6:19	1.04																																																				
10/13/09 6:19	1.05																																																				
10/13/09 6:20	1.06																																																				
10/13/09 6:21	1.07																																																				
10/13/09 6:22	1.08																																																				
10/13/09 6:22	1.09																																																				
10/13/09 6:23	1.11																																																				
10/13/09 6:24	1.12																																																				
10/13/09 6:26	1.13																																																				
10/13/09 6:27	1.14																																																				
10/13/09 6:28	1.15																																																				
10/13/09 6:30	1.16																																																				
10/13/09 6:32	1.17																																																				
10/13/09 6:33	1.18																																																				
10/13/09 6:34	1.19																																																				
10/13/09 6:35	1.20																																																				
10/13/09 6:36	1.21																																																				
10/13/09 6:37	1.22																																																				
10/13/09 6:39	1.23																																																				
10/13/09 6:40	1.24																																																				
10/13/09 6:41	1.25																																																				
10/13/09 6:43	1.26																																																				
10/13/09 6:45	1.27																																																				
10/13/09 6:47	1.28																																																				
10/13/09 6:48	1.29																																																				
10/13/09 6:49	1.31																																																				
10/13/09 6:51	1.32																																																				
10/13/09 6:53	1.33																																																				
10/13/09 6:54	1.34																																																				
10/13/09 6:55	1.35																																																				
10/13/09 6:56	1.36																																																				
10/13/09 6:57	1.37																																																				
10/13/09 6:58	1.38																																																				
10/13/09 6:59	1.39																																																				
10/13/09 7:00	1.40																																																				
10/13/09 7:01	1.41																																																				
10/13/09 7:03	1.42																																																				
10/13/09 7:04	1.43																																																				
10/13/09 7:05	1.44																																																				
10/13/09 7:05	1.45																																																				
10/13/09 7:07	1.46																																																				
10/13/09 7:08	1.47																																																				
10/13/09 7:08	1.48																																																				
10/13/09 7:09	1.49																																																				
10/13/09 7:10	1.51																																																				
10/13/09 7:11	1.52																																																				
10/13/09 7:12	1.53																																																				
10/13/09 7:13	1.54																																																				
10/13/09 7:14	1.55																																																				
10/13/09 7:16	1.56																																																				
10/13/09 7:19	1.57																																																				
10/13/09 7:20	1.58																																																				
10/13/09 7:21	1.59																																																				
10/13/09 7:22	1.60																																																				
10/13/09 7:24	1.61																																																				
10/13/09 7:26	1.62																																																				
10/13/09 7:28	1.63																																																				
10/13/09 7:30	1.64																																																				
10/13/09 7:31	1.65																																																				
10/13/09 7:32	1.66																																																				
10/13/09 7:34	1.67																																																				
10/13/09 7:36	1.68																																																				
10/13/09 7:38	1.69																																																				
10/13/09 7:39	1.71																																																				
10/13/09 7:41	1.72																																																				
10/13/09 7:42	1.73																																																				
10/13/09 7:43	1.74																																																				
10/13/09 7:44	1.75																																																				
10/13/09 7:45	1.76																																																				
10/13/09 7:46	1.77																																																				
10/13/09 7:47	1.78																																																				
10/13/09 7:47	1.79																																																				
10/13/09 7:49	1.80																																																				
10/13/09 7:50	1.81																																																				
10/13/09 7:50	1.82																																																				
10/13/09 7:51	1.83																																																				
10/13/09 7:51	1.84																																																				
10/13/09 7:52	1.85																																																				
10/13/09 7:52	1.86																																																				
10/13/09 7:53	1.87																																																				
10/13/09 7:54	1.88																																																				
10/13/09 7:55	1.89																																																				
10/13/09 7:56	1.91																																																				
