Date Time	2/4/98 start
02/04/98 17:39:46.0	0	Start
02/05/98 00:41:42.0	1
02/05/98 01:35:18.5	2
02/05/98 01:48:28.0	3
02/05/98 01:52:51.0	4
02/05/98 01:57:47.5	5
02/05/98 01:57:48.0	6
02/05/98 02:05:00.0	7
02/05/98 02:05:00.5	8
02/05/98 02:12:00.5	9
02/05/98 02:20:07.5	10
02/05/98 02:28:27.5	11
02/05/98 02:59:06.0	12
02/05/98 03:16:37.5	13
02/05/98 03:23:22.5	14
02/05/98 03:31:39.0	15
02/05/98 03:38:23.5	16
02/05/98 03:47:48.5	17
02/05/98 04:00:43.0	18
02/05/98 04:11:13.0	19
02/05/98 04:19:46.5	20
02/05/98 04:19:47.0	21
02/05/98 04:25:54.5	22
02/05/98 04:30:56.5	23
02/05/98 04:37:00.5	24
02/05/98 04:37:01.0	25
02/05/98 04:39:35.5	26
02/05/98 04:44:21.0	27
02/05/98 04:48:16.0	28
02/05/98 04:48:16.5	29
02/05/98 04:51:18.0	30
02/05/98 04:58:07.5	31
02/05/98 04:58:08.0	32
02/05/98 05:04:11.0	33
02/05/98 05:11:27.5	34
02/05/98 05:18:44.0	35
02/05/98 05:25:03.0	36
02/05/98 05:34:14.0	37
02/05/98 05:44:38.0	38
02/05/98 05:48:56.5	39
02/05/98 05:48:57.0	40
02/05/98 05:53:21.0	41
02/05/98 05:56:44.5	42
02/05/98 06:00:50.0	43
02/05/98 06:05:07.0	44
02/05/98 06:05:07.5	45
02/05/98 06:09:46.0	46
02/05/98 06:13:48.5	47
02/05/98 06:15:47.5	48
02/05/98 06:18:10.0	49
02/05/98 06:18:10.5	50
02/05/98 06:21:08.0	51
02/05/98 06:24:06.5	52
02/05/98 06:26:57.5	53
02/05/98 06:26:58.0	54
02/05/98 06:30:53.0	55
02/05/98 06:33:39.5	56
02/05/98 06:38:14.5	57
02/05/98 06:43:15.0	58
02/05/98 06:43:15.5	59
02/05/98 06:56:00.0	60
02/05/98 07:00:20.5	61
02/05/98 07:15:13.5	62
02/05/98 07:44:44.0	63
02/05/98 08:10:36.5	64
02/05/98 08:18:51.0	65
02/05/98 08:31:15.0	66
02/05/98 08:39:37.0	67
02/05/98 08:45:41.0	68
02/05/98 08:47:56.0	69
02/05/98 08:47:56.5	70
02/05/98 08:50:24.5	71
02/05/98 08:53:57.5	72
02/05/98 08:59:13.5	73
02/05/98 09:02:54.5	74
02/05/98 09:08:51.5	75
02/05/98 09:20:42.0	76
02/05/98 09:50:32.0	77
02/05/98 10:02:23.5	78
02/05/98 13:00:05.5	79
02/05/98 17:15:16.5	80
02/06/98 01:57:19.5	81
02/06/98 02:00:33.0	82
02/06/98 02:03:33.0	83
02/06/98 02:10:57.0	84
02/06/98 02:13:56.5	85
02/06/98 02:16:03.0	86
02/06/98 02:19:15.5	87
02/06/98 02:22:10.0	88
02/06/98 02:24:39.0	89
02/06/98 02:45:27.5	90
02/06/98 03:25:07.0	91
02/06/98 03:34:00.5	92
02/06/98 03:34:01.0	93
02/06/98 03:39:47.5	94
02/06/98 03:43:34.5	95
02/06/98 03:47:59.5	96
02/06/98 04:01:32.5	97
02/06/98 04:11:49.0	98
02/06/98 04:15:57.0	99
02/06/98 04:21:21.0	100
02/06/98 04:24:29.5	101
02/06/98 04:24:30.0	102
02/06/98 04:26:51.5	103
02/06/98 04:28:54.0	104
02/06/98 04:30:17.5	105
02/06/98 04:31:41.0	106
02/06/98 04:33:25.0	107
02/06/98 04:35:46.0	108
02/06/98 04:37:35.0	109
02/06/98 04:40:08.5	110
02/06/98 04:42:46.0	111
02/06/98 04:45:13.0	112
02/06/98 04:47:38.0	113
02/06/98 04:49:55.5	114
02/06/98 04:52:42.5	115
02/06/98 04:53:59.0	116
02/06/98 04:54:52.5	117
02/06/98 04:56:25.5	118
02/06/98 04:57:25.5	119
02/06/98 04:58:16.5	120
02/06/98 04:59:29.5	121
02/06/98 04:59:30.0	122
02/06/98 05:00:50.0	123
02/06/98 05:02:24.0	124
02/06/98 05:04:11.0	125
02/06/98 05:05:33.0	126
02/06/98 05:05:33.5	127
02/06/98 05:06:40.0	128
02/06/98 05:07:18.5	129
02/06/98 05:08:02.0	130
02/06/98 05:08:36.0	131
02/06/98 05:08:58.0	132
02/06/98 05:09:36.0	133
02/06/98 05:10:11.0	134
02/06/98 05:10:11.5	135
02/06/98 05:10:51.5	136
02/06/98 05:11:38.5	137
02/06/98 05:12:26.5	138
02/06/98 05:13:31.5	139
02/06/98 05:14:19.5	140
02/06/98 05:15:08.0	141
02/06/98 05:15:46.0	142
02/06/98 05:16:30.0	143
02/06/98 05:17:14.0	144
02/06/98 05:18:03.0	145
02/06/98 05:18:48.0	146
02/06/98 05:19:35.0	147
02/06/98 05:20:49.5	148
02/06/98 05:23:02.5	149
02/06/98 05:25:53.0	150
02/06/98 05:28:58.0	151
02/06/98 05:32:06.0	152
02/06/98 05:34:08.5	153
02/06/98 05:36:08.0	154
02/06/98 05:39:40.0	155
02/06/98 05:47:48.0	156
02/06/98 05:53:21.5	157
02/06/98 06:03:18.0	158
02/06/98 06:27:34.0	159
02/06/98 06:36:11.5	160
02/06/98 06:36:12.0	161
02/06/98 07:02:18.0	162
02/06/98 07:05:42.5	163
02/06/98 07:14:45.0	164
02/06/98 07:21:18.5	165
02/06/98 07:23:15.5	166
02/06/98 07:25:00.0	167
02/06/98 07:25:21.0	168
02/06/98 07:25:33.0	169
