Date Time	ln000120.start
01/20/00 10:02:17.0	0	Start
01/21/00 16:48:39.0	1
01/21/00 19:15:56.0	2
01/21/00 22:05:22.0	3
01/21/00 22:14:58.0	4
01/21/00 23:58:32.0	5
01/22/00 19:05:17.0	6
01/22/00 19:27:23.0	7
01/22/00 19:40:13.0	8
01/22/00 19:51:32.5	9
01/22/00 20:00:08.5	10
01/22/00 20:11:17.0	11
01/22/00 20:28:51.5	12
01/22/00 20:53:53.5	13
01/22/00 22:31:06.5	14
01/22/00 22:43:07.5	15
01/22/00 22:51:10.5	16
01/22/00 23:29:32.0	17
01/22/00 23:50:05.0	18
01/23/00 00:40:29.5	19
01/23/00 00:55:52.5	20
01/23/00 01:17:52.5	21
01/23/00 01:35:58.5	22
01/23/00 01:59:36.5	23
01/23/00 02:28:56.0	24
01/23/00 02:31:06.0	25
01/23/00 02:33:20.0	26
01/23/00 02:42:30.0	27
01/23/00 02:44:21.5	28
01/23/00 02:47:29.5	29
01/23/00 02:53:05.0	30
01/23/00 03:02:27.5	31
01/23/00 03:11:04.0	32
01/23/00 03:31:02.0	33
01/23/00 04:00:15.5	34
01/23/00 04:14:01.5	35
01/23/00 04:18:45.5	36
01/23/00 04:22:20.5	37
01/23/00 04:25:07.0	38
01/23/00 04:27:42.0	39
01/23/00 04:30:52.0	40
01/23/00 04:43:27.5	41
01/23/00 04:49:05.5	42
01/23/00 04:51:56.0	43
01/23/00 04:55:26.5	44
01/23/00 05:01:48.0	45
01/23/00 05:09:43.0	46
01/23/00 05:18:12.0	47
01/23/00 05:25:04.5	48
01/23/00 05:30:03.0	49
01/23/00 05:31:53.5	50
01/23/00 05:33:06.0	51
01/23/00 05:34:31.0	52
01/23/00 05:36:53.0	53
01/23/00 05:39:56.0	54
01/23/00 05:45:18.0	55
01/23/00 05:51:31.5	56
01/23/00 05:55:03.0	57
01/23/00 05:56:40.0	58
01/23/00 05:58:47.0	59
01/23/00 06:00:55.0	60
01/23/00 06:05:38.0	61
01/23/00 06:09:41.5	62
01/23/00 06:14:14.0	63
01/23/00 06:18:09.0	64
01/23/00 06:27:13.5	65
01/23/00 06:35:56.0	66
01/23/00 06:41:04.5	67
01/23/00 06:46:37.0	68
01/23/00 06:50:57.0	69
01/23/00 06:54:10.0	70
01/23/00 06:57:55.5	71
01/23/00 07:03:30.0	72
01/23/00 07:08:15.5	73
01/23/00 07:12:36.0	74
01/23/00 07:18:04.0	75
01/23/00 07:22:26.5	76
01/23/00 07:26:28.0	77
01/23/00 07:30:28.0	78
01/23/00 07:31:54.5	79
01/23/00 07:32:25.5	80
01/23/00 07:33:31.0	81
01/23/00 07:34:44.0	82
01/23/00 07:36:17.0	83
01/23/00 07:38:32.0	84
01/23/00 07:41:02.5	85
01/23/00 07:42:29.5	86
01/23/00 07:44:05.0	87
01/23/00 07:46:52.0	88
01/23/00 07:49:46.5	89
01/23/00 07:51:06.0	90
01/23/00 07:52:45.5	91
01/23/00 07:55:37.0	92
01/23/00 07:57:17.5	93
01/23/00 07:58:50.5	94
01/23/00 08:01:12.5	95
01/23/00 08:04:12.0	96
01/23/00 08:06:16.5	97
01/23/00 08:09:22.0	98
01/23/00 08:13:10.0	99
01/23/00 08:15:51.0	100
01/23/00 08:18:04.0	101
01/23/00 08:22:28.5	102
01/23/00 08:25:14.5	103
01/23/00 08:26:35.5	104
01/23/00 08:28:45.0	105
01/23/00 08:30:38.5	106
01/23/00 08:33:13.0	107
01/23/00 08:37:28.5	108
01/23/00 08:41:35.5	109
01/23/00 08:46:13.0	110
01/23/00 08:50:48.5	111
01/23/00 08:52:31.0	112
01/23/00 08:54:08.5	113
01/23/00 08:55:39.0	114
01/23/00 08:58:10.5	115
01/23/00 09:01:32.5	116
01/23/00 09:03:14.0	117
01/23/00 09:05:01.5	118
01/23/00 09:07:12.5	119
01/23/00 09:11:41.5	120
01/23/00 09:15:27.5	121
01/23/00 09:19:53.0	122
01/23/00 09:27:51.0	123
01/23/00 09:36:37.0	124
01/23/00 09:51:24.0	125
01/23/00 10:18:16.0	126
01/23/00 10:44:44.0	127
01/23/00 10:50:09.0	128
01/23/00 10:55:19.5	129
01/23/00 10:57:21.5	130
01/23/00 11:01:28.5	131
01/23/00 11:10:02.5	132
01/23/00 11:17:01.5	133
01/23/00 11:19:51.5	134
01/23/00 11:22:16.5	135
01/23/00 11:23:14.0	136
01/23/00 11:24:27.0	137
01/23/00 11:28:04.0	138
01/23/00 11:28:54.5	139
01/23/00 11:29:32.5	140
01/23/00 11:30:46.5	141
01/23/00 11:34:23.0	142
01/23/00 11:36:41.5	143
01/23/00 11:40:33.0	144
01/23/00 12:05:33.0	145
01/23/00 12:15:18.5	146
01/23/00 12:19:37.5	147
01/23/00 12:24:43.5	148
01/23/00 12:32:43.0	149
01/23/00 12:43:09.5	150
01/23/00 13:03:02.0	151
01/23/00 13:05:45.5	152
01/23/00 13:06:41.0	153
01/23/00 13:06:55.5	154
01/23/00 13:07:14.5	155
01/23/00 13:08:07.0	156
01/23/00 13:12:23.5	157
01/23/00 13:16:02.0	158
01/23/00 13:17:28.0	159
01/23/00 13:18:37.0	160
01/23/00 13:20:19.5	161
01/23/00 13:22:43.5	162
01/23/00 13:24:16.5	163
01/23/00 13:25:07.0	164
01/23/00 13:25:48.5	165
01/23/00 13:27:04.5	166
01/23/00 13:32:27.0	167
01/23/00 13:38:01.5	168
01/23/00 13:47:18.5	169
01/23/00 13:50:57.5	170
01/23/00 13:54:38.5	171
01/23/00 13:57:24.5	172
01/23/00 13:57:48.5	173
01/23/00 13:58:15.0	174
01/23/00 13:58:42.0	175
01/23/00 13:59:13.5	176
01/23/00 13:59:56.5	177
01/23/00 14:00:40.0	178
01/23/00 14:01:25.0	179
01/23/00 14:02:00.0	180
01/23/00 14:03:15.5	181
01/23/00 14:08:15.5	182
01/23/00 14:12:26.5	183
01/23/00 14:22:03.5	184
01/23/00 14:29:33.0	185
01/23/00 14:30:30.0	186
01/23/00 14:32:32.5	187
01/23/00 14:34:34.0	188
01/23/00 14:39:23.0	189
01/23/00 14:47:32.5	190
01/23/00 14:49:38.5	191
01/23/00 14:50:39.0	192
01/23/00 14:51:14.5	193
01/23/00 14:52:07.0	194
01/23/00 14:52:59.5	195
01/23/00 14:54:45.5	196
01/23/00 14:57:30.5	197
01/23/00 14:58:44.0	198
01/23/00 14:59:31.5	199
01/23/00 15:00:14.5	200
01/23/00 15:01:23.5	201
01/23/00 15:03:27.5	202
01/23/00 15:04:15.5	203
01/23/00 15:05:27.0	204
01/23/00 15:06:56.0	205
01/23/00 15:08:38.5	206
01/23/00 15:11:33.0	207
01/23/00 15:16:15.0	208
01/23/00 15:18:07.5	209
01/23/00 15:19:06.0	210
01/23/00 15:20:39.0	211
01/23/00 15:22:06.5	212
01/23/00 15:22:31.0	213
01/23/00 15:22:53.5	214
01/23/00 15:23:27.5	215
01/23/00 15:24:41.0	216
01/23/00 15:26:30.5	217
01/23/00 15:29:01.0	218
01/23/00 15:29:30.0	219
01/23/00 15:29:42.0	220
01/23/00 15:29:50.0	221
01/23/00 15:30:04.5	222
01/23/00 15:30:29.5	223
01/23/00 15:31:14.0	224
01/23/00 15:33:22.5	225
01/23/00 15:35:34.0	226
01/23/00 15:37:53.0	227
01/23/00 15:38:38.0	228
01/23/00 15:40:47.5	229
01/23/00 15:54:38.5	230
01/23/00 15:58:10.0	231
01/23/00 15:59:01.5	232
01/23/00 15:59:31.0	233
01/23/00 16:00:14.0	234
01/23/00 16:00:52.0	235
01/23/00 16:01:21.0	236
01/23/00 16:01:54.5	237
01/23/00 16:02:14.0	238
01/23/00 16:02:33.5	239
01/23/00 16:02:46.0	240
01/23/00 16:03:02.0	241
01/23/00 16:03:12.0	242
01/23/00 16:03:30.0	243
01/23/00 16:03:54.5	244
01/23/00 16:04:33.5	245
