Date/Time	Cumulative Precipitation	Event Starts	Storm End	Duration	Time since last rain	Total Precipitation	Total Energy	30-min Amount	30-min Time	EI30	15-min Amount	15-min Time	EI15	60-min Time	60-min Amount	EI60	2-hr Amount	2-hr Time	EI120	24-hour Rain	3-day Rain	7-day Rain	6-hr Amount	6-hr Time	EI360	Year	Gage	Start Date/Time	Cumulative Precipitation	Event Number	Storm End	Duration	Time since last rain	Total Precipitation	Total Energy	30-min Amount	30-min Time	EI30	15-min Amount	15-min time	EI15	60-min Amount	60-min Time	EI60	2-hr Amount	2-hr Time	EI120	24-hour Rain	3-day Rain	7-day Rain	6-hr Amount	6-hr Time	EI360
10/13/09 10:44	2.79																																																				
10/13/09 10:47	2.80																																																				
10/13/09 10:50	2.81																																																				
10/13/09 10:55	2.81																																																				
10/13/09 11:01	2.82																																																				
10/13/09 11:06	2.83																																																				
10/13/09 11:09	2.84																																																				
10/13/09 11:11	2.85																																																				
10/13/09 11:15	2.86																																																				
10/13/09 11:17	2.87																																																				
10/13/09 11:19	2.88																																																				
10/13/09 11:22	2.89																																																				
10/13/09 11:24	2.90																																																				
10/13/09 11:28	2.91																																																				
10/13/09 11:32	2.92																																																				
10/13/09 11:35	2.93																																																				
10/13/09 11:36	2.94																																																				
10/13/09 11:37	2.94																																																				
10/13/09 11:38	2.95																																																				
10/13/09 11:39	2.96																																																				
10/13/09 11:40	2.97																																																				
10/13/09 11:41	2.98																																																				
10/13/09 11:42	2.99																																																				
10/13/09 11:43	3.00																																																				
10/13/09 11:43	3.01																																																				
10/13/09 11:44	3.02																																																				
10/13/09 11:45	3.03																																																				
10/13/09 11:46	3.04																																																				
10/13/09 11:48	3.05																																																				
10/13/09 11:49	3.06																																																				
10/13/09 11:50	3.06																																																				
10/13/09 11:53	3.07																																																				
10/13/09 11:54	3.08																																																				
10/13/09 11:55	3.09																																																				
10/13/09 11:57	3.10																																																				
10/13/09 11:59	3.11																																																				
10/13/09 12:02	3.12																																																				
10/13/09 12:06	3.13																																																				
10/13/09 12:11	3.14																																																				
10/13/09 12:13	3.15																																																				
10/13/09 12:15	3.16																																																				
10/13/09 12:18	3.17																																																				
10/13/09 12:19	3.18																																																				
10/13/09 12:21	3.19																																																				
10/13/09 12:21	3.19																																																				
10/13/09 12:23	3.20																																																				
10/13/09 12:28	3.21																																																				
10/13/09 12:31	3.22																																																				
10/13/09 12:35	3.23																																																				
10/13/09 12:44	3.24																																																				
10/13/09 12:50	3.25																																																				
10/13/09 12:57	3.26																																																				
10/13/09 13:01	3.27																																																				
10/13/09 13:05	3.28																																																				
10/13/09 13:08	3.29																																																				
10/13/09 13:10	3.30																																																				
10/13/09 13:13	3.31																																																				
10/13/09 13:22	3.31																																																				
10/13/09 13:27	3.32																																																				
10/13/09 13:30	3.33																																																				
10/13/09 13:32	3.34																																																				
10/13/09 13:38	3.35																																																				
10/13/09 13:40	3.36																																																				
10/13/09 13:40	3.37																																																				
10/13/09 13:42	3.38																																																				
10/13/09 13:42	3.39																																																				
10/13/09 13:43	3.40																																																				
10/13/09 13:45	3.41																																																				
10/13/09 13:46	3.42																																																				
10/13/09 13:48	3.43																																																				
10/13/09 13:49	3.44																																																				
10/13/09 13:50	3.44																																																				
10/13/09 13:51	3.45																																																				
10/13/09 13:53	3.46																																																				
10/13/09 13:55	3.47																																																				
10/13/09 13:56	3.48																																																				
10/13/09 13:59	3.49																																																				
10/13/09 14:01	3.50																																																				
10/13/09 14:03	3.51																																																				
10/13/09 14:04	3.52																																																				
10/13/09 14:05	3.53																																																				
10/13/09 14:07	3.54																																																				
10/13/09 14:08	3.55																																																				
10/13/09 14:10	3.56																																																				
10/13/09 14:11	3.56																																																				
10/13/09 14:12	3.57																																																				
10/13/09 14:14	3.58																																																				
10/13/09 14:16	3.59																																																				
10/13/09 14:17	3.60																																																				
10/13/09 14:19	3.61																																																				
10/13/09 14:20	3.62																																																				
10/13/09 14:22	3.63																																																				
10/13/09 14:23	3.64																																																				
10/13/09 14:24	3.65																																																				
10/13/09 14:26	3.66																																																				
10/13/09 14:27	3.67																																																				
10/13/09 14:28	3.68																																																				
10/13/09 14:30	3.69																																																				
10/13/09 14:31	3.69																																																				
10/13/09 14:33	3.70																																																				
10/13/09 14:34	3.71																																																				
10/13/09 14:35	3.72																																																				
10/13/09 14:36	3.73																																																				
10/13/09 14:38	3.74																																																				
10/13/09 14:40	3.75																																																				
10/13/09 14:41	3.76																																																				
10/13/09 14:43	3.77																																																				
10/13/09 14:44	3.78																																																				
10/13/09 14:46	3.79																																																				
10/13/09 14:48	3.80																																																				
10/13/09 14:49	3.81																																																				
10/13/09 14:51	3.81																																																				
10/13/09 14:53	3.82																																																				
10/13/09 14:55	3.83																																																				
10/13/09 14:57	3.84																																																				
10/13/09 14:59	3.85																																																				
10/13/09 15:00	3.86																																																				
10/13/09 15:01	3.87																																																				
10/13/09 15:02	3.88																																																				
10/13/09 15:03	3.89																																																				
10/13/09 15:04	3.90																																																				
10/13/09 15:05	3.91																																																				
10/13/09 15:07	3.92																																																				
10/13/09 15:08	3.93																																																				
10/13/09 15:09	3.94																																																				
10/13/09 15:10	3.94																																																				
10/13/09 15:11	3.95																																																				
10/13/09 15:13	3.96																																																				
10/13/09 15:13	3.97																																																				
10/13/09 15:14	3.98																																																				
10/13/09 15:15	3.99																																																				
10/13/09 15:16	4.00																																																				
10/13/09 15:18	4.01																																																				
10/13/09 15:18	4.02																																																				
10/13/09 15:19	4.03																																																				
10/13/09 15:20	4.04																																																				
10/13/09 15:20	4.05																																																				
10/13/09 15:21	4.06																																																				
10/13/09 15:22	4.06																																																				
10/13/09 15:23	4.07																																																				
10/13/09 15:23	4.08																																																				
10/13/09 15:24	4.09																																																				
10/13/09 15:25	4.10																																																				
10/13/09 15:25	4.11																																																				
10/13/09 15:26	4.12																																																				
10/13/09 15:27	4.13																																																				
10/13/09 15:27	4.14																																																				
10/13/09 15:28	4.15																																																				
10/13/09 15:28	4.16																																																				
10/13/09 15:28	4.17																																																				
10/13/09 15:29	4.18																																																				
10/13/09 15:29	4.19																																																				
10/13/09 15:30	4.19																																																				
10/13/09 15:30	4.20																																																				
10/13/09 15:30	4.21																																																				
10/13/09 15:31	4.22																																																				
10/13/09 15:31	4.23																																																				
10/13/09 15:32	4.24																																																				
10/13/09 15:32	4.25																																																				
10/13/09 15:33	4.26																																																				
10/13/09 15:33	4.27																																																				
10/13/09 15:34	4.28																																																				
10/13/09 15:35	4.29																																																				
10/13/09 15:36	4.30																																																				
10/13/09 15:36	4.31																																																				
10/13/09 15:37	4.31																																																				
10/13/09 15:38	4.32																																																				
10/13/09 15:39	4.33																																																				
10/13/09 15:40	4.34																																																				
10/13/09 15:41	4.35																																																				
10/13/09 15:42	4.36																																																				
10/13/09 15:43	4.37																																																				
10/13/09 15:44	4.38																																																				
10/13/09 15:45	4.39																																																				
10/13/09 15:47	4.40																																																				
10/13/09 15:48	4.41																																																				
10/13/09 15:49	4.42																																																				
10/13/09 15:51	4.43																																																				
10/13/09 15:53	4.44																																																				
10/13/09 15:56	4.44																																																				
10/13/09 15:57	4.45																																																				
10/13/09 15:59	4.46																																																				
10/13/09 16:01	4.47																																																				
10/13/09 16:03	4.48																																																				
10/13/09 16:05	4.49																																																				
10/13/09 16:07	4.50																																																				
10/13/09 16:11	4.51																																																				
10/13/09 16:14	4.52																																																				
10/13/09 16:16	4.53																																																				
10/13/09 16:19	4.54																																																				
10/13/09 16:21	4.55																																																				
10/13/09 16:25	4.56																																																				
10/13/09 16:27	4.56																																																				
10/13/09 16:32	4.57																																																				
10/13/09 16:40	4.58																																																				
10/13/09 16:51	4.59																																																				
10/13/09 17:05	4.60																																																				
10/13/09 17:38	4.61																																																				
10/13/09 17:48	4.62																																																				
10/13/09 17:54	4.63																																																				
10/13/09 18:01	4.64																																																				
10/13/09 18:27	4.65																																																				
10/13/09 18:29	4.66																																																				
10/13/09 18:30	4.67																																																				
10/13/09 18:32	4.68																																																				
10/13/09 18:33	4.69																																																				
10/13/09 18:35	4.69																																																				
10/13/09 18:36	4.70																																																				
10/13/09 18:38	4.71																																																				
10/13/09 18:40	4.72																																																				
10/13/09 18:42	4.73																																																				
10/13/09 18:45	4.74																																																				
10/13/09 18:49	4.75																																																				
10/13/09 18:52	4.76																																																				
10/13/09 18:55	4.77																																																				
10/13/09 18:58	4.78																																																				
10/13/09 19:00	4.79																																																				
10/13/09 19:02	4.80																																																				
10/13/09 19:04	4.81																																																				
10/13/09 19:08	4.81																																																				
10/13/09 19:17	4.82																																																				
10/13/09 19:21	4.83																																																				
10/13/09 19:22	4.84																																																				
10/13/09 19:25	4.85																																																				
10/13/09 19:28	4.86																																																				
10/13/09 20:38	4.87																																																				
10/13/09 20:45	4.88																																																				
10/13/09 23:11	4.89																																																				
10/14/09 4:27	4.90	Start	10/14/2009 12:51:21	8:24:12	0 days  5:15	0.12	41	0.03	0:29:13	0.023	0.01	0:12:06	0.015	0.04	0:42:14	0.015	0.04	1:27:22	0.008	4.75	4.88	4.88	0.08	5:46:58	0.006																												
10/14/09 5:30	4.91																																																				
10/14/09 5:49	4.92																																																				
10/14/09 6:26	4.93																																																				
10/14/09 7:04	4.94																																																				
10/14/09 7:13	4.94																																																				
10/14/09 7:41	4.95																																																				
10/14/09 7:53	4.96																																																				
10/14/09 8:38	4.97																																																				
10/14/09 12:09	4.98																																																				
10/14/09 12:22	4.99																																																				
10/14/09 12:32	5.00																																																				
10/14/09 12:39	5.01																																																				
10/14/09 12:51	5.02																																																				
10/14/09 19:26	5.03																																																				
10/14/09 20:20	5.04																																																				
10/15/09 0:45	5.05																																																				
