Date Time	3/20/98 start
03/20/98 17:56:42.0	0	Start
03/23/98 14:12:35.5	1
03/23/98 14:16:08.5	2
03/23/98 14:16:09.0	3
03/23/98 14:31:16.5	4
03/23/98 14:36:12.5	5
03/23/98 14:38:45.5	6
03/23/98 14:40:05.0	7
03/23/98 14:42:41.0	8
03/23/98 14:42:41.5	9
03/23/98 14:44:42.5	10
03/23/98 14:44:43.0	11
03/23/98 14:46:31.5	12
03/23/98 14:47:52.5	13
03/23/98 14:49:33.5	14
03/23/98 14:51:13.0	15
03/23/98 14:53:02.5	16
03/23/98 14:53:03.0	17
03/23/98 14:54:36.5	18
03/23/98 14:56:28.0	19
03/23/98 14:58:33.5	20
03/23/98 15:02:04.5	21
03/23/98 15:02:05.0	22
03/23/98 15:09:07.5	23
03/23/98 15:28:18.0	24
03/23/98 15:36:54.5	25
03/23/98 15:39:41.0	26
03/23/98 15:41:05.5	27
03/23/98 15:41:06.0	28
03/23/98 15:43:15.5	29
03/23/98 15:45:47.0	30
03/23/98 15:48:04.0	31
03/23/98 15:49:38.5	32
03/23/98 15:51:39.5	33
03/23/98 15:51:40.0	34
03/23/98 15:53:54.5	35
03/23/98 15:56:58.0	36
03/23/98 16:01:25.5	37
03/23/98 16:14:50.0	38
03/23/98 16:21:38.0	39
03/23/98 16:28:22.0	40
03/23/98 16:28:22.5	41
03/23/98 16:31:22.0	42
03/23/98 16:37:54.5	43
03/23/98 16:42:06.0	44
03/23/98 16:43:13.0	45
03/23/98 16:44:14.5	46
03/23/98 16:46:00.5	47
03/23/98 16:47:19.5	48
03/23/98 16:48:59.5	49
03/23/98 16:52:08.5	50
03/23/98 16:55:20.0	51
03/23/98 16:57:43.0	52
03/23/98 17:01:43.0	53
03/23/98 17:06:48.5	54
03/23/98 17:09:04.0	55
03/23/98 17:11:35.0	56
03/23/98 17:17:33.5	57
03/23/98 18:18:19.5	58
03/23/98 18:59:55.0	59
03/23/98 19:26:42.5	60
03/23/98 19:29:55.5	61
03/23/98 19:30:42.5	62
03/23/98 19:32:12.0	63
03/23/98 19:37:50.0	64
03/23/98 19:55:12.0	65
03/23/98 19:57:13.5	66
03/23/98 19:59:38.0	67
03/23/98 20:01:32.5	68
03/23/98 20:02:01.5	69
03/23/98 20:02:22.0	70
03/23/98 20:02:54.5	71
03/23/98 20:03:24.0	72
03/23/98 20:03:51.5	73
03/23/98 20:04:16.0	74
03/23/98 20:04:37.5	75
03/23/98 20:05:07.0	76
03/23/98 20:06:02.0	77
03/23/98 20:06:38.5	78
03/23/98 20:07:30.0	79
03/23/98 20:08:55.0	80
03/23/98 20:10:14.5	81
03/23/98 20:13:11.0	82
03/23/98 20:24:34.0	83
03/23/98 20:43:27.5	84
03/23/98 20:48:35.5	85
03/23/98 20:54:11.0	86
03/23/98 21:00:33.0	87
03/23/98 21:04:56.0	88
03/23/98 21:08:47.0	89
03/23/98 21:20:55.0	90
03/23/98 21:20:55.5	91
03/23/98 21:26:13.5	92
03/23/98 21:30:46.5	93
03/23/98 21:30:47.0	94
03/23/98 21:51:09.5	95
03/23/98 22:02:02.5	96
03/23/98 22:06:05.0	97
03/23/98 22:11:11.5	98
03/23/98 22:33:28.0	99
03/23/98 22:53:41.0	100
03/23/98 22:58:30.5	101
03/23/98 23:12:32.5	102
03/23/98 23:23:54.0	103
03/23/98 23:29:21.5	104
03/23/98 23:46:34.0	105
03/24/98 00:19:48.5	106
03/24/98 00:29:43.5	107
03/24/98 01:07:38.0	108
03/24/98 01:58:27.5	109
03/24/98 02:01:45.0	110
03/24/98 02:04:35.0	111
03/24/98 02:15:11.5	112
03/24/98 02:15:12.0	113
03/24/98 02:20:23.0	114
03/24/98 02:23:05.0	115
03/24/98 02:25:58.0	116
03/24/98 02:28:36.5	117
03/24/98 02:32:28.5	118
03/24/98 17:34:20.5	119
03/24/98 17:40:27.0	120
03/24/98 17:50:36.5	121
03/24/98 18:17:57.5	122
03/24/98 19:06:35.5	123
03/24/98 20:09:39.5	124
03/24/98 20:21:10.0	125
03/24/98 20:46:43.0	126
03/25/98 01:58:57.0	127
03/25/98 02:06:56.0	128
03/25/98 02:09:40.5	129
03/25/98 02:10:27.0	130
03/25/98 02:11:03.0	131
03/25/98 02:11:29.5	132
03/25/98 02:11:45.5	133
03/25/98 02:11:57.0	134
03/25/98 02:12:09.0	135
03/25/98 02:12:26.0	136
03/25/98 02:12:35.0	137
03/25/98 02:12:51.5	138
03/25/98 02:13:12.0	139
03/25/98 02:14:54.0	140
03/25/98 02:17:07.0	141
03/25/98 02:17:28.5	142
03/25/98 02:17:29.0	143
03/25/98 02:17:39.0	144
03/25/98 02:17:48.5	145
03/25/98 02:17:57.0	146
03/25/98 02:18:04.5	147
03/25/98 02:18:15.5	148
03/25/98 02:18:16.0	149
03/25/98 02:20:09.5	150
03/25/98 12:36:55.5	151
03/26/98 22:55:25.5	152
03/26/98 23:48:34.0	153
03/27/98 02:05:05.5	154
03/27/98 02:32:28.5	155
03/27/98 02:42:22.5	156
03/27/98 16:53:38.5	157
03/27/98 17:07:42.0	158
03/27/98 17:23:53.5	159
03/27/98 18:35:58.5	160
03/27/98 18:36:29.0	161
03/27/98 18:37:19.5	162
03/27/98 18:37:20.0	163
03/27/98 18:38:04.0	164
03/27/98 18:39:00.0	165
03/27/98 18:40:06.5	166
03/27/98 18:41:00.5	167
03/27/98 18:42:05.5	168
03/27/98 18:43:50.5	169
03/27/98 18:46:27.0	170
03/27/98 18:46:27.5	171
03/27/98 18:49:16.0	172
03/27/98 18:49:16.5	173
03/27/98 18:51:43.5	174
03/27/98 18:54:16.5	175
03/27/98 18:57:24.0	176
03/27/98 19:02:05.0	177
03/27/98 19:20:04.0	178
03/27/98 20:17:31.0	179
03/27/98 20:17:31.5	180
03/27/98 20:21:54.5	181
03/27/98 20:24:23.0	182
03/27/98 20:25:43.5	183
03/27/98 20:30:35.5	184
03/27/98 20:55:26.5	185
03/27/98 20:58:17.5	186
03/27/98 21:11:30.5	187
03/27/98 22:35:44.5	188
03/27/98 23:06:45.5	189
03/28/98 00:11:59.5	190
03/28/98 00:12:37.5	191
03/28/98 00:12:38.0	192
03/28/98 00:25:56.5	193
03/28/98 00:25:57.0	194
03/28/98 00:33:03.5	195
03/28/98 00:43:23.0	196
03/28/98 02:47:57.5	197
03/28/98 05:43:30.0	198
03/28/98 05:55:25.0	199
03/28/98 05:56:38.0	200
03/28/98 05:57:49.5	201
03/28/98 06:00:42.0	202
03/28/98 06:16:00.5	203
03/28/98 06:52:19.0	204
03/28/98 06:57:32.5	205
03/28/98 07:30:13.0	206
03/28/98 07:37:13.0	207
03/28/98 07:40:53.5	208
03/28/98 08:06:17.5	209
03/28/98 08:13:22.5	210
03/28/98 08:16:09.5	211
03/28/98 08:19:26.5	212
03/28/98 20:48:17.0	213
03/28/98 21:19:55.5	214
03/28/98 21:30:37.5	215
03/28/98 21:33:03.0	216
03/28/98 21:34:09.0	217
03/28/98 21:35:40.0	218
03/28/98 21:35:40.5	219
03/28/98 21:41:03.5	220
03/29/98 07:49:54.5	221
03/29/98 07:49:55.0	222
03/31/98 00:30:15.0	223
03/31/98 00:34:10.0	224
03/31/98 00:35:52.0	225
03/31/98 00:37:50.5	226
03/31/98 00:41:00.0	227
03/31/98 00:48:43.5	228
03/31/98 00:54:31.5	229
03/31/98 00:54:32.0	230
03/31/98 01:07:30.5	231
03/31/98 01:07:31.0	232
03/31/98 02:13:49.0	233
03/31/98 03:20:10.0	234
03/31/98 03:46:26.5	235
03/31/98 04:02:53.5	236
03/31/98 04:10:13.5	237
03/31/98 04:14:42.5	238
03/31/98 04:18:37.0	239
03/31/98 04:23:12.0	240
03/31/98 04:27:24.5	241
03/31/98 04:31:23.0	242
03/31/98 04:36:10.0	243
03/31/98 04:56:27.0	244
03/31/98 05:10:37.5	245
03/31/98 05:29:12.5	246
03/31/98 05:43:37.0	247
03/31/98 06:01:18.0	248
03/31/98 06:16:21.5	249
03/31/98 06:46:15.0	250
03/31/98 06:53:10.5	251
03/31/98 06:57:15.0	252
03/31/98 07:00:30.0	253
03/31/98 07:03:57.5	254
03/31/98 07:06:32.5	255
03/31/98 07:10:13.0	256
03/31/98 07:13:27.0	257
03/31/98 07:16:53.5	258
03/31/98 07:19:48.5	259
03/31/98 07:22:50.0	260
03/31/98 07:24:51.0	261
03/31/98 07:27:43.0	262
03/31/98 07:30:29.5	263
03/31/98 07:33:09.0	264
03/31/98 07:35:31.5	265
03/31/98 07:35:32.0	266
03/31/98 07:37:51.5	267
03/31/98 07:39:44.0	268
03/31/98 07:42:03.0	269
03/31/98 07:44:04.0	270
03/31/98 07:45:50.5	271
03/31/98 07:47:51.5	272
03/31/98 07:47:52.0	273
03/31/98 07:50:02.5	274
03/31/98 07:51:39.0	275
03/31/98 07:53:39.5	276
03/31/98 07:55:59.5	277
03/31/98 07:59:40.5	278
03/31/98 07:59:41.0	279
