Date Time	12/9/97 start
12/22/97 10:42:10.0	0	Start
12/28/97 09:54:00.5	1
01/01/98 23:55:11.5	2
01/02/98 00:03:09.0	3
01/02/98 00:03:09.5	4
01/02/98 00:11:46.0	5
01/02/98 00:59:35.0	6
01/02/98 00:59:35.5	7
01/02/98 01:29:43.0	8
01/02/98 01:33:31.5	9
01/02/98 01:35:40.0	10
01/02/98 01:38:45.5	11
01/02/98 01:38:46.0	12
01/02/98 01:41:55.5	13
01/02/98 01:48:20.5	14
01/02/98 01:55:26.5	15
01/02/98 02:00:28.5	16
01/02/98 02:06:05.0	17
01/02/98 02:15:18.5	18
01/02/98 02:15:19.0	19
01/02/98 02:21:13.5	20
01/02/98 02:27:12.0	21
01/02/98 02:30:32.0	22
01/02/98 02:33:28.0	23
01/02/98 02:35:27.5	24
01/02/98 02:41:39.0	25
01/02/98 02:43:47.0	26
01/02/98 02:45:18.5	27
01/02/98 02:45:19.0	28
01/02/98 02:47:27.0	29
01/02/98 02:49:04.0	30
01/02/98 02:50:12.5	31
01/02/98 02:51:14.5	32
01/02/98 02:52:23.5	33
01/02/98 02:53:33.5	34
01/02/98 02:53:34.0	35
01/02/98 02:55:15.5	36
01/02/98 02:56:30.0	37
01/02/98 02:57:20.0	38
01/02/98 02:58:17.5	39
01/02/98 02:58:18.0	40
01/02/98 02:59:59.0	41
01/02/98 03:02:14.0	42
01/02/98 03:04:17.0	43
01/02/98 03:05:28.0	44
01/02/98 03:06:48.0	45
01/02/98 03:09:03.5	46
01/02/98 03:11:39.5	47
01/02/98 03:13:45.0	48
01/02/98 03:22:44.0	49
01/02/98 03:22:44.5	50
01/02/98 03:27:29.5	51
01/02/98 03:31:40.5	52
01/02/98 03:36:43.5	53
01/02/98 03:41:14.5	54
01/02/98 03:44:06.0	55
01/02/98 03:54:41.0	56
01/02/98 04:05:28.5	57
01/02/98 04:18:42.5	58
01/02/98 04:30:10.5	59
01/02/98 04:34:40.5	60
01/02/98 04:43:13.5	61
01/02/98 04:46:11.5	62
01/02/98 04:51:22.0	63
01/02/98 04:56:17.0	64
01/02/98 05:02:40.0	65
01/02/98 05:04:05.0	66
01/02/98 05:06:34.0	67
01/02/98 05:11:36.5	68
01/02/98 05:17:03.0	69
01/02/98 05:19:31.5	70
01/02/98 05:22:07.5	71
01/02/98 05:23:38.5	72
01/02/98 05:23:39.0	73
01/02/98 05:25:11.0	74
01/02/98 05:26:56.5	75
01/02/98 05:28:09.0	76
01/02/98 05:29:29.5	77
01/02/98 05:31:02.0	78
01/02/98 05:32:22.0	79
01/02/98 05:33:55.0	80
01/02/98 05:35:26.0	81
01/02/98 05:35:26.5	82
01/02/98 05:36:08.0	83
01/02/98 05:36:08.5	84
01/02/98 05:36:44.0	85
01/02/98 05:36:44.5	86
01/02/98 05:37:36.0	87
01/02/98 05:39:20.5	88
01/02/98 05:42:34.5	89
01/02/98 05:42:35.0	90
01/02/98 05:44:41.0	91
01/02/98 05:46:49.0	92
01/02/98 05:48:08.0	93
01/02/98 05:49:13.0	94
01/02/98 05:50:29.5	95
01/02/98 05:52:33.5	96
01/02/98 05:55:37.0	97
01/02/98 05:56:54.5	98
01/02/98 05:57:20.5	99
01/02/98 05:57:21.0	100
01/02/98 05:57:41.5	101
01/02/98 05:57:58.0	102
01/02/98 05:57:58.5	103
01/02/98 05:58:20.5	104
01/02/98 05:58:53.0	105
01/02/98 05:59:32.5	106
01/02/98 06:00:23.0	107
01/02/98 06:01:15.0	108
01/02/98 06:02:10.5	109
01/02/98 06:03:08.5	110
01/02/98 06:04:05.0	111
01/02/98 06:05:14.0	112
01/02/98 06:06:30.5	113
01/02/98 06:07:27.0	114
01/02/98 06:08:29.5	115
01/02/98 06:09:57.5	116
01/02/98 06:11:40.5	117
01/02/98 06:15:32.0	118
01/02/98 06:16:51.5	119
01/02/98 06:18:45.0	120
01/02/98 06:18:45.5	121
01/02/98 06:20:34.5	122
01/02/98 06:22:14.5	123
01/02/98 06:23:27.5	124
01/02/98 06:24:33.5	125
01/02/98 06:25:37.5	126
01/02/98 06:26:56.0	127
01/02/98 06:27:52.5	128
01/02/98 06:28:42.5	129
01/02/98 06:29:16.0	130
